Unnamed: 0,user_id,username,id,date,Tweet,lang,replyCount,followersCount,preprocessed_text,category,sub-category,comments
2561,1.53E+18,iamDevil_4,1.57E+18,2022-09-10 05:57:40+00:00,"By making false promises all over Delhi and not giving government jobs to anyone, they are making false promises in Gujarat.
#KapilExposesKejriwal",en,0,209,by making false promise all over delhi and not giving government job to anyone they are making false promise in gujarat ,negative,criticism,
2564,1.32E+18,Alexand74500819,1.57E+18,2022-09-10 05:57:40+00:00,"I must say that the unprofessional approach should be removed.
#KapilExposesKejriwal",en,0,104,must say that the unprofessional approach should be removed ,negative,criticism,
2565,1.56E+18,Zaynmalik_s2r2,1.57E+18,2022-09-10 05:57:38+00:00,"They should resign from this Post we don't want to see him .
#KapilExposesKejriwal",en,0,98,they should resign from this post we don want to see him ,negative,criticism,
2566,1.28E+18,DiplomaShiva,1.57E+18,2022-09-10 05:57:38+00:00,"Kejriwal is running beer and wine in Delhi Fully exposed by now kapil 
Sir has been exposed him Fully on this regards

#KapilExposesKejriwal",en,0,580,kejriwal is running beer and wine in delhi fully exposed by now kapil sir ha been exposed him fully on this regard ,negative,criticism,
2567,1.57E+18,LaxmiKu67967235,1.57E+18,2022-09-10 05:57:37+00:00,"Kejriwal has done a lot of wrong things and wrong scams.  Friends oppose it.
#KapilExposesKejriwal",en,0,112,kejriwal ha done lot of wrong thing and wrong scam friend oppose it ,negative,criticism,
2568,1.55E+18,Umakuma50845437,1.57E+18,2022-09-10 05:57:37+00:00,"He and his party is doing scam and make a false promises and all are not done by them 
#KapilExposesKejriwal",en,0,314,he and his party is doing scam and make false promise and all are not done by them ,negative,criticism,
2575,1.47E+18,BobbyGadu_Local,1.57E+18,2022-09-10 05:57:34+00:00,"The difference between Delhi and Gujarat model is that riots stopped in Gujarat from 2002 and riots started in Delhi from 2015
 #KapilExposesKejriwal",en,0,1463,the difference between delhi and gujarat model is that riot stopped in gujarat from 2002 and riot started in delhi from 2015 ,negative,criticism,
2581,1.23E+18,rahul_mukherjii,1.57E+18,2022-09-10 05:57:32+00:00,Kejriwal did always shameful work and So we should not tolerate this behaviour from Delhi government. #KapilExposesKejriwal,en,0,172,kejriwal did always shameful work and so we should not tolerate this behaviour from delhi government ,negative,criticism,
2582,1.55E+18,Punam___3,1.57E+18,2022-09-10 05:57:32+00:00,"Arvind Kejriwal's government is only looting its country and bonding in false promises.
#KapilExposesKejriwal",en,0,176,arvind kejriwal government is only looting it country and bonding in false promise ,negative,criticism,
2583,1.56E+18,Navyaa_a0315,1.57E+18,2022-09-10 05:57:31+00:00,"I am sharing a convenient things with you
Check out this and have some knowledge about this news today #KapilExposesKejriwal",en,0,137,am sharing convenient thing with you check out this and have some knowledge about this news today ,negative,criticism,
2584,1.55E+18,priya_chou,1.57E+18,2022-09-10 05:57:31+00:00,Kejriwal model meana for the same the world's most polluted city. Kejriwal Govt hasn't donee to the anything for the development of Delhi. #KapilExposesKejriwal,en,0,207,kejriwal model meana for the same the world most polluted city kejriwal govt hasn donee to the anything for the development of delhi ,negative,criticism,
2587,1.51E+18,Jimmy_Carter555,1.57E+18,2022-09-10 05:57:30+00:00,#KapilExposesKejriwal i think government do this for freebies,en,0,1275,think government do this for freebie ,negative,criticism,
2593,1.55E+18,nuhu89,1.57E+18,2022-09-10 05:57:29+00:00,"this kind of act is totally not acceptable... Speak against this 
#KapilExposesKejriwal",en,0,112,this kind of act is totally not acceptable speak against this ,negative,criticism,
2594,1.52E+18,MahimaGujarat_,1.57E+18,2022-09-10 05:57:27+00:00,Can you believe it aap doing work for another group of peot those not to be citizens of india #KapilExposesKejriwal,en,0,125,can you believe it aap doing work for another group of peot those not to be citizen of india ,negative,criticism,
2595,1.52E+18,crazy_nehu,1.57E+18,2022-09-10 05:57:27+00:00,"distribute money for free, the reality is that the employees also stop getting salary and  will not be able to do anything here and you will not be able to do anything here.
#KapilExposesKejriwal",en,0,129,distribute money for free the reality is that the employee also stop getting salary and will not be able to do anything here and you will not be able to do anything here ,negative,criticism,
2598,1.54E+18,itsnewsonal123,1.57E+18,2022-09-10 05:57:27+00:00,"Kejariwal had done promises that he will give lots of job  opportunities to youth still he is not giving salary to government employees.

#KapilExposesKejriwal",en,0,164,kejariwal had done promise that he will give lot of job opportunity to youth still he is not giving salary to government employee ,negative,criticism,
2604,1.56E+18,Jisoo02145889,1.57E+18,2022-09-10 05:57:25+00:00,We should not tolerate this behaviour like this doing by Delhi government . #KapilExposesKejriwal,en,0,417,we should not tolerate this behaviour like this doing by delhi government ,negative,criticism,
2605,1.53E+18,SRaj___2,1.57E+18,2022-09-10 05:57:24+00:00,"The false promises that Arvind Kejriwal makes, he never fulfills, these are just false promises and nothing else.
#KapilExposesKejriwal",en,0,196,the false promise that arvind kejriwal make he never fulfills these are just false promise and nothing else ,negative,criticism,
2607,1.55E+18,AnkushK36837793,1.57E+18,2022-09-10 05:57:23+00:00,"Kapil Mishra always said about all false of kejriwal government and today's he is in Gujarat 
#KapilExposesKejriwal",en,0,333,kapil mishra always said about all false of kejriwal government and today he is in gujarat ,negative,criticism,
2610,1.56E+18,Jittu10745018,1.57E+18,2022-09-10 05:57:22+00:00,"He who has come to give free has come only with the intention of rob something because in free one does not give advice to any one
#KapilExposesKejriwal",en,0,283,he who ha come to give free ha come only with the intention of rob something because in free one doe not give advice to any one ,negative,criticism,
2612,1.52E+18,Thakursgirl1S,1.57E+18,2022-09-10 05:57:20+00:00,Kapil has not left even a single reason to bust Kejriwal for his fake promises..#KapilExposesKejriwal,en,0,542,kapil ha not left even single reason to bust kejriwal for his fake promise ,negative,criticism,
2613,1.53E+18,Sarthika50,1.57E+18,2022-09-10 05:57:19+00:00,"Kejriwal should be dragged for doing this
#KapilExposesKejriwal",en,0,103,kejriwal should be dragged for doing this ,negative,criticism,
2618,1.51E+18,annu___1,1.57E+18,2022-09-10 05:57:16+00:00,"Kejriwal ji is not doing well, he does not fulfill the things he talks about, he works to name others and this is not right.
#KapilExposesKejriwal",en,0,1028,kejriwal ji is not doing well he doe not fulfill the thing he talk about he work to name others and this is not right ,negative,criticism,
2619,1.41E+18,kohliwellwisher,1.57E+18,2022-09-10 05:57:16+00:00,We should not tolerate this behaviour like this doing by Delhi government. #KapilExposesKejriwal,en,0,105,we should not tolerate this behaviour like this doing by delhi government ,negative,criticism,
2622,1.56E+18,PriyamD03769594,1.57E+18,2022-09-10 05:57:16+00:00,"Looks like kejriwal is just working for maulvi and their profit share. It's unfair.
#KapilExposesKejriwal",en,0,377,look like kejriwal is just working for maulvi and their profit share it unfair ,negative,criticism,
2623,1.46E+18,Girlsforever009,1.57E+18,2022-09-10 05:57:13+00:00,"Gujarat has 5 times more population than Delhi, yet 97% households get tap water, even today 40% of the population in Delhi gets drinking water from tankers.
#KapilExposesKejriwal",en,0,213,gujarat ha time more population than delhi yet 97 household get tap water even today 40 of the population in delhi get drinking water from tanker ,negative,criticism,
2626,1.47E+18,Salty72633892,1.57E+18,2022-09-10 05:57:12+00:00,"This is dealing to make it to is that employee's also stooped get salary expose yourself and 
 #KapilExposesKejriwal",en,0,1156,this is dealing to make it to is that employee also stooped get salary expose yourself and ,negative,criticism,
2630,1.55E+18,sudhirC90428002,1.57E+18,2022-09-10 05:57:11+00:00,"Kapil sir is about to open the secret of all the black scams of Kejriwal and a lot will come out of it.
#KapilExposesKejriwal",en,0,121,kapil sir is about to open the secret of all the black scam of kejriwal and lot will come out of it ,negative,criticism,
2639,1.53E+18,snehatweet44,1.57E+18,2022-09-10 05:57:07+00:00,"Gujarat has 5 times the population of Delhi, yet 97% people have tap water at their homes.

 #KapilExposesKejriwal",en,0,599,gujarat ha time the population of delhi yet 97 people have tap water at their home ,negative,criticism,
2641,1.54E+18,tarunch06034111,1.57E+18,2022-09-10 05:57:07+00:00,"Kejriwal making false promises in Delhi Neitherr any school nror any new hospitals in the world has been built in their government, they have misled them.
#KapilExposesKejriwal",en,0,285,kejriwal making false promise in delhi neitherr any school nror any new hospital in the world ha been built in their government they have misled them ,negative,criticism,
2642,1.49E+18,Austin_alph,1.57E+18,2022-09-10 05:57:04+00:00,"Kejriwal gang says love jihad doesn't happen.. Means Gufran Shahzad in Garba, Salim... are there plans to open the entry of Munavvar, Ahmed, Taimur in Dandiya?
 #KapilExposesKejriwal",en,0,1141,kejriwal gang say love jihad doesn happen mean gufran shahzad in garba salim are there plan to open the entry of munavvar ahmed taimur in dandiya ,negative,criticism,
2644,1.36E+18,AjJaat01876657,1.57E+18,2022-09-10 05:57:02+00:00,The difference between me to wo phone to make a chance Delhi and Gujarat model is that riots stopped in Gujarat from 2002 and riots started in Delhi from 2015 #KapilExposesKejriwal,en,0,188,the difference between me to wo phone to make chance delhi and gujarat model is that riot stopped in gujarat from 2002 and riot started in delhi from 2015 ,negative,criticism,
2664,142962707,ihardikshah,1.57E+18,2022-09-10 05:53:40+00:00,Kejriwal model means the world's most polluted city. Kejriwal Govt hasn't done anything for the development of Delhi. #KapilExposesKejriwal,en,0,7526,kejriwal model mean the world most polluted city kejriwal govt hasn done anything for the development of delhi ,negative,criticism,
2668,142962707,ihardikshah,1.57E+18,2022-09-10 05:52:48+00:00,"Kapil Mishra left AAP when Kejriwal was caught doing financial fraud in AAP.

Since then @KapilMishra_IND
bhai is continuously exposing him and his lies.
#KapilExposesKejriwal",en,0,7526,kapil mishra left aap when kejriwal wa caught doing financial fraud in aap since then bhai is continuously exposing him and his lie ,negative,criticism,
2669,1.43E+18,Sunny_Rajput87,1.57E+18,2022-09-10 05:52:36+00:00,"#KapilExposesKejriwal Destroy Nation by Destroying its Education

#1 No Fail Policy
#2 Pass everyone without knowledge
#3 Manufacture mob of un-employable youth
#4 Misguide same for protests &amp; anarchy

Note: No Fail Policy was Implemented by UPA, 

https://t.co/00ZkhEQqRx",en,10,565,destroy nation by destroying it education no fail policy pas everyone without knowledge manufacture mob of un employable youth misguide same for protest amp anarchy note no fail policy wa implemented by upa URL ,negative,criticism,
2671,122883428,vijaygajera,1.57E+18,2022-09-10 05:52:01+00:00,"Kapil Mishra left AAP when Kejriwal was caught doing financial fraud in AAP.

Since then @KapilMishra_IND
bhai is continuously exposing him and his lies.
#KapilExposesKejriwal",en,60,91421,kapil mishra left aap when kejriwal wa caught doing financial fraud in aap since then bhai is continuously exposing him and his lie ,negative,criticism,
2674,1.43E+18,Sunny_Rajput87,1.57E+18,2022-09-10 05:51:34+00:00,#KapilExposesKejriwal Arvind Kejriwal has proved that he can go to any extent for his personal profit. Thanks AAP for ruining Delhi. https://t.co/jnOjYq6RfZ,en,5,565,arvind kejriwal ha proved that he can go to any extent for his personal profit thanks aap for ruining delhi URL ,negative,criticism,
2680,1.43E+18,Sunny_Rajput87,1.57E+18,2022-09-10 05:51:16+00:00,#KapilExposesKejriwal #ArvindKejriwal announces ban on firecrackers for Diwali for the third consecutive year in Delhi https://t.co/6o40fazlIm,en,4,565,announces ban on firecracker for diwali for the third consecutive year in delhi URL ,negative,criticism,
2683,1.34E+18,mpjohnson_ch,1.57E+18,2022-09-10 05:50:45+00:00,"Why only Hindu festivals being targeted....?
-- Shri @KapilMishra_IND #KapilExposesKejriwal https://t.co/o0cbYXCUCe",en,22,1860,why only hindu festival being targeted shri URL ,negative,criticism,
2724,1.19E+18,ramjeetkush,1.57E+18,2022-09-10 05:35:10+00:00,"Really gyss ????
lot is going wrong inside Delhi.
#KapilExposesKejriwal",en,0,9900,really gy lot is going wrong inside delhi ,negative,criticism,
2726,9.31E+17,nikitagowshwami,1.57E+18,2022-09-10 05:34:27+00:00,"Really gyss ????
free water yet, friends, a lot is going wrong inside Delhi.
#KapilExposesKejriwal",en,0,6857,really gy free water yet friend lot is going wrong inside delhi ,negative,criticism,
2727,1.38E+18,ayan_445,1.57E+18,2022-09-10 05:34:27+00:00,"Kejriwal government should punishment for this.
#KapilExposesKejriwal",en,0,917,kejriwal government should punishment for this ,negative,criticism,
2730,1.53E+18,Shahil63,1.57E+18,2022-09-10 05:34:05+00:00,This an illegal act done by kejriwal we must know about it. #KapilExposesKejriwal,en,0,122,this an illegal act done by kejriwal we must know about it ,negative,criticism,
2731,1.33E+18,me_ruhi78,1.57E+18,2022-09-10 05:33:59+00:00,"This is the really serious matter we can't tolerate.
#KapilExposesKejriwal",en,0,956,this is the really serious matter we can tolerate ,negative,criticism,
2732,1.28E+18,shivanimishara,1.57E+18,2022-09-10 05:33:41+00:00,"The reality is that th????e employees also stopped getting salary.
 #KapilExposesKejriwal",en,0,12243,the reality is that th employee also stopped getting salary ,negative,criticism,
2762,1.30E+18,Disha5757,1.57E+18,2022-09-10 05:31:56+00:00,"shocked after know about it
#KapilExposesKejriwal",en,0,260,shocked after know about it ,negative,,
2768,1.54E+18,Rahul_7883,1.57E+18,2022-09-10 05:31:43+00:00,We want answers from Kejriwal for so many reasons or matters happening in India.#KapilExposesKejriwal,en,0,1535,we want answer from kejriwal for so many reason or matter happening in india ,negative,,
2769,1.56E+18,heyyshraddha,1.57E+18,2022-09-10 05:31:40+00:00,"#KapilExposesKejriwal
People compare gujarat model with that of Delhi. Delhi is in the arrest of riots by each passing day whereas Gujarat had its last in 2002.",en,0,518,people compare gujarat model with that of delhi delhi is in the arrest of riot by each passing day whereas gujarat had it last in 2002 ,negative,,
2770,1.48E+18,Priyaa92111,1.57E+18,2022-09-10 05:31:39+00:00,"It needs  a careful strategy and thoughts to ponder
#KapilExposesKejriwal",en,0,467,it need careful strategy and thought to ponder ,negative,,
2777,1.53E+18,Gunjan_71,1.57E+18,2022-09-10 05:31:25+00:00,"We want to ask Kejriwal whether even a single school, a single college, even a new hospital has been built in your government, then you tell us.

 #KapilExposesKejriwal",en,0,1019,we want to ask kejriwal whether even single school single college even new hospital ha been built in your government then you tell u ,negative,,
2780,1.35E+18,Robert99225565,1.57E+18,2022-09-10 05:31:22+00:00,"To distribute money for free, the reality is that the employees also stop getting salary.
#KapilExposesKejriwal",en,0,108,to distribute money for free the reality is that the employee also stop getting salary ,negative,criticism,
2782,1.24E+18,TarakRajesh9,1.57E+18,2022-09-10 05:31:16+00:00,"He's Not Truthful To The People 
All Scams Are Out Now 

#KapilExposesKejriwal",en,0,2058,he not truthful to the people all scam are out now ,negative,criticism,
2784,1.55E+18,AmanSharma909,1.57E+18,2022-09-10 05:31:15+00:00,I just say now he deserves only the jail now #KapilExposesKejriwal,en,0,218,just say now he deserves only the jail now ,negative,criticism,
2791,1.45E+18,auhiraj972,1.57E+18,2022-09-10 05:31:07+00:00,"Really, these promises are promises to distribute money for free, so much so that the employees pay off their salaries.
#KapilExposesKejriwal",en,0,999,really these promise are promise to distribute money for free so much so that the employee pay off their salary ,negative,criticism,
2793,1.49E+18,_sachin_rana_,1.57E+18,2022-09-10 05:31:07+00:00,"This will definitely put a effect in our country.! Absolutely very shameful guysss.
#KapilExposesKejriwal",en,0,1651,this will definitely put effect in our country absolutely very shameful guy ,negative,criticism,
2794,2823297062,Pramod_Mehta1,1.57E+18,2022-09-10 05:31:06+00:00,We had never even thought so much about Kejriwal that so much one song can do a very bad job.Kejriwal government Always try again was is not good for people they are making money #KapilExposesKejriwal,en,0,34781,we had never even thought so much about kejriwal that so much one song can do very bad job kejriwal government always try again wa is not good for people they are making money ,negative,criticism,
2795,1.47E+18,Monaa_jii,1.57E+18,2022-09-10 05:31:06+00:00,Really ???�???�Delhi government is distributing free things to people and that's not good for our future #KapilExposesKejriwal,en,0,1047,really delhi government is distributing free thing to people and that not good for our future ,negative,criticism,
2796,1.50E+18,bhabna7088,1.57E+18,2022-09-10 05:31:05+00:00,"Delhi publication of the should consider this seriously. how did the job of fooling them government
#KapilExposesKejriwal",en,0,125,delhi publication of the should consider this seriously how did the job of fooling them government ,negative,criticism,
2801,1.54E+18,NamanJha87,1.57E+18,2022-09-10 05:30:53+00:00,So now this is unacceptable anymore #KapilExposesKejriwal,en,0,358,so now this is unacceptable anymore ,negative,,
2802,1.50E+18,999Aaryan,1.57E+18,2022-09-10 05:30:52+00:00,This isn't acceptable have to get the at all. I'm so unhappy by this act of kejriwal. This should be discussed #KapilExposesKejriwal,en,0,1105,this isn acceptable have to get the at all so unhappy by this act of kejriwal this should be discussed ,negative,criticism,
2803,1.54E+18,Ramu_TarakNTRRR,1.57E+18,2022-09-10 05:30:52+00:00,"Gujarat model means country's most beautiful river front and Delhi model means country's most polluted river
 #KapilExposesKejriwal",en,0,332,gujarat model mean country most beautiful river front and delhi model mean country most polluted river ,negative,criticism,
2806,1.49E+18,Allubhai41,1.57E+18,2022-09-10 05:30:50+00:00,"Broom instead of Sudarshan Chakra, Shaheen Bagh instead of Somnath, Zafarabad instead of Dwarka.
#KapilExposesKejriwal",en,0,358,broom instead of sudarshan chakra shaheen bagh instead of somnath zafarabad instead of dwarka ,negative,criticism,
2807,1.57E+18,Shivani64629597,1.57E+18,2022-09-10 05:30:50+00:00,Delhi government is not doing things well they are  destroying people #KapilExposesKejriwal,en,0,114,delhi government is not doing thing well they are destroying people ,negative,criticism,
2808,1.48E+18,Rashmi_32154,1.57E+18,2022-09-10 05:30:50+00:00,"I fail to understand about this one seriously guys 
#KapilExposesKejriwal",en,0,640,fail to understand about this one seriously guy ,negative,criticism,
2809,1.53E+18,iamadamking_,1.57E+18,2022-09-10 05:30:49+00:00,"This is the same government of Arvind Kejriwal ji who did not allow a case against Umar Khalid friends.
#KapilExposesKejriwal",en,0,181,this is the same government of arvind kejriwal ji who did not allow case against umar khalid friend ,negative,criticism,
2811,1.53E+18,chetanss45,1.57E+18,2022-09-10 05:30:49+00:00,"Gujarat has 5 times more population than Delhi, yet 97% of households get tap water, even today 40% of the population in Delhi gets drinking water from tankers
 #KapilExposesKejriwal",en,0,1037,gujarat ha time more population than delhi yet 97 of household get tap water even today 40 of the population in delhi get drinking water from tanker ,negative,criticism,
2814,1.44E+18,jackz1672,1.57E+18,2022-09-10 05:30:46+00:00,"By making false promises all over Delhi and not giving government jobs to anyone, they are making false promises in Gujarat.
 #kapilexposeskejriwal",en,0,1027,by making false promise all over delhi and not giving government job to anyone they are making false promise in gujarat ,negative,criticism,
2815,1.54E+18,PammiKaur100,1.57E+18,2022-09-10 05:30:46+00:00,"Delhi model store full download hd movie hd is working on another countries people sheltering here ?
#KapilExposesKejriwal",en,0,1790,delhi model store full download hd movie hd is working on another country people sheltering here ,negative,criticism,
2816,1.54E+18,Mancii_goyal,1.57E+18,2022-09-10 05:30:46+00:00,The differences in the between Delhi and Gujarat models and I is that riots stopped in Gujarat from 2002 and riots started in Delhi from 2015 #KapilExposesKejriwal,en,0,249,the difference in the between delhi and gujarat model and is that riot stopped in gujarat from 2002 and riot started in delhi from 2015 ,negative,criticism,
2817,1.51E+18,wshivKumar6,1.57E+18,2022-09-10 05:30:44+00:00,Really want to say that against the AAP demanding Arvind Kejriwal to make public the details of foreign tours of five AAP leaders.#KapilExposesKejriwal,en,0,1182,really want to say that against the aap demanding arvind kejriwal to make public the detail of foreign tour of five aap leader ,negative,criticism,
2820,1.51E+18,ByDaulee,1.57E+18,2022-09-10 05:30:41+00:00,"I thought he is well educated but it shocked after seeing it
#KapilExposesKejriwal",en,0,472,thought he is well educated but it shocked after seeing it ,negative,criticism,
2823,1.55E+18,yashitaa4,1.57E+18,2022-09-10 05:30:38+00:00,"People are not happy with this
Pay attention to this...I think this is the best news that you are waiting for the whole day #KapilExposesKejriwal",en,0,313,people are not happy with this pay attention to this think this is the best news that you are waiting for the whole day ,negative,criticism,
2824,1.53E+18,ram_aaj,1.57E+18,2022-09-10 05:30:38+00:00,"People have no faith in his leadership and we all are Angry.
#KapilExposesKejriwal",en,0,115,people have no faith in his leadership and we all are angry ,negative,criticism,
2827,1.52E+18,Sohit____6156,1.57E+18,2022-09-10 05:30:35+00:00,"This is dealing between this country is that employee's also stopped get salary exposed to the first ???�???� 
 #KapilExposesKejriwal",en,0,1048,this is dealing between this country is that employee also stopped get salary exposed to the first ,negative,criticism,
2828,1.52E+18,donaniljaat78,1.57E+18,2022-09-10 05:30:35+00:00,"I want to ask the mothers and sisters of Gujarat that the one who gives one bottle free on one bottle wants to progress or ruin your homes?
 #KapilExposesKejriwal",en,0,1034,want to ask the mother and sister of gujarat that the one who give one bottle free on one bottle want to progress or ruin your home ,negative,criticism,
2829,1.42E+18,Rohitkushwahaok,1.57E+18,2022-09-10 05:30:34+00:00,"Delhi model mean ban on dipawali n not crackers n ganesh immersion... While kejriwal himself has a carpet for fasting afternoon.
#KapilExposesKejriwal",en,0,1263,delhi model mean ban on dipawali not cracker ganesh immersion while kejriwal himself ha carpet for fasting afternoon ,negative,criticism,
2830,1.31E+18,Divanshithakur1,1.57E+18,2022-09-10 05:30:33+00:00,most polluted city. Every people of Delhi are not happy with the work of Kejriwal Govt #KapilExposesKejriwal,en,0,209,most polluted city every people of delhi are not happy with the work of kejriwal govt ,negative,criticism,
2835,1.56E+18,Nanditaa101,1.57E+18,2022-09-10 05:30:31+00:00,"They are trying to make their target India indirectly. Everyone can understand their strategies
#KapilExposesKejriwal",en,0,110,they are trying to make their target india indirectly everyone can understand their strategy ,negative,criticism,
2836,1.54E+18,PanduNTRR,1.57E+18,2022-09-10 05:30:31+00:00,"At the time of Corona, Delhi was suffering from oxygen, then the oxygen went from Gujarat...in the country as well as outside the country.
 #kapilExposesKejriwal",en,0,321,at the time of corona delhi wa suffering from oxygen then the oxygen went from gujarat in the country a well a outside the country ,negative,criticism,
2837,1.54E+18,Floki45316594,1.57E+18,2022-09-10 05:30:31+00:00,"Delhi modeli is working on another countries people sheltering here ?
#KapilExposesKejriwal",en,0,308,delhi modeli is working on another country people sheltering here ,negative,criticism,
2838,1.36E+18,rubi_7701,1.57E+18,2022-09-10 05:30:31+00:00,"It's not acceptable thing our country and really serious matter.
#KapilExposesKejriwal",en,0,1003,it not acceptable thing our country and really serious matter ,negative,criticism,
2840,1.55E+18,111111Manu,1.57E+18,2022-09-10 05:30:30+00:00,Any of reason but I am so sorry to get nothing can accept your challenging u did not get will occupied #KapilExposesKejriwal,en,0,1519,any of reason but am so sorry to get nothing can accept your challenging did not get will occupied ,negative,criticism,
2841,1.54E+18,hardikjaatt32,1.57E+18,2022-09-10 05:30:30+00:00,"I want to ask the mothers and sisters of Gujarat that the one who gives one bottle free on one bottle wants to progress or ruin your homes?
 #KapilExposesKejriwal",en,0,269,want to ask the mother and sister of gujarat that the one who give one bottle free on one bottle want to progress or ruin your home ,negative,criticism,
2842,1.56E+18,DiyaaSnx313,1.57E+18,2022-09-10 05:30:30+00:00,For increase bank balance Arvind Kejriwal is now getting selfish day by day #KapilExposesKejriwal,en,0,126,for increase bank balance arvind kejriwal is now getting selfish day by day ,negative,criticism,
2843,1.56E+18,Jahnviiiii62014,1.57E+18,2022-09-10 05:30:30+00:00,It's the Chief minister of Delhi Arvind Kejriwal who is scaming with the people.. let's raise voice #KapilExposesKejriwal,en,0,122,it the chief minister of delhi arvind kejriwal who is scaming with the people let raise voice ,negative,criticism,
2845,1.53E+18,iamDevil_4,1.57E+18,2022-09-10 05:30:29+00:00,"It is a matter of shame that Kejriwal targets other governments but the unemployment rate in Delhi is 8.8%.
#KapilExposesKejriwal",en,0,209,it is matter of shame that kejriwal target other government but the unemployment rate in delhi is ,negative,criticism,
2849,1.49E+18,Anuj__Kshatriya,1.57E+18,2022-09-10 05:30:26+00:00,"Aam Aadmi party should work according to their promises done at the time of elections... it's not acceptable 
#KapilExposesKejriwal",en,0,216,aam aadmi party should work according to their promise done at the time of election it not acceptable ,negative,criticism,
2854,1.48E+18,it_pritii,1.57E+18,2022-09-10 05:30:23+00:00,"Really��?��?We can't expect like this kejriwal government such a disadvantage for Delhi.
#KapilExposesKejriwal",en,0,1022,really we can expect like this kejriwal government such disadvantage for delhi ,negative,criticism,
2856,1.51E+18,parul0722,1.57E+18,2022-09-10 05:30:20+00:00,Everyone has right to know to whom all the jobs are given in Delhi?..#KapilExposesKejriwal,en,0,1271,everyone ha right to know to whom all the job are given in delhi ,negative,criticism,
2857,1.50E+18,comeonpant_12,1.57E+18,2022-09-10 05:30:18+00:00,"This will definitely put a effect in our country.! Absolutely shameful.
#KapilExposesKejriwal",en,0,287,this will definitely put effect in our country absolutely shameful ,negative,criticism,
2858,1.55E+18,nuhu89,1.57E+18,2022-09-10 05:30:17+00:00,"Why this man is making his own people Fool?  We need answer on it 
#KapilExposesKejriwal",en,0,112,why this man is making his own people fool we need answer on it ,negative,criticism,
2859,1.21E+18,priyanka7490,1.57E+18,2022-09-10 05:30:17+00:00,against the AAP demanding Arvind Kejriwal to make public the details of foreign tours of five AAP leaders.#KapilExposesKejriwal,en,0,1002,against the aap demanding arvind kejriwal to make public the detail of foreign tour of five aap leader ,negative,criticism,
2865,1.24E+18,PrasadBokkaa,1.57E+18,2022-09-10 05:30:15+00:00,"Kejriwal ji gives 40,000-40 thousand salary to all Maulvis and Maulanas of Delhi and that same Maulana does Jahangirpuri riots and Shaheen Bagh violence.
 #KapilExposesKejriwal",en,0,253,kejriwal ji give 40 00 40 thousand salary to all maulvis and maulanas of delhi and that same maulana doe jahangirpuri riot and shaheen bagh violence ,negative,criticism,
2866,1.55E+18,bola_na_nhi_,1.57E+18,2022-09-10 05:30:15+00:00,"Kapil also alleged that Delhiites were cheated in the name of scam in Delhi.
#KapilExposesKejriwal",en,0,115,kapil also alleged that delhiites were cheated in the name of scam in delhi ,negative,criticism,
2870,1.43E+18,uDeepikatiwari,1.57E+18,2022-09-10 05:30:13+00:00,It's true to share with you that Obviously Kejriwal model means the world's most polluted city. Every people of Delhi are not happy with the work of Kejriwal Govt #KapilExposesKejriwal,en,0,1160,it true to share with you that obviously kejriwal model mean the world most polluted city every people of delhi are not happy with the work of kejriwal govt ,negative,criticism,
2872,1.36E+18,ARVINDRA_SINGH_,1.57E+18,2022-09-10 05:30:12+00:00,"Aam Aadmi Party is adopting its treacherous policy in Gujarat by showing the dream of development by fooling the people of Delhi. 

#KapilExposesKejriwal",en,0,9525,aam aadmi party is adopting it treacherous policy in gujarat by showing the dream of development by fooling the people of delhi ,negative,criticism,
2873,1.55E+18,Tinamar60269036,1.57E+18,2022-09-10 05:30:11+00:00,"Kejriwal's government is a very poor party and will do the work of a scam, nothing for the public.
#KapilExposesKejriwal",en,0,134,kejriwal government is very poor party and will do the work of scam nothing for the public ,negative,criticism,
2874,1.46E+18,memesadda88,1.57E+18,2022-09-10 05:30:11+00:00,"This is dealing between this country is that employee's also stopped get salary exposes 
 #KapilExposesKejriwal",en,0,1093,this is dealing between this country is that employee also stopped get salary expose ,negative,criticism,
2875,1.47E+18,gokutard99,1.57E+18,2022-09-10 05:30:11+00:00,"Kapil Mishra  has come to Delhi today to tell the truth of these governments that they have false promises.
#KapilExposesKejriwal",en,0,1213,kapil mishra ha come to delhi today to tell the truth of these government that they have false promise ,negative,criticism,
2876,1.48E+18,Rajakumar1000,1.57E+18,2022-09-10 05:30:11+00:00,"One of their most important issues facing these these issues of all all most bravery Act
All are our body ke liye me apka dhniyabad krta hu now 

#KapilExposesKejriwal",en,0,1270,one of their most important issue facing these these issue of all all most bravery act all are our body ke liye me apka dhniyabad krta hu now ,negative,criticism,
2878,1.12E+18,EternalJonSnow,1.57E+18,2022-09-10 05:30:10+00:00,"We have to question Kejriwal about the development. Kapil ji asked perfect question from him.  
#KapilExposesKejriwal",en,0,106,we have to question kejriwal about the development kapil ji asked perfect question from him ,negative,criticism,
2879,1.54E+18,heyyanshu,1.57E+18,2022-09-10 05:30:10+00:00,"#KapilExposesKejriwal
Gujarat had its last riot in 2002 whereas Delhi started with riots in 2015 onwards!",en,0,1017,gujarat had it last riot in 2002 whereas delhi started with riot in 2015 onwards ,negative,criticism,
