"Unnamed: 0","user_id","username","id","date","Tweet","lang","replyCount","followersCount","preprocessed_text","category","sub-category"
429,35691170,"kbssidhu1961",1.57E+018,"2022-09-01 15:46:49+00:00","As a student of Physics, will someone “enlighten” me as to how the term “polarisation” is being used in the politics of today?

#Politics
#IndianPolitics","en",5,42142,"a student of physic will someone enlighten me a to how the term polarisation is being used in the politics of today ","Neutral",
433,1.54E+018,"NewstewsBangla",1.57E+018,"2022-09-01 15:37:54+00:00","The future of Indian Politics
#Silchar #news #newstatus #assam #india #politics #politicalnews #narendramodi #IndianPolitics 

https://t.co/NgIWf2WDKS","en",0,0,"the future of indian politics URL ","Neutral",
442,1.47E+018,"danielleshay618",1.57E+018,"2022-09-01 10:47:55+00:00","Rise and grind!

#history #republicans #modi #coronavirus #indianpolitics #blacklivesmatter #follow #libertarian #art #socialism #joebiden #communism #a #makeamericagreatagain #democracy #amitshah #instagood #gop #americafirst #blm #delhi #trending #capitalism #kag #indian https://t.co/ezP9nGQkad","en",0,1437,"rise and grind URL ","Neutral",
445,4079360000,"nationnextlive",1.57E+018,"2022-09-01 10:17:05+00:00","Jharkhand Chief Minister Hemant Soren to resign soon?

#JharkhandNews #JharkhandPolitics #HemantSoren #India #IndiaNews #Politics #political #IndianPolitics #NationNext #LatestNews #news #NewsUpdate #JharkhandCMresignation #officeofprofitcase https://t.co/QcvLwghLBa","en",0,516,"jharkhand chief minister hemant soren to resign soon URL ","Neutral",
446,9.44E+017,"TheSecondAngle",1.57E+018,"2022-09-01 08:56:36+00:00","#IndianPolitics | The Aam Aadmi Party accused BJP of spending crores to topple state governments across the country under “Operation Lotus” and said 10 lawmakers of Delhi’s ruling party will go to the CBI headquarters to demand a probe into the matter. https://t.co/TIC9os2knR","en",0,1648,"the aam aadmi party accused bjp of spending crore to topple state government across the country under operation lotus and said 10 lawmaker of delhi ruling party will go to the cbi headquarters to demand probe into the matter URL ","Neutral",
450,118291893,"arunjeba",1.57E+018,"2022-09-01 08:16:50+00:00","#IndianPolitics

An affidavit by #RSS worker in court... Very scary to read

#pulwama and all come to mind before elections https://t.co/qpTDXokzD5","en",0,3516,"an affidavit by worker in court very scary to read and all come to mind before election URL ","Neutral",
455,1.52E+018,"Guru_karthi_",1.57E+018,"2022-09-01 07:46:40+00:00","Political snap with G. K. Vasan sir😇 well known as Ex Union Minister of Shipping also currently the president of TMC &amp; Member of Rajya Sabha
#gkvasan #congress #bjp #india #rahulgandhi #politics #narendramodi #modi #amitshah #indianpolitics #news #delhi #inc #indian #election https://t.co/k9fZp7GJ36","en",0,10,"political snap with vasan sir well known a ex union minister of shipping also currently the president of tmc amp member of rajya sabha URL ","Neutral",
456,1.26E+018,"briflynews",1.57E+018,"2022-09-01 07:30:00+00:00","Disappointed with the new Cabinet portfolio, Bihar Minister Kartikeya Singh submitted his resignation to the Bihar CM Nitish Kumar.

#briflynews #BiharMinister #kartikeyasingh #portfolio #Resignation #indianpolitics 
https://t.co/4fv5fFRrRV","en",0,339,"disappointed with the new cabinet portfolio bihar minister kartikeya singh submitted his resignation to the bihar cm nitish kumar URL ","Neutral",
460,466564516,"DevathaHng",1.57E+018,"2022-09-01 07:05:09+00:00","Watch my Conversation with Mr. Surendra on the current state of public mindset…#commonman #Indianpolitics #corruption  https://t.co/2nUOv6CjVn","en",0,71,"watch my conversation with mr surendra on the current state of public mindset URL ","Neutral",
479,1.55E+018,"ThenameisAvez",1.56E+018,"2022-08-31 12:41:48+00:00","Rupee Did not touched 80 its finding its own course.
#indianpolitics","en",0,11,"rupee did not touched 80 it finding it own course ","Neutral",
480,1.37E+018,"Rakshith0412",1.56E+018,"2022-08-31 12:34:41+00:00","Congress president Sonia Gandhi’s mother, Paola Maino, died on August 27 and her funeral was held on Tuesday. Sonia Gandhi had left last week to meet her mother. #politics #congress #india #italy 
#soniagandhi 
@INCIndia #medical #health #politicians  @RahulGandhi #indianpolitics https://t.co/ZB4ALn6k0X","en",0,3,"congress president sonia gandhi mother paola maino died on august 27 and her funeral wa held on tuesday sonia gandhi had left last week to meet her mother URL ","Neutral",
516,74145298,"adrspeaks",1.56E+018,"2022-08-30 13:24:53+00:00","Key Finding 2:
207 donations from corporate/business sectors amounting to Rs 95.45 cr were made to the regional parties while 2569 individual donors donated Rs 25.576 cr to the parties during FY 2020-21.

#IndianElections #PoliticalParties #IndianPolitics","en",1,19727,"key finding 207 donation from corporate business sector amounting to r 95 45 cr were made to the regional party while 2569 individual donor donated r 25 576 cr to the party during fy 2020 21 ","Neutral",
524,1.28E+018,"newstrack_eng",1.56E+018,"2022-08-30 09:30:35+00:00","Amit Shah likely to visit Jodhpur on September 10 https://t.co/Vp0AOeo2Nm https://t.co/shioDoHoEX #amitshah #jodhpur #indianpolitics #politicslive","en",0,186,"amit shah likely to visit jodhpur on september 10 URL URL ","Neutral",
528,1.56E+018,"rajyatantra",1.56E+018,"2022-08-30 08:27:24+00:00","Aaya Ram Gaya Ram- a popular phrase in Indian politics, but do you know how it originated? 
Swipe left to know more!

#indianpolitics #jargon #politicaljargon #UPSC #psir #rajyatantra https://t.co/r5cMhvUnGq","en",0,34,"aaya ram gaya ram popular phrase in indian politics but do you know how it originated swipe left to know more URL ","Neutral",
529,1.28E+018,"LawyalAssociat1",1.56E+018,"2022-08-30 08:25:20+00:00","Ameesha Patel Vs. State of Jharkhand

 #court #indianpolitics #indianlaw #attorneyatlaw #litigation #delhi #highcourt #advocates #indianjudiciary #LawandOrder #ameeshapatel #bollywood https://t.co/dA4zEAaQA6","en",0,44,"ameesha patel v state of jharkhand URL ","Neutral",
530,1.54E+018,"ChunavMitra",1.56E+018,"2022-08-30 06:36:07+00:00","#wordoftheday - Republican
. 
. 
. 
. 
. 
Follow @chunavmitra for more amazing information regarding politics &amp; elections.  
#absenteeballot #politics #politicalwordbook #indianpolitics #politicaljargon #politicalwords #knowyourpolitics #election #electionday #dictionar https://t.co/dNROY7OZro","en",0,410,"republican follow for more amazing information regarding politics amp election URL ","Neutral",
533,1.06E+018,"keystonehabitee",1.56E+018,"2022-08-30 05:24:32+00:00","Roumers are carried by haters,
Spread by Fools, 
And accepted by idiots 
#indianpolitics","en",4,731,"roumers are carried by hater spread by fool and accepted by idiot ","Neutral",
537,165641975,"hemirdesai",1.56E+018,"2022-08-30 03:47:34+00:00","The regional parties are armed with dept which deal with items in state list under constitution such as law n order,agriculture,education,electricity,medical, social welfare,roads n municipalities which touch lives of ppl day in n day out, apart from both media,
#IndianPolitics https://t.co/mn7PIhOuNp","en",2,9776,"the regional party are armed with dept which deal with item in state list under constitution such a law order agriculture education electricity medical social welfare road municipality which touch life of ppl day in day out apart from both medium URL ","Neutral",
549,9.68E+017,"myministers",1.56E+018,"2022-08-29 13:52:15+00:00","ADR is organising a webinar on ""Freebies Culture and its Impact on Indian Politics &amp; Democracy"" on 03rd September 2022 from 3 PM to 4:30 PM (IST).

#Webinar Link: https://t.co/kjBdCiy984

@kakoligdastidar @AshwiniUpadhyay 

#IndianPolitics #Democracy #I… https://t.co/MFFnNzIOKR","en",0,454,"adr is organising webinar on freebie culture and it impact on indian politics amp democracy on 03rd september 2022 from pm to 30 pm ist link URL URL ","Neutral",
551,74145298,"adrspeaks",1.56E+018,"2022-08-29 13:29:06+00:00","ADR is organising a webinar on ""Freebies Culture and its Impact on Indian Politics &amp; Democracy"" on 03rd September 2022 from 3 PM to 4:30 PM (IST).

#Webinar Link: https://t.co/cDnctwGSwv

@kakoligdastidar @AshwiniUpadhyay 

#IndianPolitics #Democracy #IndianDemocracy https://t.co/YaVqzukkod","en",1,19727,"adr is organising webinar on freebie culture and it impact on indian politics amp democracy on 03rd september 2022 from pm to 30 pm ist link URL URL ","Neutral",
581,355326149,"EDTimesOfficial",1.56E+018,"2022-08-28 20:17:40+00:00","In Pics: #blasting #reasons by #GhulamNabiAzad to #quit #congress; says #Rahul is #childish! To know more read @ParomaDey's article linked below

https://t.co/RWsAWbYiWm

#politics #indianpolitics #PriyankaGandhiVadra #BharatJodoYatra @ShashiTharoor @AICCMedia @SoniaGandhiiINC","en",0,2562,"in pic by to say is to know more read article linked below URL ","Neutral",
582,1.44E+018,"FamePunjabHindu",1.56E+018,"2022-08-28 19:18:25+00:00","https://t.co/wfZRbM0Tco
👆 Watch our video on History of Hindu MLAs in Punjab

#Politics #Indianpolitics #Politicalscience #indianpolity #history #punjab #punjabi #punjabihindu #hindupunjabi https://t.co/6orBN6aMLP","en",0,504,"URL watch our video on history of hindu mlas in punjab URL ","Neutral",
587,1.28E+018,"newstrack_eng",1.56E+018,"2022-08-28 11:07:08+00:00","Anand Sharma met Ghulam Nabi, who resigned from Congress https://t.co/Qlnt1wB6H0 https://t.co/DBDzVKo26l #anandsharma #ghulamnabiazad #congress #indianpolitics","en",0,186,"anand sharma met ghulam nabi who resigned from congress URL URL ","Neutral",
613,1.45E+018,"samajwadi_city",1.56E+018,"2022-08-27 15:30:00+00:00","fire...!!!

#elections #india #politics #samjwadiparty2022 #leader #bhiwandi #bhiwandicity #politician #samajwadibhiwandi #indianpolitics #mumbai #thane #kalyan #mumbra #navimumbai https://t.co/mWUhorOvgI","en",0,393,"fire URL ","Neutral",
621,1.25E+018,"NewsNowNation",1.56E+018,"2022-08-27 12:04:30+00:00","Akhilesh Yadav's taunt on the government youth are looking for employment through the drain
#akhileshyadav #government #politics #indianpolitics #polticalnews #todaynews #viral #trending @GauravVirendraA @yadavakhilesh https://t.co/wiQpJT1CLe","en",0,764,"akhilesh yadav taunt on the government youth are looking for employment through the drain URL ","Neutral",
623,1.25E+018,"NewsNowNation",1.56E+018,"2022-08-27 10:29:57+00:00","Deputy CM Keshav Prasad Maurya said on the resignation of Ghulam Nabi Azad
#cmkeshavprashadmaury #ghulamnabiazad #politics #indianpolitics #politics #politicalview #news #newsupdate #newslatest #latestnews #newslatest @GauravVirendraA https://t.co/ZPG7zrCcjS","en",0,764,"deputy cm keshav prasad maurya said on the resignation of ghulam nabi azad URL ","Neutral",
629,4903033340,"Sutronkanusaar",1.56E+018,"2022-08-27 08:13:46+00:00","Outside the #BJPheadquarters on #DeenDayalUpadhayayaMarg in #NewDelhi, #AAP members and leaders demonstrated against the #CBIRaid. Why the #CBI has kept quiet about the raid on #ManishSisodia's house is unclear

#bjp4india #bjp4delhi #BJP #aamaadmiparty #Politics #indianpolitics https://t.co/Lu2rf0Bv4z","en",0,26443,"outside the on in member and leader demonstrated against the why the ha kept quiet about the raid on house is unclear URL ","Neutral",
645,1.54E+018,"Saikat0025",1.56E+018,"2022-08-26 20:08:54+00:00","'Will launch new party soon, first unit in Jammu &amp; Kashmir in view of impending polls', said Ghulam Nabi Azad after resigning from Congress. #GhulamNabiAzad #PoliticalNews #IndianPolitics #Congress @ghulamnazad @RahulGandhi. https://t.co/mhVz8GKmby","en",0,280,"will launch new party soon first unit in jammu amp kashmir in view of impending poll said ghulam nabi azad after resigning from congress URL ","Neutral",
652,6509832,"CNNnews18",1.56E+018,"2022-08-26 16:00:01+00:00","Ghulam 'Azad' from Congress!
Newsmakers come together to decode the Congress dilemma

Watch #NewsEpicentre with @maryashakil at 9:57 pm only on CNN-News18 

#GhulamNabiAzad #RahulGandhi #IndianPolitics  #Congress https://t.co/r9VLJ0IZ7B","en",1,4721386,"ghulam azad from congress newsmakers come together to decode the congress dilemma watch with at 57 pm only on cnn news18 URL ","Neutral",
654,6509832,"CNNnews18",1.56E+018,"2022-08-26 15:30:00+00:00","Ghulam gets 'Azad' : Are Gandhis still in denial of crisis? Watch #NewsEpicentre with @maryashakil 
at 9:57 pm only on CNN-News18 

#GhulamNabiAzad #RahulGandhi #IndianPolitics  #Congress https://t.co/gsOrbchhKj","en",0,4721386,"ghulam get azad are gandhi still in denial of crisis watch with at 57 pm only on cnn news18 URL ","Neutral",
659,4079360000,"nationnextlive",1.56E+018,"2022-08-26 14:40:43+00:00","WATCH: Ghulam Nabi Azad quits Congress, resigns from all party positions

https://t.co/ZSOZo6SXVp

#GhulamNabiAzad #GhulamNabiAzadResignation #Congress #IndianNationalCongress #PoliticalNews #Politics #IndianPolitics #IndiaNews #LatestNews #NationNext","en",0,516,"watch ghulam nabi azad quits congress resigns from all party position URL ","Neutral",
665,6509832,"CNNnews18",1.56E+018,"2022-08-26 14:00:21+00:00","Ghulam 'Azad' from Congress!
Newsmakers come together to decode the Congress dilemma

Watch #NewsEpicentre with @maryashakil at 9:57 pm only on CNN-News18 

#GhulamNabiAzad #RahulGandhi #IndianPolitics  #Congress https://t.co/HPoeBQbfc6","en",0,4721386,"ghulam azad from congress newsmakers come together to decode the congress dilemma watch with at 57 pm only on cnn news18 URL ","Neutral",
666,6509832,"CNNnews18",1.56E+018,"2022-08-26 13:45:46+00:00","Ghulam gets 'Azad' : Are Gandhis still in denial of crisis? Watch #NewsEpicentre with @maryashakil 
at 9:57 pm only on CNN-News18 

#GhulamNabiAzad #RahulGandhi #IndianPolitics  #Congress https://t.co/MyptdHkBI6","en",3,4721386,"ghulam get azad are gandhi still in denial of crisis watch with at 57 pm only on cnn news18 URL ","Neutral",
668,6509832,"CNNnews18",1.56E+018,"2022-08-26 13:30:28+00:00","#LIVE | Is the Congress heading for a split? Watch #PlainSpeak with @ShivaniGupta_5 

#GhulamNabiAzad #RahulGandhi #IndianPolitics  #Congress https://t.co/WcTPPx4Nj6","en",0,4721386,"is the congress heading for split watch with URL ","Neutral",
670,6509832,"CNNnews18",1.56E+018,"2022-08-26 13:00:04+00:00","Is the Congress heading for a split? Watch #PlainSpeak with @ShivaniGupta_5 at 6:57 pm only on CNN-News18 

#GhulamNabiAzad #RahulGandhi #IndianPolitics  #Congress https://t.co/htLmqVW0p5","en",0,4721386,"is the congress heading for split watch with at 57 pm only on cnn news18 URL ","Neutral",
671,1.25E+018,"NewsNowNation",1.56E+018,"2022-08-26 12:49:54+00:00","Senior leader Ghulam Nabi Azad resigns from Congress
#Congress #ghulamnabiazadresigns #politics #indianpolitics #india #todaynews #viral #trending @GauravVirendraA https://t.co/PsmuyXZT7F","en",0,764,"senior leader ghulam nabi azad resigns from congress URL ","Neutral",
674,6509832,"CNNnews18",1.56E+018,"2022-08-26 12:23:53+00:00","Is the Congress heading for a split? Watch #PlainSpeak with @ShivaniGupta_5 at 6:57 pm only on CNN-News18 

#GhulamNabiAzad #RahulGandhi #IndianPolitics  #Congress https://t.co/XHf6zXfOf0","en",4,4721386,"is the congress heading for split watch with at 57 pm only on cnn news18 URL ","Neutral",
678,1.01E+018,"politic_talks",1.56E+018,"2022-08-26 11:50:34+00:00","#JammuandKashmir #IndianPolitics Ghulam Nabi Azad's sudden exit from #congress brings J&amp","K's frozen politics into focus - Deccan Herald https://t.co/HBwOY9hhjn","en",0,414,"Neutral",
679,74145298,"adrspeaks",1.56E+018,"2022-08-26 11:46:54+00:00","Analysis of Sources of Funding of National and Regional Political Parties of India, FY 2020-21

#ADRReport: https://t.co/uyT4kXcAVR 

#PoliticalParties #IndianElections #IndianPolitics #ElectoralBonds #ElectoralBond https://t.co/1smDtjdDZ0","en",0,19727,"analysis of source of funding of national and regional political party of india fy 2020 21 URL URL ","Neutral",
687,1.34E+018,"AwazThevoice",1.56E+018,"2022-08-26 10:33:02+00:00","Will Azad become the X-factor in J&amp;K?

#GhulamNabiAzad #Congress #rahulgandhi @ghulamnazad @withAzad @INCIndia #JammuAndKashmir #IndianPolitics #AzadFromCongress #Awazthevoice

https://t.co/WlBrorBeq1","en",1,2034,"will azad become the factor in amp URL ","Neutral",
689,6509832,"CNNnews18",1.56E+018,"2022-08-26 10:28:58+00:00","#BreakingNews | Fmr. J&amp;K Chief Minister Farooq Abdullah hits out at Ghulam Nabi Azad, says 'decision to quit impulsive', adds 'Azad welcome in NC'

@islahmufti shares more details 

(@Arunima24)

#GhulamNabiAzad #RahulGandhi #IndianPolitics  #Congress https://t.co/AHpM52xISj","en",1,4721386,"fmr amp chief minister farooq abdullah hit out at ghulam nabi azad say decision to quit impulsive add azad welcome in nc share more detail URL ","Neutral",
691,6509832,"CNNnews18",1.56E+018,"2022-08-26 10:17:08+00:00","#BreakingNews | 5 J&amp;K Congress MLAs quit, cite support for Ghulam Nabi Azad 

@TejinderSsodhi shares more details 

(@Arunima24)

#GhulamNabiAzad #RahulGandhi #IndianPolitics  #Congress https://t.co/El0htNLqiN","en",5,4721386,"amp congress mlas quit cite support for ghulam nabi azad share more detail URL ","Neutral",
692,6509832,"CNNnews18",1.56E+018,"2022-08-26 10:15:32+00:00","#BreakingNews | #JairamRamesh lashes out at Ghulam Nabi Azad, tweets 'This [GNA's resignation] is not a coincidence'

(@Arunima24)

#GhulamNabiAzad #RahulGandhi #IndianPolitics  #Congress https://t.co/fZjWHULhcc","en",0,4721386,"lash out at ghulam nabi azad tweet this gna resignation is not coincidence URL ","Neutral",
694,1.25E+018,"NewsNowNation",1.56E+018,"2022-08-26 10:03:08+00:00","Yogi government will no longer give free ration in UP 
#yogiadityanath #up #uttarpradesh #freeration #government #indiangovernment #politics #indianpolitics #todaynews #latest @myogiadityanath @GauravVirendraA https://t.co/Q4jO0GjtMv","en",0,764,"yogi government will no longer give free ration in up URL ","Neutral",
701,6509832,"CNNnews18",1.56E+018,"2022-08-26 09:03:00+00:00","#BreakingNews |  'Azad betrayed party': Congress' Jairam Ramesh slams Ghulam Nabi Azad

#RahulGandhi #IndianPolitics  #Congress #GhulamNabiAzad 

(@AnchorAnandN) https://t.co/Op3EXT6Oan","en",4,4721386,"azad betrayed party congress jairam ramesh slam ghulam nabi azad URL ","Neutral",
702,6509832,"CNNnews18",1.56E+018,"2022-08-26 09:02:04+00:00","#GhulamNabiAzadResignation | 'Political parties go for changes': Author Rasheed Kidwai (@rasheedkidwai)

#RahulGandhi #IndianPolitics  #Congress #GhulamNabiAzad 

(@AnchorAnandN) https://t.co/5SxTAmoTDj","en",1,4721386,"political party go for change author rasheed kidwai URL ","Neutral",
704,6509832,"CNNnews18",1.56E+018,"2022-08-26 08:58:47+00:00","#BreakingNews | Sandeep Dikshit says G-23 was for reform, slams #GhulamNabiAzad

@_pallavighosh shares more details 

#RahulGandhi #IndianPolitics  #Congress 
(@AnchorAnandN) https://t.co/9zWdXOf3IO","en",0,4721386,"sandeep dikshit say 23 wa for reform slam share more detail URL ","Neutral",
707,387069574,"PurohitVishwas",1.56E+018,"2022-08-26 08:50:10+00:00","'The challenge for the present Congress is to look inwards' : Fmr. Congress leader Ashwani Kumar 

#RahulGandhi #IndianPolitics  #Congress #GhulamNabiAzad 

(@ShivaniGupta_5)","en",0,885,"the challenge for the present congress is to look inwards fmr congress leader ashwani kumar ","Neutral",
709,6509832,"CNNnews18",1.56E+018,"2022-08-26 08:46:24+00:00","'The challenge for the present Congress is to look inwards' : Fmr. Congress leader Ashwani Kumar 

#RahulGandhi #IndianPolitics  #Congress #GhulamNabiAzad 

(@ShivaniGupta_5) https://t.co/GPSwVreyoI","en",1,4721386,"the challenge for the present congress is to look inwards fmr congress leader ashwani kumar URL ","Neutral",
723,1.16E+018,"MsSrikanth1",1.56E+018,"2022-08-26 06:52:03+00:00","Braking News ⚡
#ghulamnabiazad resigned from @INCIndia party. Azad wrote a letter to #soniagandhi. #Azad resigned from all #Congress party positions &amp; Basic membership.
Party has lost contact.
@RahulGandhi has childish Mentality. #GulamNabiAzad #IndianPolitics","en",1,48,"braking news resigned from party azad wrote letter to resigned from all party position amp basic membership party ha lost contact ha childish mentality ","Neutral",
729,1.21E+018,"vineetJindal19",1.56E+018,"2022-08-26 05:42:35+00:00","@vineetJindal19 ,ADVOCATE &amp; SOCIAL ACTIVIST FILED COMPLAINT WITH CBI TO LODGE FIR AND TO INVESTIGATE ALLEGATIONS OF ARVIND KEJRIWAL ON BJP THAT THEY HAVE KEPT RS 800 CRORE TO BUY AAP DELHI MLA’s. #ArvindKejriwal #BJP #Indianpolitics #CBI #","en",0,1812,"advocate amp social activist filed complaint with cbi to lodge fir and to investigate allegation of arvind kejriwal on bjp that they have kept r 800 crore to buy aap delhi mla ","Neutral",
730,1.28E+018,"LawyalAssociat1",1.56E+018,"2022-08-26 05:40:24+00:00","The Company argued that the petitioner-employees were only licensees who did not acquire any interest in the property.

#lawyering #court #indianpolitics #indianlaw #attorneyatlaw #litigation #delhi #highcourt #advocates #indianjudiciary #LawandOrder #airindia https://t.co/PnWz91sGZg","en",0,44,"the company argued that the petitioner employee were only licensee who did not acquire any interest in the property URL ","Neutral",
731,1.36E+018,"nihal_sarkar",1.56E+018,"2022-08-26 04:52:28+00:00","JOIN FOR A DISCUSSION ON THE CURRENT
CHANGES IN INDIAN POLITICS! 

#jnu #politics #cps #indianpolitics https://t.co/rXLXRuMb5d","en",0,104,"join for discussion on the current change in indian politics URL ","Neutral",
735,1.3E+018,"SpectatorIndian",1.56E+018,"2022-08-26 02:37:28+00:00","Do you know your constitution and 75 years of India's journey?
.
.
.
#Constitution #indianhistory #indianpolitics #BRambedkar #upsc #civilservices https://t.co/lxZvma3n2o","en",0,163,"do you know your constitution and 75 year of india journey URL ","Neutral",
740,2969350808,"mamunsw501",1.56E+018,"2022-08-25 17:25:46+00:00","Criteria of being politician after 2014 @ndtv @therantinggola @zoo_bear #indianpolitics #democracyunderthreat #saveindia #BoycottBJP @sakshijoshii https://t.co/S2QAjgHiKE","en",0,2,"criterion of being politician after 2014 URL ","Neutral",
749,74145298,"adrspeaks",1.56E+018,"2022-08-25 13:15:34+00:00","Comparison of donations received by Regional Parties between FY 2019-20 and FY 2020-21

#ADRReport: https://t.co/UrADNSYDhw

Key Finding 1:

DMK, TRS, JDU and MNS saw the maximum percentage increase in their income from donations between FY 2019-20 and 2020-21.

​#IndianPolitics https://t.co/CVW8N7MNgM","en",1,19727,"comparison of donation received by regional party between fy 2019 20 and fy 2020 21 URL finding dmk trs jdu and mn saw the maximum percentage increase in their income from donation between fy 2019 20 and 2020 21 URL ","Neutral",
760,1.07E+018,"IndianYIP",1.56E+018,"2022-08-25 08:19:22+00:00","Guess the leader!!!

#Quiz #politicalchallenge #YouthInPolitics #leaders #knowledge #indianpolitics https://t.co/forAmFoMhn","en",110,36108,"guess the leader URL ","Neutral",
771,1.24E+018,"capi_usa",1.56E+018,"2022-08-24 21:37:26+00:00","""They (BJP) have been wanting to divide the society by raising non-issues. What is their grouse? Have their ministers not visited temples along with me,"" asked Bihar CM Nitish Kumar.

#BJPfailsIndia #IndianPolitics 

https://t.co/2f1Gw45pDP","en",0,132,"they bjp have been wanting to divide the society by raising non issue what is their grouse have their minister not visited temple along with me asked bihar cm nitish kumar URL ","Neutral",
772,1.3E+018,"SpectatorIndian",1.56E+018,"2022-08-24 21:04:22+00:00","Do you know your constitution and 75 years of India's journey?
.
.
.
#Constitution #indianhistory #indianpolitics #BRambedkar #upsc #civilservices https://t.co/qcQJXyL4Iq","en",0,163,"do you know your constitution and 75 year of india journey URL ","Neutral",
780,1.38E+018,"cspsindia",1.56E+018,"2022-08-24 15:36:53+00:00","CSPS invites you to a #bookdiscussion on Ideology &amp; Organization in #IndianPolitics by Prof. Zoya Hasan, Professor Emeritus, JNU. The session will be chaired by Dr Ajay Gudavarthy, Associate Professor, JNU.

26th Aug, 4:00 PM IST
Register here: https://t.co/swPskA7dSG

#Congress https://t.co/DIVMxZUu7P","en",0,336,"csps invite you to on ideology amp organization in by prof zoya hasan professor emeritus jnu the session will be chaired by dr ajay gudavarthy associate professor jnu 26th aug 00 pm ist register here URL URL ","Neutral",
788,1.54E+018,"khabarwala8",1.56E+018,"2022-08-24 11:47:03+00:00","Pakistan has strongly condemned Raja Singh's statement.
#india #Pakistan #Muslims #MuslimUmmah #BJPGovt #bjpleader #TRajaSingh #ProphetMuhammad #prophet #islam #IndianCourt #indianpolitics #indianpolice #hinduism #hindu #Hindustan #tolerance #religion","en",1,31,"pakistan ha strongly condemned raja singh statement ","Neutral",
799,85109967,"KenyanOzzieBoy",1.56E+018,"2022-08-24 10:30:42+00:00","https://t.co/YuFGaer8ri  #StopFreebiesPolitics Sign this petition if you agree that Freebies are a path to disaster for the country. #IndianPolitics https://t.co/YuFGaer8ri","en",0,38,"URL sign this petition if you agree that freebie are path to disaster for the country URL ","Neutral",
816,1.3E+018,"SpectatorIndian",1.56E+018,"2022-08-24 03:40:00+00:00","Do you know your constitution and 75 years of India's journey?
.
.
.
#Constitution #indianhistory #indianpolitics #BRambedkar #upsc #civilservices https://t.co/5yUpFZQUeb","en",0,163,"do you know your constitution and 75 year of india journey URL ","Neutral",
835,1.3E+018,"SpectatorIndian",1.56E+018,"2022-08-23 15:07:58+00:00","Do you know your constitution and 75 years of India's journey?
.
.
.
#Constitution #indianhistory #indianpolitics #BRambedkar #upsc #civilservices https://t.co/jg6SoCZYz9","en",0,163,"do you know your constitution and 75 year of india journey URL ","Neutral",
840,9.68E+017,"myministers",1.56E+018,"2022-08-23 13:52:41+00:00","Analysis of Criminal, Financial, Gender and Other Details of Sitting MLCs in Telangana, 2022

#ADRReport: https://t.co/F57CQNMXPC

#Telangana #Telangananews #TelanganaPolitics #IndianPolitics #IndianElections https://t.co/jFZUNacRmY - #MyMinisters https://t.co/MFFnNzIOKR","en",0,454,"analysis of criminal financial gender and other detail of sitting mlcs in telangana 2022 URL URL URL ","Neutral",
841,74145298,"adrspeaks",1.56E+018,"2022-08-23 13:51:18+00:00","Analysis of Criminal, Financial, Gender and Other Details of Sitting MLCs in Telangana, 2022

#ADRReport: https://t.co/bd6zsTwH60

#Telangana #Telangananews #TelanganaPolitics #IndianPolitics #IndianElections https://t.co/s3Mm8S5mSD","en",0,19727,"analysis of criminal financial gender and other detail of sitting mlcs in telangana 2022 URL URL ","Neutral",
858,1.07E+018,"IndianYIP",1.56E+018,"2022-08-23 07:30:55+00:00","Guess the leader!!!

#Quiz #politicalchallenge #YouthInPolitics #leaders #knowledge #indianpolitics https://t.co/o4erEBsnL2","en",78,36108,"guess the leader URL ","Neutral",
861,1.38E+018,"cspsindia",1.56E+018,"2022-08-23 05:50:39+00:00","CSPS invites you to a Book Discussion: Ideology and Organization in Indian Politics by Prof Zoya Hasan.
26th August | 4:00 PM IST
Looking forward to your participation.
 https://t.co/Q7l37NVcyN

#bookdiscussion #indianpolitics #congress #Academia","en",0,336,"csps invite you to book discussion ideology and organization in indian politics by prof zoya hasan 26th august 00 pm ist looking forward to your participation URL ","Neutral",
862,9.13E+017,"ourdemocracyin",1.56E+018,"2022-08-23 05:50:05+00:00","If you know a promising woman leader, ask them to set
up their OurDemocracy profile.
https://t.co/If4uRJcmWl

#Crowdfunding #womeninpolitics #politics
#indianpolitics #politicaltech #election #democracy
#womenwholead #india #OurDemocracy https://t.co/IIixN5jo4l","en",0,1124,"if you know promising woman leader ask them to set up their ourdemocracy profile URL URL ","Neutral",
873,1.26E+018,"IndiaKnowledge3",1.56E+018,"2022-08-22 13:01:48+00:00","Shifting Alliances - Nitish Kumar's History | IKN Dailies #NitishKumar #Bihar #India #BiharChiefMinister #ChiefMinister #Politics #BiharPolitics #IndianPolitics #News #IndianNews #LatestNews #TrendingNews #IndiaKnowledgeNetwork #IKN https://t.co/CEJx9EKOYC via @YouTube","en",0,197,"shifting alliance nitish kumar history ikn daily URL via ","Neutral",
879,1.11E+018,"mindwarsquiz",1.56E+018,"2022-08-22 08:30:00+00:00","Did you know? So far, nine different Prime Ministers of India have been associated with Uttar Pradesh.
.
.
#Activist #Freedom #Question #Answers #Cabinet #IndianPolitics #PoliticsToday #PoliticsNation #GeoPolitics https://t.co/wLjDvPOOOF","en",0,696,"did you know so far nine different prime minister of india have been associated with uttar pradesh URL ","Neutral",
