Unnamed: 0,user_id,username,id,date,Tweet,lang,replyCount,followersCount,preprocessed_text,category,sub-category,
11411,132780484,udaypilgaonkar,1.57E+18,2022-09-12 15:39:45+00:00,"@rose_k01 @ARanganathan72 But to look at it, although an irony this is exactly how @RahulGandhi s backside appears when people praise @narendramodi and when @BJPLive wins elections nationwide.  #BharatJodoYatra #BharatTodoYatra #BharatJodoBegins",en,0,860,but to look at it although an irony this is exactly how backside appears when people praise and when win election nationwide ,,,
11416,1.42E+18,vikky_inc,1.57E+18,2022-09-12 15:39:15+00:00,"Thalaivar Complete First 100km😍😍

#இந்திய_ஒற்றுமை_பயணம் #BharatJodoYatra #BharatJodo #RahulGandhi #Congress

@RahulGandhi @INCIndia @NSUITamilNadu @TNCCITSMDept",en,0,148,thalaivar complete first 100km ,,,
11436,9.07E+17,DamodarHegde4,1.57E+18,2022-09-12 15:38:20+00:00,"@Jairam_Ramesh Inflation doesn’t affect Congress netas who merrily spend on #BharatJodoYatra which should be, in principle, walking and staying in low cost dormitory,not by luxury trailers!

Gandhiji, Vinoba Bhave ji and Jaiprakash Narayan ji all real d",en,0,4781,inflation doesn affect congress netas who merrily spend on which should be in principle walking and staying in low cost dormitory not by luxury trailer gandhiji vinoba bhave ji and jaiprakash narayan ji all real did padyatra ,,,
11442,2234702552,cherukoth,1.57E+18,2022-09-12 15:38:10+00:00,"@sardesairajdeep #BharatJodoYatra is  best thing @INCIndia has done this decade. Today top ldrs are realising true colours of CM Kerala
🧎@CPIMKerala surrendered to Modi by 2019. However,CPM managed to fool kerala's minorities in 2021.Revealing of true ",en,0,52,is best thing ha done this decade today top ldrs are realising true colour of cm kerala surrendered to modi by 2019 however cpm managed to fool kerala minority in 2021 revealing of true color is good for URL ,,,
11444,75804365,vikram140gulati,1.57E+18,2022-09-12 15:38:07+00:00,Son rise in #Kerala @RahulGandhi #BharatJodoYatra https://t.co/7REUrwQhnR,en,0,599,son rise in URL ,,,
11445,1.06E+18,Raj_Khedekar14,1.57E+18,2022-09-12 15:37:59+00:00,"#SmarterNotHarder
#T20WorldCup2022 
#निक्कर_नहीं_महंगाई_मुद्दा_है
#OurStarboyYeonjun 
Celebrities · Trending
#SushantChildOfShiva
#EntertainmentNews 
#SSMB28Aarambham 
#seulgi
#IndianPremierleague
@RahulGandhi #BharatJodoYatra https://t.co/5ZjSWp560c",en,0,814,celebrity trending URL ,,,
11450,42805562,mathibalaa,1.57E+18,2022-09-12 15:37:49+00:00,"@rishibagree @INCIndia Jatti Burning is not country burning. So shut up &amp; don’t cry like a child. Not even 10days completed , still 140+ days to go. You need to save your words for later. #BharatJodoYatra",en,0,917,jatti burning is not country burning so shut up amp don cry like child not even 10days completed still 140 day to go you need to save your word for later ,,,
11464,1.56E+18,SevadalAWR,1.57E+18,2022-09-12 15:37:05+00:00,"Rahul Gandhi as new #JawaharlalNehru in the poster for #BharatJodoYatra . #BharatJodoYatra is indeed a need of time where hatred is dividing India. #UnitedWeStand . Thank you #RahulGandhi and team for this concept. ❤
@LaljiDesaiG https://t.co/NbXwjg9QP3",en,0,348,rahul gandhi a new in the poster for is indeed need of time where hatred is dividing india thank you and team for this concept URL ,,,
11466,560762145,zeeshan_iyc,1.57E+18,2022-09-12 15:37:00+00:00,Attended the mumbai congress meeting chaired by @BhaiJagtap1 ji where we discussed the #BharatJodoYatra which will be entering Maharashtra as well! https://t.co/9w2vqh0fk8,en,0,170962,attended the mumbai congress meeting chaired by ji where we discussed the which will be entering maharashtra a well URL ,,,
11475,8.24E+17,JaliKamalakar,1.57E+18,2022-09-12 15:36:40+00:00,Love messenger @RahulGandhi is in God's Own Land #Kerala. #BharatJodoYatra @priyankagandhi https://t.co/M0P3Xvg9OY,en,0,1053,love messenger is in god own land URL ,,,
11477,4645029083,deepakk39205855,1.57E+18,2022-09-12 15:36:37+00:00,The leader is the one who understands the pain of the people Next Prime Minister of India! #BharatJodoYatra https://t.co/w7OrdM74on,en,0,196,the leader is the one who understands the pain of the people next prime minister of india URL ,,,
11479,1.51E+18,Ritika_sharma31,1.57E+18,2022-09-12 15:36:22+00:00,"Respect 🫡❤️❤️
#BharatJodoYatra https://t.co/Vk7UUHiTcD",en,0,83,respect URL ,,,
11485,8.24E+17,Aaroornijarali,1.57E+18,2022-09-12 15:36:02+00:00,"@INCTharoorian @Paul_Koshy @Jairam_Ramesh Care of love 

Care of people 

#இந்தியஒற்றுமைபயணம் 

#BharatJodoYatra 6th day",en,0,1155,care of love care of people 6th day ,,,
11492,39693352,Ansaar_Al1,1.57E+18,2022-09-12 15:35:41+00:00,"BJP is not transferring the benefit of low price of international oil to the people.

Once the loot starts, they are trained not to stop.

#BharatJodoYatra https://t.co/ae76gy8ni1",en,0,1545,bjp is not transferring the benefit of low price of international oil to the people once the loot start they are trained not to stop URL ,,,
11495,8.24E+17,Aaroornijarali,1.57E+18,2022-09-12 15:35:32+00:00,"@CTenkasi Care of love 

Care of people 

#இந்தியஒற்றுமைபயணம் 

#BharatJodoYatra",en,0,1155,care of love care of people ,,,
11496,39807811,RichieRego,1.57E+18,2022-09-12 15:35:31+00:00,"The images is #peopleconnect during #BharatJodoYatra are absolutely reassuring. That's the difference between #planted images and #candid, spontaneous outflow of affection. A very good indicator for the future of the country.",en,0,825,the image is during are absolutely reassuring that the difference between image and spontaneous outflow of affection very good indicator for the future of the country ,,,
11509,46348109,agnishul,1.57E+18,2022-09-12 15:34:38+00:00,"How does walking on the streets &amp; meeting leaders of orgs that hate @narendramodi &amp; @BJP4India become #BharatJodoYatra?

@RahulGandhi,what..
1.  is ur vision for the country? (economically &amp; geo-politically)
2. steps do u plan,for bringing unity in our country?(w/o appeasement)",en,0,128,how doe walking on the street amp meeting leader of orgs that hate amp become is ur vision for the country economically amp geo politically step do plan for bringing unity in our country appeasement ,,,
11516,291630681,Inkhabar,1.57E+18,2022-09-12 15:34:27+00:00,"Congress Bharat Jodo Yatra: BJP hits out at Congress over 'khaki shorts on fire, खाकी में आग पर रार

#BharatJodoYatra #BJP #Congress #Inkhabar 

@JournoVSTiwari 

Watch Video: https://t.co/1Ecx51t1HA",en,0,30940,congress bharat jodo yatra bjp hit out at congress over khaki short on fire watch video URL ,,,
11520,1.50E+18,ev_mobility,1.57E+18,2022-09-12 15:34:09+00:00,That's #BharatJodoYatra of Non-Hindu Shiv Bhakt @RahulGandhi Pappu who wears Janeu over the Coat. On mission to divide India. @BJP4India https://t.co/liSKubXeJs,en,0,41,that of non hindu shiv bhakt pappu who wear janeu over the coat on mission to divide india URL ,,,
11529,25519939,syedrafi,1.57E+18,2022-09-12 15:33:51+00:00,This video conveys a lot about @RahulGandhi's #BharatJodoYatra. https://t.co/U5ec7aWMs8,en,0,627,this video conveys lot about URL ,,,
11532,8.74E+17,Bhupend73349872,1.57E+18,2022-09-12 15:33:46+00:00,"@sardesairajdeep Happy that Rahul will be re-elected from Kerala.
2019LS - 15 MPs.
18 days stay will certainly pay in Kerala.
UP-2019-1 MP &amp; stay of #BharatJodoYatra for 2 days. 
2 days will prove to be wastage- 2024- 0
HP- no stay - will loose 2 MPs ",en,0,39,happy that rahul will be re elected from kerala 2019ls 15 mp 18 day stay will certainly pay in kerala up 2019 mp amp stay of for day day will prove to be wastage 2024 hp no stay will loose mp of 2019 gujrat smart for no step raj ,,,
11548,90848383,JayKay074,1.57E+18,2022-09-12 15:32:58+00:00,"I am convinced that Rahul has undertaken this #BharatJodoYatra with pure and honourable intention to save the country's Unity and it's Soul that was torn apart by this hate monger's rath yatra.

He must succeed, not for himself but for the sake of our future India. https://t.co/HReKk3Iohg",en,0,880,am convinced that rahul ha undertaken this with pure and honourable intention to save the country unity and it soul that wa torn apart by this hate monger rath yatra he must succeed not for himself but for the sake of our future india URL ,,,
11549,1.52E+18,KumarAlok1955,1.57E+18,2022-09-12 15:32:57+00:00,#BharatJodoYatra in place of Bankok visit. 😀 https://t.co/b9uG9wMzeP,en,0,469,in place of bankok visit URL ,,,
11551,369528920,ashraf_wani,1.57E+18,2022-09-12 15:32:51+00:00,"Imagine the look of @RahulGandhi if he not shave his beard during complete #BharatJodoYatra ,Today's pictures suggesting so . https://t.co/622w53sKb6",en,2,21216,imagine the look of if he not shave his beard during complete today picture suggesting so URL ,,,
11553,1590676074,NSUIManipur,1.57E+18,2022-09-12 15:32:46+00:00,"Another #BharatJodoYatra Yatri from Manipur Shri @MdKabirAhamad Ji , State President, is seen during the Padyatra in Kerala. More power to you. https://t.co/DwT9rSKqlG",en,0,3624,another yatri from manipur shri ji state president is seen during the padyatra in kerala more power to you URL ,,,
11556,1.05E+18,SevadalKL,1.57E+18,2022-09-12 15:32:41+00:00,"Shri. @RahulGandhi prays at Chattampi Swamikal temple.

Swamikal was the social reformer sage who, along with Sree Narayana Guru, taught us that religions are just different paths leading to the same God. #BharatJodoYatra carries the same message. 
@INCIndia 
@INCKerala https://t.co/g9iGvhw7iw",en,1,6499,shri prays at chattampi swamikal temple swamikal wa the social reformer sage who along with sree narayana guru taught u that religion are just different path leading to the same god carry the same message URL ,,,
11558,274400189,INCdilse,1.57E+18,2022-09-12 15:32:38+00:00,"Hope other malayalam news channels will now give live coverage to #BharatJodoYatra.

Now only @INCKerala's Jaihind is giving live coverage.

Even Tamil news channels have live YT feeds but not mallu news TV

@Jairam_Ramesh @digvijaya_28 @Pawankhera @Pawankhera @bharatjodo https://t.co/hmrwmT2LM7",en,1,1316,hope other malayalam news channel will now give live coverage to now only jaihind is giving live coverage even tamil news channel have live yt feed but not mallu news tv URL ,,,
11561,1.01E+18,PunIntended8,1.57E+18,2022-09-12 15:32:22+00:00,"@veerappavenkap1 @minicnair @SandipGhose @_pallavighosh @Grace34098146 @gurdeepsappal Seems now, #BharatJodoYatra is the talking point everywhere right from Day-1 &amp; that's what, it's meant to be... 🤣
And, as somebody vehemently pointed out here, th",en,0,11,seems now is the talking point everywhere right from day amp that what it meant to be and a somebody vehemently pointed out here they don even wear knickers anymore so much ado about nothing isn it ,,,
11562,75804365,vikram140gulati,1.57E+18,2022-09-12 15:32:19+00:00,#ThankYou #Kerala keep supporting your very own @RahulGandhi #JaiHind #BharatJodoYatra https://t.co/5gVDQn5Q3Y,en,0,599,keep supporting your very own URL ,,,
11570,1.47E+18,satyanewshi,1.57E+18,2022-09-12 15:32:04+00:00,INC’s #BharatJodoYatra  is making the Sanghis  panicky . Good that the grand old party is giving  hard political Fight . Hope it sustains &amp, carry the momentum . https://t.co/wVlPcHsOLR,en,0,1331,inc is making the sanghis panicky good that the grand old party is giving hard political fight hope it sustains amp carry the momentum URL ,,
11572,1.51E+18,IMvivekkori,1.57E+18,2022-09-12 15:31:56+00:00,"Education is the mother of leadership. —Wendell Willkie 
#BharatJodoYatra https://t.co/2K5JXda2ZZ",en,0,571,education is the mother of leadership wendell willkie URL ,,,
11578,85657578,MrsGandhi,1.57E+18,2022-09-12 15:31:47+00:00,"Yesterday in Tamilnadu, @RahulGandhi met separatist Udaykumar, a missionary who not just blocked the ambitious Kudankulam Nuclear plant but is also working to separate Tamilnadu from India.

Why is he meeting these anti-nationals? Is it the #BharatJodoYatra or Bharat Todo Yatra?! https://t.co/wwRj9TtGdb",en,59,505639,yesterday in tamilnadu met separatist udaykumar missionary who not just blocked the ambitious kudankulam nuclear plant but is also working to separate tamilnadu from india why is he meeting these anti national is it the or bharat todo yatra URL ,,,
11582,1.11E+18,SurrbhiM,1.57E+18,2022-09-12 15:31:28+00:00,"@RahulGandhi Love and respect to senior leaders , Rahul Gandhi has everything a true leader should have.

#BharatJodoYatra https://t.co/jTOe3bPQQH",en,3,13354,love and respect to senior leader rahul gandhi ha everything true leader should have URL ,,,
11597,1.43E+18,AnandSinghBhal3,1.57E+18,2022-09-12 15:30:53+00:00,"You are not rich until you have a rich heart.
#Rahul_Gandhi #BharatJodoYatra
@bharatjodo @INCIndia @VKSinghINC https://t.co/382ASakYhD",en,0,316,you are not rich until you have rich heart URL ,,,
11598,7.88E+17,VedRai1981,1.57E+18,2022-09-12 15:30:50+00:00,"My hero
@RahulGandhi 

#BharatJodoYatra https://t.co/UHyWyTJfE7",en,0,3107,my hero URL ,,,
11600,8.39E+17,thamodharran,1.57E+18,2022-09-12 15:30:42+00:00,"Congress leader Mr #RahulGandhi sir Bharat Jodo Yatra really influence people's ?  

#RahulGandhi #BharatJodoYatra
#Congress #India #thamodharran",en,0,113,congress leader mr sir bharat jodo yatra really influence people ,,,
11601,77188671,anishpr007,1.57E+18,2022-09-12 15:30:41+00:00,#BharatJodoYatra  pappu can't rule india https://t.co/wByaJkEpGX,en,0,123,pappu can rule india URL ,,,
11611,3025754858,geetv79,1.57E+18,2022-09-12 15:30:23+00:00,"#BharatJalaoParty 🔥 and lapdog media objecting to Congress'
#BharatJodoYatra for harmony &amp; fraternity is very understandable. 

145 more days of fake outrage will follow. 
#TodoNahiJodo 
#MileKadamJudeWatan https://t.co/QWveJgO7Yc https://t.co/2khNBoah79",en,0,93784,and lapdog medium objecting to congress for harmony amp fraternity is very understandable 145 more day of fake outrage will follow URL URL ,,,
11614,146927264,achi_suja,1.57E+18,2022-09-12 15:30:18+00:00,Compassionate leader #BharatJodoYatra #RahulGandhi https://t.co/8qlogV8nyT,en,0,87,compassionate leader URL ,,,
11616,90187716,KumaraVaani,1.57E+18,2022-09-12 15:30:17+00:00,"#BharatJodoYatra doesn't include showing love to RSS, eh? Pappu's pants on fire?! 😂
#CONgressMuktBharath for sure!! https://t.co/32J8MfuKfa",en,0,964,doesn include showing love to r eh pappu pant on fire for sure URL ,,,
11622,788748835,Vignesh_TMV,1.57E+18,2022-09-12 15:30:09+00:00,"Senior Congress leader Shri A.K.Antony walked along with Rahul Gandhi at the age of 81 during 6th day of Padayatra in Thiruvananthapuram.

#BharatJodoYatra https://t.co/RKl0WY2fkd",en,2,10177,senior congress leader shri antony walked along with rahul gandhi at the age of 81 during 6th day of padayatra in thiruvananthapuram URL ,,,
11623,2313830160,leo30767,1.57E+18,2022-09-12 15:30:08+00:00,"#BharatJodoYatra
Shame on you @DainikBhaskar totally absent in this historic yatra,  @anjanaomkashyap why your face is so sad? https://t.co/vQmEKAzifg",en,0,1948,shame on you totally absent in this historic yatra why your face is so sad URL ,,,
11629,1904998130,NikhilReddyINC,1.57E+18,2022-09-12 15:29:58+00:00,Skit on unemployment problem during #BharatJodoYatra https://t.co/OMLspLupfD,en,0,1921,skit on unemployment problem during URL ,,,
11635,1.47E+18,angrybirddtweet,1.57E+18,2022-09-12 15:29:45+00:00,This one picture explains what is #BharatJodoYatra for ❤️ https://t.co/hEK4XfyUJH,en,0,1257,this one picture explains what is for URL ,,,
11644,1.11E+18,SurrbhiM,1.57E+18,2022-09-12 15:29:21+00:00,"@RahulGandhi True leader Rahul Gandhi ji 💖

#BharatJodoYatra https://t.co/PJ2PIzmtlA",en,0,13354,true leader rahul gandhi ji URL ,,,
11646,1.11E+18,IYCmdsaquib,1.57E+18,2022-09-12 15:29:17+00:00,"The volunteers of the Indian Youth Congress brilliantly depicted the issues of the common man through a soulful performance at St. Mary’s higher school, Pattom.
#BharatJodoYatra https://t.co/9CcQlYiFYu",en,0,446,the volunteer of the indian youth congress brilliantly depicted the issue of the common man through soulful performance at st mary higher school pattom URL ,,,
11649,109850876,gkzhimomi,1.57E+18,2022-09-12 15:29:11+00:00,"If compassion had a face, it is this.

#BharatJodoYatra 🇮🇳 https://t.co/owEvlv6XEX",en,1,3886,if compassion had face it is this URL ,,,
11654,1.20E+18,RahulMukherji5,1.57E+18,2022-09-12 15:28:37+00:00,"But I have promises to keep, 
And miles to go before I sleep, 
And miles to go before I sleep.
#BharatJodoYatra 
Pix cr: @ashlinpmathew https://t.co/W4qvf56Pqt",en,2,8180,but have promise to keep and mile to go before sleep and mile to go before sleep pix cr URL ,,,
11658,163098520,staribo,1.57E+18,2022-09-12 15:28:26+00:00,"Honestly saying this without any prejudice for a political party, #BharatJodoYatra is the most positive thing happening around in the country.

If you have any tweet regarding #BharatJodoYatra, DM me or tag me. I will retweet them all. https://t.co/NbakxzC2zW",en,4,7962,honestly saying this without any prejudice for political party is the most positive thing happening around in the country if you have any tweet regarding dm me or tag me will retweet them all URL ,,,
11667,8.36E+17,i_Deepak_Pandey,1.57E+18,2022-09-12 15:28:08+00:00,"Not only they are afraid to face #BJP directly in their states, but the timing of this yatra is also questionable!!!
They are not ignoring #GujaratElection, they are running away from their failure. 

उपर से नेहरू जी भी अपना सर पीटते होंगे || 🤦
#BharatJodoYatra #RahulGandhi https://t.co/rf3KNVBM1B",en,0,919,not only they are afraid to face directly in their state but the timing of this yatra is also questionable they are not ignoring they are running away from their failure URL ,,,
11682,1.11E+18,SurrbhiM,1.57E+18,2022-09-12 15:27:28+00:00,"Rahul Gandhi walking in the streets of Trivandrum 🔥🔥

#BharatJodoYatra https://t.co/oc3KFxou9l",en,1,13354,rahul gandhi walking in the street of trivandrum URL ,,,
11696,9.61E+17,shubhshaurya1,1.57E+18,2022-09-12 15:26:34+00:00,"@RahulGandhi @srinivasiyc Do we have any words to express this mutual feelings ?

You are India's future RG, Can't even imagine any other leader who can reshape this country

Proud of being your supporter and always can proudly say that I was with Congres",en,13,18377,do we have any word to express this mutual feeling you are india future rg can even imagine any other leader who can reshape this country proud of being your supporter and always can proudly say that wa with congress when it needed u most URL ,,,
11707,4767528991,TelanganaToday,1.57E+18,2022-09-12 15:25:57+00:00,"The #Congress has slammed the #BJPRSS through its tweet that showed burning ‘Khaki’ shorts, in wake of the #BharatJodoYatra. Details inside.

https://t.co/L6nTxraNvK",en,0,263135,the ha slammed the through it tweet that showed burning khaki short in wake of the detail inside URL ,,,
11708,1.32E+18,AshishSinghKiJi,1.57E+18,2022-09-12 15:25:44+00:00,"In Street of Trivandrum
#BharatJodoYatra
https://t.co/GuGR5Z5z4A",en,1,6788,in street of trivandrum URL ,,,
11710,128510660,SomenMohanty,1.57E+18,2022-09-12 15:25:32+00:00,"@RahulGandhi Awake, arise, stop not till the goal is reached.
@RahulGandhi ji, don’t stop until you crush the fascist regime. 
Take over the party reins! Don’t let the party down ! 
#BharatJodoYatra",en,0,805,awake arise stop not till the goal is reached ji don stop until you crush the fascist regime take over the party rein don let the party down ,,,
11712,8.24E+17,Aaroornijarali,1.57E+18,2022-09-12 15:25:14+00:00,"@Ansaar_Al1 @Paul_Koshy Care of love 

Care of people 

#இந்தியஒற்றுமைபயணம் 

#BharatJodoYatra 6th day https://t.co/NsO8h7rugP",en,0,1155,care of love care of people 6th day URL ,,,
11715,1.07E+18,rebelioushamila,1.57E+18,2022-09-12 15:25:10+00:00,"Stay strong @RahulGandhi ji , nation wants you to lead this country just how you are leading this yatra. 
@INCIndia is a hope for every Indian 
The only alternative to make India free of hatred . 
Congratulations to you &amp; all yatris🎆🎇 bring it on! 
#BharatJodoYatra https://t.co/JKBfnfoNRV",en,1,3082,stay strong ji nation want you to lead this country just how you are leading this yatra is hope for every indian the only alternative to make india free of hatred congratulation to you amp all yatris bring it on URL ,,,
11718,1919041116,madhavmantri,1.57E+18,2022-09-12 15:25:08+00:00,The huge support for #BharatJodoYatra and Rahul Gandhi comes forward even after dusk just to get a glimpse of the visionary leader. https://t.co/jHKPzGkpbn,en,0,3944,the huge support for and rahul gandhi come forward even after dusk just to get glimpse of the visionary leader URL ,,,
11731,286481572,deepakdhilipanr,1.57E+18,2022-09-12 15:24:18+00:00,Better talk truth atleast once in ur life #BharatJodoYatra #BJPFailsIndia https://t.co/dVmuiu8X0W,en,0,230,better talk truth atleast once in ur life URL ,,,
11735,9.29E+17,NENowNews,1.57E+18,2022-09-12 15:24:07+00:00,"The 150-day yatra had been launched from Kanyakumari in neighbouring Tamil Nadu on September 7
#BharatJodoYatra 
https://t.co/vLjvdSJWyk",en,0,24105,the 150 day yatra had been launched from kanyakumari in neighbouring tamil nadu on september URL ,,,
11738,43247353,SujataIndia1st,1.57E+18,2022-09-12 15:24:00+00:00,"Time up for RSS-BJP.
145 days to rid India of RSS.

#BharatJodoYatra 
@Jairam_Ramesh @ShashiTharoor @Pawankhera @SalmanSoz https://t.co/toCUAJ2dnx",en,0,7782,time up for r bjp 145 day to rid india of r URL ,,,
11739,2826749659,Sbchauhan0103,1.57E+18,2022-09-12 15:24:00+00:00,"Government may reduce oil prices in the coming days, the only reason for this will be Bharat Jodi Yatra: Shri @Jairam_Ramesh

#BharatJodoYatra🇮🇳
#BharatJodoBegins https://t.co/v5Ak22leBj",en,1,2362,government may reduce oil price in the coming day the only reason for this will be bharat jodi yatra shri URL ,,,
11743,1.56E+18,babubhaiya_pr,1.57E+18,2022-09-12 15:23:56+00:00,Now chances of @RahulGandhi becoming PM is quite well . #CongratsSriLanka #RahulGandhi #BharatJodoYatra #BJP https://t.co/iZVah30Yfj,en,0,0,now chance of becoming pm is quite well URL ,,,
11744,1.40E+18,AmitChaudhry00,1.57E+18,2022-09-12 15:23:47+00:00,Next  start #Bharatjodoyatra haryana https://t.co/diQhV0EWlY,en,0,15,next start haryana URL ,,,
11748,1.36E+18,PhilipKuriakos4,1.57E+18,2022-09-12 15:23:28+00:00,@ANI Happy that religion is not mentioned in this topic. Believe #BharatJodoYatra is as per constitutional rights. @RahulGandhi is fighting with the hatred spread across. Take any message/news religion will be in it. We are so weakened to take fortress in,en,0,25,happy that religion is not mentioned in this topic believe is a per constitutional right is fighting with the hatred spread across take any message news religion will be in it we are so weakened to take fortress in the name of religion ,,,
11758,1.11E+18,IYCmdsaquib,1.57E+18,2022-09-12 15:22:49+00:00,"Each one of each Age 
Has pledged to break the divisive Cage!

#BharatJodoYatra 🇮🇳 https://t.co/xn1jELn1WC",en,0,446,each one of each age ha pledged to break the divisive cage URL ,,,
11762,370559808,EbrahimNasreen,1.57E+18,2022-09-12 15:22:28+00:00,"Spending time with students
#BharatJodoYatra https://t.co/jasxDKeE1S",en,0,1007,spending time with student URL ,,,
11768,1.06E+18,SevadalMB,1.57E+18,2022-09-12 15:22:12+00:00,"No religion no language first we all are Indian.

 हमे भारत कहते हैं। 

#BharatJodoYatra https://t.co/AtLEliceEU",en,0,9319,no religion no language first we all are indian URL ,,,
11779,272837528,ShahNawazKhanMM,1.57E+18,2022-09-12 15:21:40+00:00,"@basheerINC @sudhirchaudhary Stop spreading Hate, Save India from Hate
#BharatJodoYatra https://t.co/JajCHVHpwa",en,0,6104,stop spreading hate save india from hate URL ,,,
11781,258399029,vw_twitt,1.57E+18,2022-09-12 15:21:30+00:00,"Britishers did Divide n conquer
BJP did divide , distract n Conquer 
But india can be truly Conquer by Unity and brotherhood! #BharatJodoYatra  💪 Come let’s unite again 🏃🏽 https://t.co/3qP1lzmPbG",en,0,55,britisher did divide conquer bjp did divide distract conquer but india can be truly conquer by unity and brotherhood come let unite again URL ,,,
11793,1.43E+18,SevadalKHM,1.57E+18,2022-09-12 15:20:56+00:00,"Come on....Break the distance, hug everyone Let's not try to divide this country, Let's step  together and do something like this
#BharatJodoYatra https://t.co/qORh0QgCLp",en,0,287,come on break the distance hug everyone let not try to divide this country let step together and do something like this URL ,,,
11797,1.46E+18,Tinyhunterme,1.57E+18,2022-09-12 15:20:40+00:00,"A picture which no one will show you

Unity is the most important thing today

And only Congress can do it

#BharatJodoYatra https://t.co/L8NxJ0UJ5s",en,1,389,picture which no one will show you unity is the most important thing today and only congress can do it URL ,,,
11800,2826749659,Sbchauhan0103,1.57E+18,2022-09-12 15:20:35+00:00,"If you live for yourself, what do you live for?
You live this life for the time being.
@RahulGandhi
@LaljiDesaiG

#BharatJodoYatra https://t.co/WlK0guAfl7",en,0,2362,if you live for yourself what do you live for you live this life for the time being URL ,,,
11807,8.76E+17,kshitiz0205,1.57E+18,2022-09-12 15:20:25+00:00,"@RahulGandhi U Are The Best Sir !!! Thank u !!! We all are with u In this Yatra 
#BharatJodoYatra",en,0,56,are the best sir thank we all are with in this yatra ,,,
11814,1.10E+18,RafoolGandhi,1.57E+18,2022-09-12 15:20:12+00:00,"@srinivasiyc Doesn’t RahulGandhi’s Yatra remind you of Dr Batra. Both trying to capitalize on hope. 

It took people years to know, Batra was fake. But in RaGa’s case peple already know that 😂

#BharatJodoYatra",en,0,811,doesn rahulgandhi yatra remind you of dr batra both trying to capitalize on hope it took people year to know batra wa fake but in raga case peple already know that ,,,
11816,1.09E+18,ranv_1894,1.57E+18,2022-09-12 15:20:06+00:00,"just came to know that today in @INCIndia  @bharatjodo yatra, @RahulGandhi walked full 15 LITRE and due to which he, overdrank 7 KG of water. also he had 200 MILI METRE  of salad in lunch.और 2 बार आंख भी मारी 😉 such a leader 👍 #BharatJodoYatra @narendramodi aap bhi kuch kro https://t.co/5T0yPFevFM",en,0,11,just came to know that today in yatra walked full 15 litre and due to which he overdrank kg of water also he had 200 mili metre of salad in lunch such leader aap bhi kuch kro URL ,,,
11817,1.49E+18,x2022in,1.57E+18,2022-09-12 15:20:04+00:00,"#BharatJodoYatra 
Children respresents innocent love.
One of the best parts of the Yatra is to see how spontaneously Rahul connecting with the children. 
He has truly a pure heart full of love and compassion.",en,0,33,child respresents innocent love one of the best part of the yatra is to see how spontaneously rahul connecting with the child he ha truly pure heart full of love and compassion ,,,
11821,775646892,basheerINC,1.57E+18,2022-09-12 15:19:55+00:00,"Hey @sudhirchaudhary your khakhi chaddi will be burnt down in 145 days. 
#BharatJodoYatra https://t.co/fPSypsjhr8",en,1,3391,hey your khakhi chaddi will be burnt down in 145 day URL ,,,
11823,9.86E+17,sonicbo15028738,1.57E+18,2022-09-12 15:19:53+00:00,The luxury of a govt school room and the cotton mattress on the floor ..#BharatJodoYatra you guys are doing the unimaginable ..unite this fragmented nation . https://t.co/ZmXr28O16T,en,0,5,the luxury of govt school room and the cotton mattress on the floor you guy are doing the unimaginable unite this fragmented nation URL ,,,
11828,2234702552,cherukoth,1.57E+18,2022-09-12 15:19:37+00:00,"@ashoswai Not just right wing even CPIMKerala or actually CM Pinrayai Vijayan group who has ED/ CBI/ Customs cases &amp;follows orders of Modi.
🙃They are afraid if Modi is angered he will be in Jail..So his SFI &amp; DYFI boys have been tasked to punct",en,0,52,not just right wing even cpimkerala or actually cm pinrayai vijayan group who ha ed cbi custom case amp follows order of modi they are afraid if modi is angered he will be in jail so his sfi amp dyfi boy have been tasked to puncture URL ,,,
11832,1.56E+18,Noushad54440193,1.57E+18,2022-09-12 15:19:32+00:00,@RahulGandhi Rahul ji hugged this old mother she came to meet by walking more than one kilometre #BharatJodoYatra https://t.co/d3edizw3Tx,en,10,394,rahul ji hugged this old mother she came to meet by walking more than one kilometre URL ,,,
11835,75804365,vikram140gulati,1.57E+18,2022-09-12 15:19:23+00:00,Please send your trusted but volatile leaders of @INCIndia to hold public meetings in the upcoming election bound States @RahulGandhi - let's fill this void too in the meanwhile since you're in the #BharatJodoYatra -keep the meetings going in poll bound #Gujarat #HimachalPradesh,en,0,599,please send your trusted but volatile leader of to hold public meeting in the upcoming election bound state let fill this void too in the meanwhile since you re in the keep the meeting going in poll bound ,,,
11839,1.20E+18,SevadalPURI,1.57E+18,2022-09-12 15:19:07+00:00,"Congratulations 👏👏👏
#BharatJodoYatra https://t.co/BbVCxQlGbG",en,0,486,congratulation URL ,,,
11840,1.54E+18,JaykrishnaBera,1.57E+18,2022-09-12 15:19:05+00:00,Rahul Gandhi the friend of common people. #BharatJodoYatra https://t.co/onvLOkCJ3u,en,0,103,rahul gandhi the friend of common people URL ,,,
11843,104587383,KabirPandit,1.57E+18,2022-09-12 15:19:00+00:00,Nice Jesus Christ act #BharatJodoYatra https://t.co/Hwi1spx8ue,en,0,1467,nice jesus christ act URL ,,,
