username,orig_sentence,cleaned_sentence,category,sub-category
ytComments_Saurabh Chavan,from 2014 to till and for future i am with Rahul Gandhiji 🥰🥰,2014 till future rahul gandhiji,positive,
ytComments_Prabir Chakraborty,"It’s good to see Ms Seema n S/ Rahul .. … pointing out mistakes. Good to see the cynical smile on Saurabh’s face. For Congress it’s good for two reasons - A : not taking them seriously is an advantage B : learning from mistakes 
1942 Quit India resulted in Freedom ( Chhoro); 
1990 Rath yatra resulted in Demolition n Danga ( Todo) 
2022 Bharat Jodo seeking to unite India 🇮🇳. 
Despite fingers pointing at T-Shirts, Containers, Church .. undercurrents are so far good. 
Anyway, were there many options? Parliament, TV, newspapers weren’t giving space for ‘em. Admittedly not a great orator, but honest, courageous, speaks English ; giving him a thumbs up. Wish you guys also point out some plus points, not all discouraging like Smita n Rahul. How can we forget you’re a JNUite?",good see ms seema n rahul point mistake good see cynical smile saurabhs face congress good two reason not take seriously advantage b learn mistake 1942 quit india result freedom chhoro 1990 rath yatra result demolition n danga todo 2022 bharat jodo seek unite india despite finger point tshirts container church undercurrent far good anyway many option parliament tv newspaper werent give space em admittedly not great orator honest courageous speaks english give thumbs wish guy also point plus point not discourage like smita n rahul forget youre jnuite,positive,
ytComments_Santosh Kumar,"Rahul Gandhi is a true leader of India and he always speaks the truth and speaks from the heart, not like any other leader, does politicians of lies and deception. Next PM rahul Gandhi.",rahul gandhi true leader india always speak truth speaks heart not like leader politician lie deception next pm rahul gandhi,positive,
ytComments_Prit Happy,"I m with  congress 
The nation need a strong opposition",congress nation need strong opposition,positive,
ytComments_suresh singh,We must appreciate the effort of Rahul Gandhi👏👏👏,must appreciate effort rahul gandhi,positive,
ytComments_free fire video Hashim,Rahul Gandhi should walk along with people to make padayatra a reality and the aim should be to throw out BJP.So he should represent people as a whole and not just his Congress party and particularly for gaining power for him or his party,rahul gandhi walk along people make padayatra reality aim throw bjpso represent people whole not congress party particularly gain power party,positive,
ytComments_L T Singh,"The Jatra remembers freedom, democracy&changing of our mind for our country",jatra remembers freedom democracychanging mind country,negative,criticism
ytComments_Anil Kumar Bhatia,Am sure we r witnessing a turning point in our politics. The opposition r doing something concrete at last. Love u Rahul.,sure r witness turn point politics opposition r something concrete last love u rahul,positive,
ytComments_Md Israil,"Yatras have so much force and energy in them that even Mahatma Gandhi judiciously made use of them during his independence struggle and came out successful in uprooting the well grounded tentacles of British rule from India. The Britishers were so much in awe and fear of Gandhi's yatras that they never hesitated in arresting him and putting him behind bars. We have the resounding examples of Gandhi's ""dandi march"" and ""non-cooperation movement"" when Gandhi had contemplated so many yatras. Similarly in independent India's history we have the rare instances when we saw Lal Krishna Advaniji going on his famous rath yatras whereby he had succeeded in taking up the BJP's Lok Sabha seat tally from 2 to 83 and that instance had become a rallying point for the saffron party whereby it further improved it's prospects and established itself as a major national party for all times to come and holds on to that position right upto this day. 
Rahul Gandhi has also now dawned the mantle of the charismatic Gandhi in choosing to go on this ""bharat jodo yatra"". It is no ordinary feat and the BJP cannot take this yatra lightly or casually so as to ignore the impacts that this yatra is going to make on the mind and psyche of a brooding nation. For the first time in his political career has Rahul Gandhi undertaken a gargantuan and mammoth task of uprooting the might of Modi and if the charismatic senior Gandhi could succeed then in toppling the might of the British rule it would be no surprise to see Rahul Gandhi also similarly succeed in pushing the BJP to the brink of disaster and destruction through this ""bharat jodo yatra"". We wish him every success in this endeavour that is an opportunity of a lifetime that he has got, to do the unthinkable and prove once again the famous saying which goes on to say that ""history repeats itself"". Satyamev.",yatras much force energy even mahatma gandhi judiciously make use independence struggle come successful uprooting well ground tentacle british rule india britisher much awe fear gandhi yatras never hesitate arrest put behind bar resound example gandhis dandi march noncooperation movement gandhi contemplate many yatras similarly independent indias history rare instance saw lal krishna advaniji go famous rath yatras whereby succeed take bjps lok sabha seat tally 2 83 instance become rally point saffron party whereby improved prospect establish major national party time come hold position right upto day rahul gandhi also dawn mantle charismatic gandhi choose go bharat jodo yatra ordinary feat bjp not take yatra lightly casually ignore impact yatra go make mind psyche brood nation first time political career rahul gandhi undertaken gargantuan mammoth task uproot might modi charismatic senior gandhi could succeed topple might british rule would surprise see rahul gandhi also similarly succeed push bjp brink disaster destruction bharat jodo yatra wish every success endeavour opportunity lifetime get unthinkable prove famous say go say history repeat satyamev,positive,
ytComments_Anil Kumar,positive step by congress..agar media 10% bhi positive reporting kare to hit hai..modi ki jumle aur teleprinter bhasan se bahut accha hai ye,positive step congressagar medium 10 bhi positive reporting kare hit haimodi ki jumle aur teleprinter bhasan se bahut accha hai ye,negative,criticism
ytComments_ANSAR. KP Ansar,Rahul Gandhi is definitely the future of India!  This clip reminded me of our freedom fighters who fought for our independence.  Narendra Modi has not even given us a press conference in the past 8 years or even done anything close to what Rahul Gandhi has done today! RG 😍🔥🇮🇳😍,rahul gandhi definitely future india clip remind freedom fighter fight independence narendra modi not even give u press conference past 8 year even anything close rahul gandhi today rg,positive,
ytComments_Thambi nelloore,"Every one find it difficult to cop with Rahul's speed. A great passionate leader.
Huge respect in Indian minds. No one has such a huge mass suppirt in India India flows with Rahul. Time has come for the finals.. 👍👍👍Great people participation. Save Nation rally 👍👍👍Counting the Cause of saving the Nation. What is spending is nothing.. 🙏🙏🙏👍",every find difficult cop rahuls speed great passionate leader huge respect indian mind huge mass suppirt india india flow rahul time come final great people participation save nation rally count cause save nation spending nothing,positive,
ytComments_The Comparison,I will support Rahul Gandhi he is not that guy which we are seen he is truly a Good leader. Although i am not a hardcore Congress supporter,support rahul gandhi not guy see truly good leader although not hardcore congress supporter,positive,
ytComments_Anand Mayekar,"Thanks , Lallantop for giving some regards for Opposition 🙏🙏🙏
Hope you will continue to give some regards till 2024 🙏",thanks lallantop give regard opposition hope continue give regard till 2024,positive,
ytComments_Srikanth Reddy,This Yatra will energize congress and will bring them back to power. Rahul Gandhi is a genuine leader,yatra energize congress bring back power rahul gandhi genuine leader,positive,
ytComments_MILIND PATHAK,"Sairabh states that he was born in 1983. But he instantly cites Devilals yatra, seats of Telgu Desam. Amezing study and memory. A different kind of journalist.",sairabh state born 1983 instantly cite devilals yatra seat telgu desam amezing study memory different kind journalist,positive,
ytComments_Sanjaya,Rahul ji is changing  ..congress  is changing  its stance bringing  people into front light,rahul ji change congress change stance bring people front light,positive,
ytComments_Shilpa,"Whatever , i support congress and Rahul , going to join yatra in my home state .
For me UPA is far better then present bjp government .",whatever support congress rahul go join yatra home state upa far well present bjp government,positive,
ytComments_Pushpendra Kumar,"Every indian should join the bharat jodo yatra...
Good decision by rahul Gandhi",every indian join bharat jodo yatra good decision rahul gandhi,positive,
ytComments_Shanu Ullah,Nice Rahul ji is desh ka pm desh ko tod raha hai or aap desh ko jod rahe ho aap aise netaon ki desh ko bhot zaroorat hai wo desh tabhi tarakki karta hai jab os desh ke log eksath mil kr rahe,nice rahul ji desh ka pm desh ko tod raha hai aap desh ko jod rahe ho aap aise netaon ki desh ko bhot zaroorat hai wo desh tabhi tarakki karta hai jab desh ke log eksath mil kr rahe,positive,
ytComments_Abhinav Kumar,"Guru lockdown me to apni listeners to bana liye par,The Lallantop apni(truth) constitution par to chale...🇮🇳🙏🤲",guru lockdown apni listener bana liye parthe lallantop apnitruth constitution par chale,positive,
ytComments_Rameshwar Deo,He must (Rahul) improve his quality of leadership. Introspection is necessary for congress. He is very casual leader.,must rahul improve quality leadership introspection necessary congress casual leader,negative,criticism
ytComments_Saurabh Singh,"Not expected, Useless video !!!
But Great Step by Rahul Gandhi.
Development is in change and change is life.
#RG2024
#BharatJodoYatra",not expect useless video great step rahul gandhi development change change life,positive,
ytComments_minecrafter,We are Congress we have to believe in RG.,congress believe rg,positive,
ytComments_Devidas Borkar,"Don’t think they can get a boost from this. Now, the entire country knows them, very well.",dont think get boost entire country know well,positive,
ytComments_Desi videshi,Rahul is by born universal leader ...he should try to lead whole of the earth and some other planet not only bharat 🤣,rahul bear universal leader try lead whole earth planet not bharat,positive,
ytComments_Krishna kumar,"Congress doing well
Opposite parties will criticise to make failure on the part of congress.
Godi media is also not very judicious to congress.
Congress should continue Yatra public supporting well.",congress well opposite party criticise make failure part congress godi medium also not judicious congress congress continue yatra public support well,positive,
ytComments_Mubarah Basha,All the best Rahul Gandhi ji for yatra,best rahul gandhi ji yatra,positive,
ytComments_PRAGYA TRIPATHI,Feeling soo proud for This Historic - political change.We are all Part of this . Rahul Sir. 🙏,feel soo proud historic political changewe part rahul sir,positive,
ytComments_Abhishek,"Rahul - during your yatra, start making people aware that this bharat jodo yatra is for people to stand up against bad economic decisions, rising inflation, joblessness, hatred & communal disharmony. All the best",rahul yatra start make people aware bharat jodo yatra people stand bad economic decision rise inflation joblessness hatred communal disharmony best,positive,
ytComments_Amit Kumar,I literally feel the dandi March ... If my exam is  not near.  I will  definitely love to be part of this historic moment,literally feel dandi march exam not near definitely love part historic moment,positive,
ytComments_Judah,"Each state has its own style, traditions and ceremonial welcomes. So fulfilling.",state style tradition ceremonial welcome fulfil,positive,
ytComments_N Sharada,"Bliss to be part, as our generation missed to be part of  independence movement...great going sir",bliss part generation miss part independence movementgreat go sir,positive,
ytComments_Aman Syed,Rahul ji good move .. i pray this crowds get conversted in votes in fy 2024,rahul ji good move pray crowd get conversted vote fy 2024,positive,
ytComments_raj arok,Hat's off 🎩 to people of kerala for welcoming RAHUL GANDHI 🙏🙏🙏,hat people kerala welcome rahul gandhi,positive,
ytComments_மண்ணின் மைந்தன்,10:53 this how normal people give respect to flag. Not like other parties who acts as patriots,1053 normal people give respect flag not like party act patriot,positive,
ytComments_Etore Costa,Educated brave honest people of Kerala are great . Jai sanvidhan jai Hind.,educate brave honest people kerala great jai sanvidhan jai hind,positive,
ytComments_ahamedkila,"Long live Rahul Gandhi. May God protect you from harm, bless you with knowledge and guide you the correct path to rule India wisely. People can't forget sacrifices made by your family.",long live rahul gandhi may god protect harm bless knowledge guide correct path rule india wisely people cant forget sacrifice make family,positive,
ytComments_AADITYA RAJ,"Great initiative sir.
I was eagerly waiting for this kind of acts from Congress side.
Sir now I can see the perspective of the people is changing and your popularity is growing exponentially.
Sir keep it up till the current government don't give up.
Sir you are now my hero.
I am from navodaya sir which was established by former pm Rajeev Gandhi ji.",great initiative sir eagerly wait kind act congress side sir see perspective people change popularity grow exponentially sir keep till current government dont give sir hero navodaya sir establish former pm rajeev gandhi ji,positive,
ytComments_N Sharada,Rahul ji is marching towards  a historic achievement in the modern India,rahul ji march towards historic achievement modern india,positive,
ytComments_Shakuntala .k,This is actual soul of india.educated Kerala people how responding to rally.we never allows bjp entry to kerala,actual soul indiaeducated kerala people respond rallywe never allow bjp entry kerala,positive,
ytComments_Rules&Laws,First time feel that Rahul Gandhi real hero of country,first time feel rahul gandhi real hero country,positive,
ytComments_N Sharada,"Bharat Jodo Yatra is a movement towards Independence from unemployment, mehangai......etc",bharat jodo yatra movement towards independence unemployment mehangaietc,positive,
ytComments_shahiz monaco,i may be supporting cpm but this man deserves india,may support cpm man deserve india,positive,
ytComments_Common Indian,"150 day 3570 km PADYAATRA not a joke - even with a/c, bunk bed etc., Needs guts.  God bless Congress and Rahul ji for undertaking the GRUELLING mass contact and mobilization against inflation, unemployment, regime of lies and false promises ... God bless Congress party and Rahul ji with all success for India's sake ...",150 day 3570 km padyaatra not joke even ac bunk bed etc need gut god bless congress rahul ji undertake gruelling mass contact mobilization inflation unemployment regime lie false promise god bless congress party rahul ji success india sake,positive,
ytComments_Thambi nelloore,"Every one find it difficult to cop with Rahul's speed. A great passionate leader.
Huge respect in Indian minds. No one has such a huge mass suppirt in India",every find difficult cop rahuls speed great passionate leader huge respect indian mind huge mass suppirt india,positive,
ytComments_H T,"Bharat Jodo yatra now in God's own country
Together we walk
United we progress
Good wishes to all yatris.",bharat jodo yatra god country together walk united progress good wish yatris,positive,
ytComments_bijo b.r,"Good to see, Leader traveling with the people's of the country ❤️❤️❤️",good see leader travel people country,positive,
ytComments_SEVEN7,I'm also feeling so energetic after watch this 😃 thanks RAHUL Sir  and all supporting members,im also feel energetic watch thanks rahul sir support member,positive,
ytComments_Garima Glorious Vlogs,Feel too proud❤️to see Rahul ji 's bharat jodo 🤝yatra🙏..It was need of the Country .🤗,feel proudto see rahul ji bharat jodo yatrait need country,positive,
ytComments_NUTAN PATHAK,"Rahul Gandhi ji, you have all the support and love of the people, this everybody can see.keep going you are on the right direction like always 👍🙏
God bless you all 🙏",rahul gandhi ji support love people everybody seekeep go right direction like always god bless,positive,
ytComments_A B,Every step Rahul Gandhi takes is a victory march towards Next PM 🇮🇳,every step rahul gandhi take victory march towards next pm,positive,
ytComments_chanda yadav,More power to you Rahul Sir ..,power rahul sir,positive,
ytComments_Sagaya Panneer,"God bless Rahuljj to ....walk this walk of truth. For .1.3 billion indian population...
Thank u Rahuljj ..again ..
God bless u",god bless rahuljj walk walk truth 13 billion indian population thank u rahuljj god bless u,positive,
ytComments_Manoj Kumar,"Kerala always differ from others..
Best wishes RG...",kerala always differ others best wish rg,positive,
ytComments_Syed Shakeeb Anwar,RG is the new ray of hope for youths to accomplish their dream ♥️,rg new ray hope youth accomplish dream,positive,
ytComments_Stay Positive,❤️ and ✊for Rahul,rahul,positive,
ytComments_SARFARAZ AHMAD,More Channel needs to be opened and link shared with them specially YouTube channel needs to be promoted and Social media Facebook Instagram Twitter,channel need open link share specially youtube channel need promote social medium facebook instagram twitter,positive,
ytComments_Carl Zend,"RG ! What a man. 
Character, values and love for India. 
FREE INDIA … AGAIN.",rg man character value love india free india,positive,
ytComments_Somnath De,Keep it up. India needs a strong opposition party.,keep india need strong opposition party,positive,
ytComments_MAHESWAR SATPATHY-On Truth,Love Love ❤️  Rahul Gandhi - God bless the Patriot,love love rahul gandhi god bless patriot,positive,
ytComments_Lekha P,Proud of India. Super. Great journey thanks to all,proud india super great journey thanks,positive,
ytComments_Judah,Wishing you goid health and safety during this Yatra. We don't have anyone we look up to except you. God has created you to save each one of us from Modi and Shah and Yogi.,wish goid health safety yatra dont anyone look except god create save u modi shah yogi,positive,
ytComments_Grace Newbert,"Rahulji, don't give up spirit. We all are with you.  Let's eradicate the rule, who focus on cast and religion.  Let's unite. Pu lic please don't forget to vote for congress.",rahulji dont give spirit let eradicate rule focus cast religion let unite pu lic please dont forget vote congress,positive,
ytComments_Viyaga Mani,"God bless our honest leader RAGUL  GI,we are with you",god bless honest leader ragul giwe,positive,
ytComments_A B,They have organised the march in good way. 👍,organise march good way,positive,
ytComments_San,A walk that awakes 👏,walk awakes,positive,
ytComments_saffiys world,I'm waiting in Delhi... Anyone plz let me know when will they arrive here...,im wait delhi anyone plz let know arrive,positive,
ytComments_Chandra Sekharan M,All the best. Keep it up,best keep,positive,
ytComments_Thambi nelloore,India flows with Rahul. Time has come for the finals.. 👍👍👍Great people participation. Save Nation rally 👍👍👍,india flow rahul time come final great people participation save nation rally,positive,
ytComments_NASAR PANDA,Amazing Rally,amaze rally,positive,
ytComments_Santi Roy Karmakar,Hero Of The Heroes 👍,hero hero,positive,
ytComments_mario,"I'm happy that at least he knows now, what are states in India 🇮🇳.",im happy least knows state india,positive,
ytComments_Anita Simon,This march  led by the Congress is a road to freedom  of speech and and finacial security  for the poor and jobless.I wish  Rahul Gandhi all the best in this historic march to equality  liberty and peace.,march lead congress road freedom speech finacial security poor joblessi wish rahul gandhi best historic march equality liberty peace,positive,
ytComments_Selvaraj J,Well done Rahulji. God is with you.,well rahulji god,positive,
ytComments_Animetasho estd 2020,We are with you 🙂,,positive,
ytComments_DD,Salute to his courage 🙏 Rahul Gandhi Zindabad,salute courage rahul gandhi zindabad,positive,
ytComments_Nilutpal Saikia,"All d best Rahulji, we r proud of you.",best rahulji r proud,positive,
ytComments_M,"Rahul Gandhi ji great initiative. Give Lok Sabha election tickets to genuine, honest people who will serve people, care for people. Kindly take survey, review from each location about candidates character before awarding ticket. Most of the times ticket is given to corrupt candidates. That is why the chances of candidates winning are poor. Focus on Farmers, Education, Health, Women Empowerment, Statewise Benefits schemes. 👍",rahul gandhi ji great initiative give lok sabha election ticket genuine honest people serve people care people kindly take survey review location candidate character award ticket time ticket give corrupt candidate chance candidate win poor focus farmer education health woman empowerment statewise benefit scheme,positive,
ytComments_jhon adwin,"i. am too coming soin to join bharat jodo yatra
jai congress",come soin join bharat jodo yatra jai congress,positive,
ytComments_Sideways Miths,"Congrats Rahul ji, time to eradicate the religious cult RSS from India. You are the only hope 😃",congrats rahul ji time eradicate religious cult r india hope,positive,
ytComments_Rajpratim Bose,Wish i could also walk for removal of plight of my Mother 🇮🇳,wish could also walk removal plight mother,positive,
ytComments_Common Indian,"Pranaams to Sri Rahul Gandhi for this mass contact and mobilization program for the Grand Old Party Congress.  India needs a solid opposition until 2024 which can take over the reigns at that time.  End the regime of inflation, massive corruption, hate mongering and corporate crony capitalism.",pranaams sri rahul gandhi mass contact mobilization program grand old party congress india need solid opposition 2024 take reign time end regime inflation massive corruption hate monger corporate crony capitalism,positive,
ytComments_Pranav Sai,"All the best for the yatra. Love is Divine and love wins all. Rahul Gandhi is the most lovable youth of India and other countries. His humility endears everyone. He carries the gene of the greatest leaders of the country, Nehru,  Indira Gandhi, and Rajiv Gandhi who all sacrificed their lives for the country. At the end of the yatra, the people of entire country will walk along with him and follow him. All the political parties should remember the panchathantra story 'four bulls and a lion'. Will they?! Unity is the strength. People who cannot digest and afraid of this yatra will poke and comment on silly things like T shirt, containers, etc. People are watching every thing.",best yatra love divine love win rahul gandhi lovable youth india country humility endear everyone carry gene great leader country nehru indira gandhi rajiv gandhi sacrifice life country end yatra people entire country walk along follow political party remember panchathantra story four bull lion unity strength people not digest afraid yatra poke comment silly thing like shirt container etc people watch every thing,positive,
ytComments_SUDHEESH KUMAR,Is this needed on this days.... congress need good communication and a brave leadership...that's all,need day congress need good communication brave leadershipthats,positive,
ytComments_Manaf Asharaf,Ea jathayile ettavum mass rangam Annan waynattil Vann undam pori thinn mass kanikkum,ea jathayile ettavum mass rangam annan waynattil vann undam pori thinn mass kanikkum,positive,
ytComments_Manu puthiyarakkal,RAHUL RAHUL RAHUL GANDHI JI,rahul rahul rahul gandhi ji,positive,
ytComments_Satheeshan,Avan pani thudangi 😂😂😂😂😂😂😂,avan pani thudangi,positive,
ytComments_antony joseph,Pappu ji..you should leave politics..its not your cup of tea..Other wise you should play the gime smart and bring some one who has popularity..your image has been tarnished by BJP and dont think there is a come back for you...,pappu jiyou leave politicsits not cup teaother wise play gime smart bring popularityyour image tarnish bjp dont think come back,negative,criticism
ytComments_army,Aradhakare sharatharakivin bjp 2024,aradhakare sharatharakivin bjp 2024,positive,
ytComments_VintageMafia 94s,😂😂😂avastha,avastha,positive,
ytComments_Jessy Raju,Great to see congress leaders with public of Kerala.,great see congress leader public kerala,positive,
ytComments_Fathimi Shamnad,Pappuyatra😂😂😂,pappuyatra,negative,criticism
ytComments_Manu puthiyarakkal,CONGRESS CONGRESS CONGRESS,congress congress congress,positive,
ytComments_HAMZA YVH,"Fathimi, why u worry",fathimi u worry,positive,
ytComments_RAJAN DANIEL,Congrss will survive,congrss survive,positive,
ytComments_Common Indian,"150 day 3570 km PADYAATRA not a joke - even with a/c, bunk bed etc., Needs guts.  God bless Congress and Rahul ji for undertaking the GRUELLING mass contact and mobilization against inflation, unemployment, regime of lies and false promises ... God bless Congress party and Rahul ji with all success for India's sake ...",150 day 3570 km padyaatra not joke even ac bunk bed etc need gut god bless congress rahul ji undertake gruelling mass contact mobilization inflation unemployment regime lie false promise god bless congress party rahul ji success india sake,positive,
ytComments_Nitin Kdam,"Prashantji 
Rahul is required to make revolution in Indian economy, employment, solved the problem of farmers",prashantji rahul require make revolution indian economy employment solve problem farmer,positive,
ytComments_arzoo shaikh,Keep it up rahul gandhi..✌,keep rahul gandhi,positive,
ytComments_Sneha Maurya,Congress is back,congress back,positive,
ytComments_Common Indian,"150 day 3570 km PADYAATRA for democracy, inflation and unemployment reduction, equality and fairness, respect for all religions/languages, federalism, small business and against crony capitalism ...",150 day 3570 km padyaatra democracy inflation unemployment reduction equality fairness respect religionslanguages federalism small business crony capitalism,negative,criticism
ytComments_Chirag Malik,Parshant kishor ko congress ka daman thamna chahiye,parshant kishor ko congress ka daman thamna chahiye,negative,criticism
ytComments_Ra,Prashant kishore paiso ke liye kam karta hai,prashant kishore paiso ke liye kam karta hai,negative,criticism
ytComments_Frank Watson,"Prasant have gone mad,,if yatra is starting from kanyakumari,,then how can congress skip tamil nadu and kerala,,,may be with help of Savarkar's bird",prasant go madif yatra start kanyakumarithen congress skip tamil nadu keralamay help savarkars bird,negative,criticism
ytComments_Rohit,Gamand to ravan ka bhi nhi bacha tha bjp walo,gamand ravan ka bhi nhi bacha tha bjp walo,negative,criticism
ytComments_anita Vashisht,"I support Rahul I support congress 
Mind your own business MR par shant",support rahul support congress mind business mr par shant,negative,criticism
ytComments_avinash chowdhary,prashant kishore nahi prashant pandey hai yeh jaati choopta haii,prashant kishore nahi prashant pandey hai yeh jaati choopta haii,negative,criticism
ytComments_Vivek Ogale,Only BJP,bjp,positive,
ytComments_anil kumar agarwal,"Bhai, planning against modi will not work for 2024 as opposition lacks credibility. Bharat jodo yatraisgoing to bebig flop.",bhai plan modi not work 2024 opposition lack credibility bharat jodo yatraisgoing bebig flop,negative,criticism
ytComments_ahamedkila,"Long live Rahul Gandhi. May God protect you from harm, bless you with knowledge and guide you the correct path to rule India wisely. Indian people can't forget sacrifices made by your family.",long live rahul gandhi may god protect harm bless knowledge guide correct path rule india wisely indian people cant forget sacrifice make family,positive,
ytComments_Aryan Singh,RESPECT FOR RAHUL AND YATRIS,respect rahul yatris,positive,
ytComments_Jaganathan V,"At this juncture this yathra is very essential to pave path for the Unity and integrity of India since
Sanghis are posing danger to the unity and integrity of India .",juncture yathra essential pave path unity integrity india since sanghis posing danger unity integrity india,positive,
ytComments_Aryan Singh,"DALAL DESH DROHI MEDIA! SHAME! 
RAHUL & YATRIS RESPECT",dalal desh drohi medium shame rahul yatris respect,negative,criticism
ytComments_Raj Kumar,Bharath Jodo yathra or Bharath thodo yathra 🙄,bharath jodo yathra bharath thodo yathra,negative,criticism
ytComments_Prabhakara TN,Big drama He is supporting of China and Pakistan is it Mr Papu,big drama support china pakistan mr papu,negative,criticism
ytComments_Jai Hind,JOCKER RAHUL IN BHARAT JODO.,jocker rahul bharat jodo,positive,
ytComments_Prajwal  122,where is congress out of kerala now 😂,congress kerala,negative,criticism
ytComments_Martin Antony,Indian national congress 🌹,indian national congress,positive,
ytComments_jith nair,fresh fresh,fresh fresh,positive,
ytComments_Rj,"Why is Rahul Gandhi doing Judo Yatra?

Jalal Tricolor:
To save India from BJP..

So is there a trip to BJP-ruled UP?

Jalal Tricolor:
There is..

how many days

Jalal Tricolor:
One day across the border

Through Gujarat?

Jalal tricolor
No..

Also in Madhya Pradesh?

Jalal Tricolor:
A day and a half..

Also in Kerala..?

Jalal Tricolor:
Nineteen days..

Kerala is ruled by BJP..?

Jalal Tricolor:
No.. Left Front..

And why this journey..?

Jalal Tricolor:
It is to defend BJP..

So BJP  Shouldn't the procession go through the ruling states?

Jalal Tricolor:
And then..

What then..?🙄

Jalal Tricolor:
If the march goes through BJP ruled states...😓😓

If you go..?

Jalal Trivarnam: All those in the march will join the BJP till the end of the march. 😬😬

Ah..
😁😆😂
Courtesy -sini",rahul gandhi judo yatra jalal tricolor save india bjp trip bjpruled jalal tricolor many day jalal tricolor day across border gujarat jalal tricolor also madhya pradesh jalal tricolor day half also kerala jalal tricolor nineteen day kerala rule bjp jalal tricolor leave front journey jalal tricolor defend bjp bjp shouldnt procession go rule state jalal tricolor jalal tricolor march go bjp ruled state go jalal trivarnam march join bjp till end march ah courtesy sini,negative,criticism
ytComments_Abdul Hameed,Cpm..not trust worthy,cpmnot trust worthy,negative,criticism
ytComments_shijin lal narippatta,Inc,inc,positive,
ytComments_Sabiq Pullur,Congrats Beloved Rahul 💗.... taking more efforts for d sake of Our Great Nation,congrats beloved rahul take effort sake great nation,positive,
ytComments_Sathia Narayanan,Congratulations to Ragulgi.,congratulation ragulgi,positive,
ytComments_shafin mohammed,Good days will be back soon😍,good day back soon,positive,
ytComments_ahamedkila,"Long live Rahul Gandhi. May God protect you from harm, bless you with knowledge and guide you the correct path to rule India wisely. People can't forget sacrifices made by your family.",long live rahul gandhi may god protect harm bless knowledge guide correct path rule india wisely people cant forget sacrifice make family,positive,
ytComments_Jessy Raju,This unity should continue. Big salute to all the leaders and workers of congress.,unity continue big salute leader worker congress,positive,
ytComments_Joseph Zacharias,"Actually, this Yatra should have been done the other way round - from Kashmir to Kanyakumari. 
This route from Kanyakumari to Kashmir (North,) is the direction taken by those who finally take sanyas in the Himalayas!",actually yatra way round kashmir kanyakumari route kanyakumari kashmir north direction take finally take sanyas himalaya,positive,
ytComments_Thambi nelloore,India flows with Rahul. Time has come for the finals.. 👍👍👍Great people participation. Save Nation rally 👍👍👍Counting the Cause of saving the Nation. What is spending is nothing.. 🙏🙏🙏👍👍,india flow rahul time come final great people participation save nation rally count cause save nation spending nothing,positive,
ytComments_Saji Pulickal,India is beautiful country to travel,india beautiful country travel,positive,
ytComments_UDAYASURIAN PANCHAVARNAM,Rahul ji yadra currently in Kerala..... This yadra will get great impact in indian politics..... All the best  !! 👍👍👍👍👍,rahul ji yadra currently kerala yadra get great impact indian politics best,positive,
ytComments_Cinze Jose,Very good,good,positive,
ytComments_Sukhino,Spirit of Youth,spirit youth,positive,
ytComments_RAJU M. GEORGE,BRING BACK BALLOT VOTTING SYSTEM.  SAY NO TO EVM.,bring back ballot votting system say evm,negative,criticism
ytComments_Ajmal Aju,Jai Congress,jai congress,positive,
ytComments_Subin Thomas,Wish u a happy morning walk,wish u happy morning walk,positive,
ytComments_Sukhino,Impartial reporting..I love it,impartial reportingi love,positive,
ytComments_Joy,Support congress,support congress,positive,
ytComments_ANSAR. KP Ansar,Rahul Gandhi is definitely the future of India!  This clip reminded me of our freedom fighters who fought for our independence.  Narendra Modi has not even given us a press conference in the past 8 years or even done anything close to what Rahul Gandhi has done today! RG 😍🔥🇮🇳😍,rahul gandhi definitely future india clip remind freedom fighter fight independence narendra modi not even give u press conference past 8 year even anything close rahul gandhi today rg,positive,
ytComments_Ravi Kumar,Rahul gandhi is the honest and educated leader ......we all should support a leader who is educated and honest ......,rahul gandhi honest educate leader support leader educate honest,positive,
ytComments_Pranav Sai,"All the best for the yatra. Love is Divine and love wins all. Rahul Gandhi is the most lovable youth of India and other countries. His humility endears everyone. He carries the gene of the greatest leaders of the country, Nehru,  Indira Gandhi, and Rajiv Gandhi who all sacrificed their lives for the country. At the end of the yatra, the people of entire country will walk along with him and follow him. All the political parties should remember the panchathantra story 'four bulls and a lion'. Will they?! Unity is the strength.",best yatra love divine love win rahul gandhi lovable youth india country humility endear everyone carry gene great leader country nehru indira gandhi rajiv gandhi sacrifice life country end yatra people entire country walk along follow political party remember panchathantra story four bull lion unity strength,positive,
ytComments_ajit sanghi,"Yes Sir, RaGa looks like Aam Aadmi, 'But From Spain' and not our beloved land. Congress Jhumla Factory has taken lead over BJP. Great amusement on cards for the next 150 Days.",yes sir raga look like aam aadmi spain not beloved land congress jhumla factory take lead bjp great amusement card next 150 day,negative,criticism
ytComments_Pradip Ghosh,"NO VOTE 
MODI 420",vote modi 420,negative,criticism
ytComments_Rajan Varghese,JAI HO..RAHULJI! JAI HO BHARATH JODO YAATHRA! JAI HO CONGRESS!,jai horahulji jai ho bharath jodo yaathra jai ho congress,positive,
ytComments_MJ PREDATOR™,Seve India 😔,seve india,positive,
ytComments_Kallis,"Malayalees please make him waynadu President again and be happy .
We don't want this joker",malayalees please make waynadu president happy dont want joker,negative,criticism
