username,orig_sentence,cleaned_sentence,category,sub-category
tweets_Robin_00011,"the people in Delhi do not have access to tap water. What promise are you talking about?
#KapilExposesKejriwal",people delhi not access tap water promise talk,negative,criticism
tweets_sonamsingh1509,"As wecan see that Gujrat model is one of the best model and Delhi have very bad model. Delhi is very much polluted state.

#KapilExposesKejriwal",wecan see gujrat model best model delhi bad model delhi much pollute state,negative,criticism
tweets_janhviii_69,"This is very shameful of kejriwal ji, they always accused of other, but can't see himself.
#KapilExposesKejriwal",shameful kejriwal ji always accuse cant see,negative,criticism
tweets_PriyamD03769594,"After Entering into the power of Kejriwal in Delhi, started agitation with a huge number.  It's really shameful.
#KapilExposesKejriwal",enter power kejriwal delhi start agitation huge number really shameful,negative,criticism
tweets_farjivada420,"because Kapil has exposedies false of Kejriwal and immediate action should be taken
 #KapilExposesKejriwal",kapil exposedies false kejriwal immediate action take,negative,criticism
tweets_SultanaShe,Kejriwal is double faced insan he's doing nothing but cheating it's own people #KapilExposesKejriwal,kejriwal double face insan nothing cheat people,negative,criticism
tweets_supirgori,Kejriwal model means the world's most polluted city. Kejriwal Govt hasn't done anything for the development of Delhi. #KapilExposesKejriwal,kejriwal model mean world pollute city kejriwal govt hasnt anything development delhi,negative,criticism
tweets_suhelChaudhar18,Delhi government is distributing free things to people and that's not good for our future #KapilExposesKejriwal,delhi government distribute free thing people thats not good future,negative,criticism
tweets_kartik5004,"The level of violence in protest you see in Delhi, you will never see in Gujarat. #KapilExposesKejriwal",level violence protest see delhi never see gujarat,negative,criticism
tweets_NehaSharma_3215,"It can not be ignored and taken for granted at all 
#KapilExposesKejriwal",not ignore take grant,negative,criticism
tweets_podiyadav,"Very disappointed by him, I thought he is well educated but it shocked after seeing it
#KapilExposesKejriwal",disappointed think well educate shock see,negative,criticism
tweets_shah_ali44,"This is the really serious matter let's raised voice against the Kejriwal.
#KapilExposesKejriwal",really serious matter let raise voice kejriwal,negative,criticism
tweets_Jand_638,Stopped in Gujarat from 2002 and riots started in Delhi from 2015 #KapilExposesKejriwal,stop gujarat 2002 riot start delhi 2015,negative,criticism
tweets_Sanjana8649,"Everyone is curious to know who has been given 10 lakh jobs in which department.There are still riots happening in Delhi, in the same night everything has stopped slowly.

#KapilExposesKejriwal",everyone curious know give 10 lakh job departmentthere still riot happen delhi night everything stop slowly,negative,criticism
tweets_VenkatTarakk,The difference between Delhi and Gujarat model is that Gujarat stopped riots from 2002 and Delhi started riots from 2015 #KapilExposesKejriwal,difference delhi gujarat model gujarat stop riot 2002 delhi start riot 2015,negative,criticism
tweets_kushwahaSK7897,"I want to say that friends
 Delhi model mean ban on dipawali n not crackers n ganesh immersion... While kejriwal himself has a carpet for fasting afternoon.
#KapilExposesKejriwal",want say friend delhi model mean ban dipawali n not cracker n ganesh immersion kejriwal carpet fast afternoon,negative,criticism
tweets_NehaVer29,Inke khilaf ab hme action lena he pdega guys #KapilExposesKejriwal,inke khilaf ab hme action lena pdega guy,negative,criticism
tweets_Lin_Yi_myheart,"Gujrat will not accept you because u are not doing good work in Delhi u r doing very ordinary work 
#KapilExposesKejriwal",gujrat not accept u not good work delhi u r ordinary work,negative,criticism
tweets_smith10991805,"This is a great news that kejriwal's truth are in front of people . We will not going to support him anymore. 
#KapilExposesKejriwal",great news kejriwals truth front people not go support anymore,negative,criticism
tweets_TeluguDhanush,"#KapilExposesKejriwal
Everything is done under kejriwal direction.. now exposed all by him",everything kejriwal direction expose,negative,criticism
tweets_Vicky_Rajput_,"Kejriwal is one of the most corrupted CM, thanks to Kapil ji for exposing him.
#KapilExposesKejriwal",kejriwal corrupt cm thanks kapil ji expose,negative,criticism
tweets__akshay_sai,"Right shows fired at Kejriwal. He will have no answers to these questions. He must answer it to stay relevant. 
#KapilExposesKejriwal",right show fire kejriwal answer question must answer stay relevant,negative,criticism
tweets_sachiiisadhna,"They will definitely just do promises , but won't do any works , that's their passion 
#KapilExposesKejriwal",definitely promise wont work thats passion,negative,criticism
tweets_i_sha_dutta,"Sacked minister Kapil Mishra has levelled charges of money laundering against the Aam Aadmi Party, and dared Arvind Kejriwal to quit as Delhi.
#KapilExposesKejriwal",sacked minister kapil mishra level charge money launder aam aadmi party dare arvind kejriwal quit delhi,negative,criticism
tweets_rajeshpandeyIND,That you are engaged in looting Gujarat but Modi ji will not allow Gujarat to be looted there. #KapilExposesKejriwal,engage loot gujarat modi ji not allow gujarat loot,negative,criticism
tweets_Ishaaxxa31912,Pay attention to this...I think this is the best news that you are waiting for the whole day #KapilExposesKejriwal,pay attention thisi think best news wait whole day,negative,criticism
tweets_ByDaulee,throwing stones on Gujarat Targeting Modi But the enmity is playing with India #KapilExposesKejriwal,throw stone gujarat target modi enmity playing india,negative,criticism
tweets_salonicasm_12,"We teach young children that taking anything from someone for free is wrong because the person who has come to give it to you has come to steal it.
#KapilExposesKejriwal",teach young child take anything someone free wrong person come give come steal,negative,criticism
tweets_Pooja23890,"Such a disgusting act
Aam Aadmi party should work according to their promises done at the time of elections. But they are busy in doing corruption.
#KapilExposesKejriwal",disgust act aam aadmi party work accord promise time election busy corruption,negative,criticism
tweets_AnnuSood1000,"This is reality is that employee's also stopped get salary exposes ????
 #KapilExposesKejriwal",reality employee also stop get salary expose,negative,criticism
tweets_Retasi16,Delhi and in which department?  According to RTI only 3246 jobs were given in Delhi in the country in the last 7 years #KapilExposesKejriwal,delhi department accord rti 3246 job give delhi country last 7 year,negative,criticism
tweets_vandu712,#KapilExposesKejriwal Gujarat model means country's most beautiful river front and Delhi model means country's most polluted river.......,gujarat model mean countrys beautiful river front delhi model mean countrys pollute river,negative,criticism
tweets_Austin_alph,"The difference between Delhi and Gujarat model is that riots stopped in Gujarat from 2002 and riots started in Delhi from 2015
 #KapilExposesKejriwal",difference delhi gujarat model riot stop gujarat 2002 riot start delhi 2015,negative,criticism
tweets_Sarthika50,"This is just not acceptable at any cost
#KapilExposesKejriwal",not acceptable cost,negative,criticism
tweets_Gitanjaali_,Fine to expose this agenda one of matter not happen fulfill and here come before the touch of end #KapilExposesKejriwal,fine expose agenda matter not happen fulfill come touch end,negative,criticism
tweets_memesadda12,The difference between Delhi and Gujarat model is that riots stopped in Gujarat from 2002 and riots started in Delhi from 2015 #KapilExposesKejriwal,difference delhi gujarat model riot stop gujarat 2002 riot start delhi 2015,negative,criticism
tweets_Mr_Deepak100,"Gujarat has more population than Delhi. Up to 60% of the people in Delhi do not have access to tap water. What promise are you talking about?
#KapilExposesKejriwal",gujarat population delhi 60 people delhi not access tap water promise talk,negative,criticism
tweets_Annya7055,Hey tweeps do you know that Kejriwal model means the world's most polluted city. Kejriwal Govt job hasn't done anything for the development of Delhi. #KapilExposesKejriwal,hey tweeps know kejriwal model mean world pollute city kejriwal govt job hasnt anything development delhi,negative,criticism
tweets_vamoskalyan,"Promises to distribute money for free, the reality is that employees also stop getting salary
#KapilExposesKejriwal",promise distribute money free reality employee also stop get salary,negative,criticism
tweets_Suryasingham123,The difference between Delhi and Gujarat model is that riots stopped in Gujarat from 2002 and riots started in Delhi from 2015 #KapilExposesKejriwal,difference delhi gujarat model riot stop gujarat 2002 riot start delhi 2015,negative,criticism
tweets_payal_ll,Really��?��?Having said that before the aap of delhi is doing big for others not indian but everyone ignored noe he felt  #KapilExposesKejriwal,reallyhaving say aap delhi big others not indian everyone ignore noe felt,negative,criticism
tweets_khushi9794,"As wecan see that Gujrat model is one of the best model and Delhi have very bad model. Delhi is very much polluted state.

#KapilExposesKejriwal",wecan see gujrat model best model delhi bad model delhi much pollute state,negative,criticism
tweets_kapilfanme,"Delhi government doing lot of wrong activities, now they are exposed!! #KapilExposesKejriwal",delhi government lot wrong activity expose,negative,criticism
tweets_111Sanu,The difference between me to wo phone to make a chance Delhi and Gujarat model is that riots stopped in Gujarat from 2002 and riots started in Delhi from 2015 #KapilExposesKejriwal,difference wo phone make chance delhi gujarat model riot stop gujarat 2002 riot start delhi 2015,negative,criticism
tweets_jaatshiv12,"Gujarat model means country's most beautiful river front and Delhi model means country's most polluted river
 #KapilExposesKejriwal",gujarat model mean countrys beautiful river front delhi model mean countrys pollute river,negative,criticism
tweets_sonurathorarman,"We see lots of riot in gujarta earlier but not now but all happens in delhi
#KapilExposesKejriwal",see lot riot gujarta earlier not happen delhi,negative,criticism
tweets_Anushre95119606,"Delhi is the capital of India but  the condition of Delhi is right now very worst.  Needed much more improvement.
#KapilExposesKejriwal",delhi capital india condition delhi right worst need much improvement,negative,criticism
tweets_AmanSharmaIND,Their school model is totally useless or the whole country is being scolded that Delhi's school is the best. #KapilExposesKejriwal,school model totally useless whole country scold delhis school best,negative,criticism
tweets_Ravimalikjil,Hey tweeps do you know that Kejriwal model means the world's most polluted city. Kejriwal Govt hasn't done anything for the development of Delhi. #KapilExposesKejriwal,hey tweeps know kejriwal model mean world pollute city kejriwal govt hasnt anything development delhi,negative,criticism
tweets_AnkushK36837793,"Kapil Mishra always said that he is a fake man and cm of Delhi and now exposed in Gujarat 
#KapilExposesKejriwal",kapil mishra always say fake man cm delhi expose gujarat,negative,criticism
tweets_shruti4126,This government has not done a single thing for people #KapilExposesKejriwal,government not single thing people,negative,criticism
tweets_PSPKDieHard5,"#KapilExposesKejriwal
What is this kejriwal.. so many wrong works done under your government",kejriwal many wrong work government,negative,criticism
tweets_ayanali9563,I'm so disappointed with this kind behaviour by kejriwal ji. Nothing else matters the most other than this #KapilExposesKejriwal,im disappointed kind behaviour kejriwal ji nothing else matter,negative,criticism
tweets_Richa8840,"During the time of Karuna, when the oxygen in Delhi was reduced, then the Gujarat government supplied oxygen in Delhi, which Kapil Mishra ji will surely tell.
#KapilExposesKejriwal",time karuna oxygen delhi reduce gujarat government supply oxygen delhi kapil mishra ji surely tell,negative,criticism
tweets_alaiza_mukherje,"It's high time Kejriwal govt should do something important and better for the Delhi people. Free ki cheezein kab tak baatoge ? 
#KapilExposesKejriwal",high time kejriwal govt something important well delhi people free ki cheezein kab tak baatoge,negative,criticism
tweets_ApkePyaarMein,"We are not tolerate anymore kejriwal is doing very bad work.
#KapilExposesKejriwal",not tolerate anymore kejriwal bad work,negative,criticism
tweets_2AMgossipp,"Kejirwal has exposed by kapil. Now everyone know the true color of kejirwal. Shame on him. 
#KapilExposesKejriwal",kejirwal expose kapil everyone know true color kejirwal shame,negative,criticism
tweets_BHARAT_VERMA_,"Like Arvind Kejriwal is making the people of Delhi involved in all their illegal activities by deceiving them. 

#KapilExposesKejriwal",like arvind kejriwal make people delhi involved illegal activity deceive,negative,criticism
tweets_rachita_here,"Former AAP member and BJP's minister Kapil Mishra put allegations on CM Kejriwal and Manish sisodiya that they have supported saheen bagh and jamia milia riots.
 #KapilExposesKejriwal",former aap member bjps minister kapil mishra put allegation cm kejriwal manish sisodiya support saheen bagh jamia milium riot,negative,criticism
tweets_amit_kalu_jp123,"Delhi model means Beer instead of Dhokla, Rum instead of Fafda, Wine instead of Khakhra, Charas Ganja instead of Kadhi, Liquor instead of Dabeli, Broom instead of Sudarshan Chakra, Shaheen Bagh instead of Somnath, Zafarabad instead of Dwarka.
 #KapilExposesKejriwal",delhi model mean beer instead dhokla rum instead fafda wine instead khakhra chara ganja instead kadhi liquor instead dabeli broom instead sudarshan chakra shaheen bagh instead somnath zafarabad instead dwarka,negative,criticism
tweets_Ashish_bothra_,"Every point was valid , I'm sure Kejriwal will have no answers to that. 
#KapilExposesKejriwal",every point valid im sure kejriwal answer,negative,criticism
tweets_gillnancy518,"Delhi sarkaar ne jo jo vaade kite the election ke time kya wo sb pure kiye? New schools new colleges kya bnaye unhone?
#KapilExposesKejriwal",delhi sarkaar ne jo jo vaade kite election ke time kya wo sb pure kiye new school new college kya bnaye unhone,negative,criticism
tweets_maaya_nagri,"Well said kapil sir , they don't want to do anything , just throw the stone on others
#KapilExposesKejriwal",well say kapil sir dont want anything throw stone others,negative,criticism
tweets_Vinci_03_,"Aam Aadmi party should work according to their promises done at the time of elections. But they are busy in doing corruption.
#KapilExposesKejriwal",aam aadmi party work accord promise time election busy corruption,negative,criticism
tweets_KamalPandeyIND,"Big money is distributed for free, the reality is that it also stops the salary of the employees and wants to rob Delhi.  #KapilExposesKejriwal",big money distribute free reality also stop salary employee want rob delhi,negative,criticism
tweets_Pakhi60041926,"This is a great news that kejriwal's truth are in front of people . We will not going to support him anymore. 
#KapilExposesKejriwal",great news kejriwals truth front people not go support anymore,negative,criticism
tweets_Rahulydvji,"This exactly done in our country but no one cares. But their have man who cares
#KapilExposesKejriwal",exactly country care man care,negative,criticism
tweets_Shivam9120050,"Kejriwal is talking about Gujarat model, while he has not done anything in Delhi is fooling everyone, I already believed that it is completely useless.
#KapilExposesKejriwal",kejriwal talk gujarat model not anything delhi fool everyone already believe completely useless,negative,criticism
tweets_club_yuvraj,"We all are Very Angry on him and he looted us we are not happy.
#KapilExposesKejriwal",angry loot u not happy,negative,criticism
tweets_TamilMemesWD,"We explain to small children that do not take anything from anyone for free, the one who has come to give it for free has come with the intention of robbing something. #KapilExposesKejriwal",explain small child not take anything anyone free come give free come intention rob something,negative,criticism
tweets_meAditee_,"He is saying right , i have no doubt on this , they only want to develop themselves 
#KapilExposesKejriwal",say right doubt want develop,negative,criticism
tweets_raginikush,"He who has come to give free has come only with the intention of rob something because in free one does not give advice to any one
#KapilExposesKejriwal",come give free come intention rob something free not give advice,negative,criticism
tweets_aditisingh_1144,He hasn't done good for the welfare of the people in Delhi #KapilExposesKejriwal,hasnt good welfare people delhi,negative,criticism
tweets_MahimaGujarat_,Having said that before the aap of delhi is doing big for others not indian but everyone ignored noe he felt  #KapilExposesKejriwal,say aap delhi big others not indian everyone ignore noe felt,negative,criticism
tweets_Manav7376,"It is absolutely true that the one who has come to give for free must have the intention of robbing something, this is absolutely true and clearly visible.#KapilExposesKejriwal",absolutely true come give free must intention rob something absolutely true clearly visible,negative,criticism
tweets_mrcool_li,"Kejriwal is looting delhi people, thanks to kapil sir for exposing him!! #KapilExposesKejriwal",kejriwal loot delhi people thanks kapil sir exposing,negative,criticism
tweets_AnkitKu79048429,"I don't know why People are so supporting Kejriwal. He has nothing done to develop Delhi. 
#KapilExposesKejriwal",dont know people support kejriwal nothing develop delhi,negative,criticism
tweets_sumi__0107,"In Delhi, Kejriwal and Mr Sisodia had once openly supported Shaheen Bagh Jamia.  Their workers also used to cook food there. #KapilExposesKejriwal",delhi kejriwal mr sisodia openly support shaheen bagh jamia worker also use cook food,negative,criticism
tweets_AakashTrend,You know guys Drinking water for 40% of the population in Delhi still comes from tankers. #KapilExposesKejriwal,know guy drink water 40 population delhi still come tanker,negative,criticism
tweets_Rolisingh44,"Gujarat is the best state in comparison to Delhi. Most of the people are employed here in Gujarat, not in Delhi.

#KapilExposesKejriwal",gujarat best state comparison delhi people employ gujarat not delhi,negative,criticism
tweets_Godyan_4,"Delhi government means that Dhokla Baazi and Jumle Baazi is going on there.
#KapilExposesKejriwal",delhi government mean dhokla baazi jumle baazi go,negative,criticism
tweets_SarineDrivee,"Kejriwal has exposed now he is manipulated figures and show fake development in totally Rubbish hence the Kapil sir delightful exposed him 

#KapilExposesKejriwal",kejriwal expose manipulated figure show fake development totally rubbish hence kapil sir delightful expose,negative,criticism
tweets_IAK_fanGirrl,"This is really very serious issue... thanks Kapil ji for exposing him
#KapilExposesKejriwal",really serious issue thanks kapil ji expose,negative,criticism
tweets_Katrin43456,They are throwing stones on Gujarat Targeting Modi But the enmity is playing with India #KapilExposesKejriwal,throw stone gujarat target modi enmity playing india,negative,criticism
tweets_Ra38955778Priya,"Friends, Kejriwal is doing very wrong things, oppose it.  Friends as soon as possible.
#KapilExposesKejriwal",friend kejriwal wrong thing oppose friend soon possible,negative,criticism
tweets_shivam5789,This government is not good for people they are making money #KapilExposesKejriwal,government not good people make money,negative,criticism
tweets_Abi7477,This isn't acceptable at all. I'm so unhappy by this act of kejriwal. This should be discussed #KapilExposesKejriwal,isnt acceptable im unhappy act kejriwal discuss,negative,criticism
tweets_TarakRajesh9,"All the scams are out now

#KapilExposesKejriwal",scam,negative,criticism
tweets_rudrasing97,"Unemployment rate in Gujarat is 1.8%
 Unemployment rate in Delhi is 8.8%
 So i like modi and like gujrat model #KapilExposesKejriwal",unemployment rate gujarat 18 unemployment rate delhi 88 like modi like gujrat model,negative,criticism
tweets_surajpandey200,"Kapil Mishra is now in Gujarat to expose the fake of kejriwal here we are with you Sir @KapilMishra_IND
#KapilExposesKejriwal",kapil mishra gujarat expose fake kejriwal sir,negative,criticism
tweets_KaviyaSaffron,"Promises to distribute money for free, the reality is that employees also stop getting salary #KapilExposesKejriwal",promise distribute money free reality employee also stop get salary,negative,criticism
tweets__nishi_mishra,"Friends, this is really going very wrong, jobs are being done in Delhi, whereas nothing is happening in Gujarat so that a few people can move forward.

#KapilExposesKejriwal",friend really go wrong job delhi whereas nothing happen gujarat people move forward,negative,criticism
tweets_DeepakS83652017,"We know from our childhood that free things should not be taken. It's true now AAP parties provide freebies just for doing scams.
#KapilExposesKejriwal",know childhood free thing not take true aap party provide freebie scam,negative,criticism
tweets_sipun_kr21,"I want to ask the people of Gujarat that you want a free liquor job.  Your progress becomes the responsibility of the government or not.
#KapilExposesKejriwal",want ask people gujarat want free liquor job progress become responsibility government not,negative,criticism
tweets_Rocky_Tweetzz,"the reality is that employees also stop getting salary
 #KapilExposesKejriwal",reality employee also stop get salary,negative,criticism
tweets_Santhosh_4_NTR,"A chameleon that came from Delhi roams on the land of fallen lions, today I have come to tell the truth about it: Kapil Mishra #KapilExposesKejriwal",chameleon come delhi roams land fall lion today come tell truth kapil mishra,negative,criticism
tweets_sndep24,"Kejriwal ji makes many such promises.  He will give it for free.  Are you unable to pay the salary of your own workers?
#KapilExposesKejriwal",kejriwal ji make many promise give free unable pay salary worker,negative,criticism
tweets_Ramsing40879671,"Sacked AAP Minister Kapil Mishra on a hunger strike against Delhi CM Arvind Kejriwal and Health Minister Satyender Jain, in New Delhi on Wednesday. #KapilExposesKejriwal",sack aap minister kapil mishra hunger strike delhi cm arvind kejriwal health minister satyender jain new delhi wednesday,negative,criticism
tweets_Pyara_sa_Shiro,"Kejriwal only knows how to talk and make false promises to people.. Kapil is coming to expose them.
  #KapilExposesKejriwal",kejriwal know talk make false promise people kapil come expose,negative,criticism
tweets_AdityaAwaraKing,"This is such a shameful of kejriwal ji, they always do these type of wrong work than blames others for work like these.
#KapilExposesKejriwal",shameful kejriwal ji always type wrong work blame others work like,negative,criticism
tweets_Sweetsthough,"People never expect something like this from kejirwal. And kapil ji finally  show us the truth of kejirwal. 
#KapilExposesKejriwal",people never expect something like kejirwal kapil ji finally show u truth kejirwal,negative,criticism
tweets_Navyami91200,"Kejriwal has fooled our country very much and he is trying to go to Gujarat, it can never happen that it can make Gujarat too.
#KapilExposesKejriwal",kejriwal fool country much try go gujarat never happen make gujarat,negative,criticism
tweets_TulikaPandey14,"I must say that the unprofessional approach should be removed.
#KapilExposesKejriwal",must say unprofessional approach remove,negative,criticism
tweets_PriyaSi88,"Then it is disclosing all the exploits of Kejriwal or it is a very good thing who is giving something for free, then he must also have the intention of thugs.#KapilExposesKejriwal",disclose exploit kejriwal good thing give something free must also intention thug,negative,criticism
tweets_Aryan2957036002,"Aap party was a failure in management of COVID, oxygen cylinder were coming from Gujarat.
#KapilExposesKejriwal",aap party failure management covid oxygen cylinder come gujarat,negative,criticism
tweets_raj1_2,"Kejriwal is always spread a fake news and this is now exposed by kapil ji we are really know it better 
#KapilExposesKejriwal",kejriwal always spread fake news expose kapil ji really know good,negative,criticism
tweets_muthumuthura,"And kept it whole, that too without saying anything, #KapilExposesKejriwal",kept whole without say anything,negative,criticism
tweets_Tanvi_ahuja__,"Nothing can be more worst than this now we know the real face of Kejriwal 
#KapilExposesKejriwal",nothing bad know real face kejriwal,negative,criticism
tweets_itslittlespark,"Well said kapil sir , they don't want to do anything , just throw the stone on others
#KapilExposesKejriwal",well say kapil sir dont want anything throw stone others,negative,criticism
tweets_AShiMiS82033482,"Really everyone has the right to know that so many jobs are being given to whom in Delhi it is being given and why this discrimination is happening.

#KapilExposesKejriwal",really everyone right know many job give delhi give discrimination happen,negative,criticism
tweets_Roshanichaube,"We all explain even small children that do not take what you get for free, because the thing that is given for free comes only to rob something.

 #KapilExposesKejriwal",explain even small child not take get free thing give free come rob something,negative,criticism
tweets_RUDRA_AADITYA_,"Arvind Kejriwal is a great bullshit man, wants to cheat the public with his false promises and but the public is more intelligent than their. 

#KapilExposesKejriwal",arvind kejriwal great bullshit man want cheat public false promise public intelligent,negative,criticism
tweets_Jyoti_sharma88,"Delhi model means injustice with tax payers.
#KapilExposesKejriwal",delhi model mean injustice tax payer,negative,criticism
tweets_xo__pandu2,"Kejriwal's delhi model is a total failure. He should focus on giving better facilities to the people of capital region.
#KapilExposesKejriwal",kejriwals delhi model total failure focus give good facility people capital region,negative,criticism
tweets_choco_chips20,"We didn't expected something like that and it's really shocking.
#KapilExposesKejriwal",didnt expect something like really shock,negative,criticism
tweets_payalku35703801,"Kejriwal is the worst leader, friends, Kejriwal did a very big scam, this was a very wrong thing.
#KapilExposesKejriwal",kejriwal bad leader friend kejriwal big scam wrong thing,negative,criticism
tweets_sanjanag712,"The Delhi model simply means the settlement of Rohingya and Bangladeshis on the Sabarmati River Front.
  #KapilExposesKejriwal",delhi model simply mean settlement rohingya bangladeshi sabarmati river front,negative,criticism
tweets_cant_be_yours_,"Kapil Sharma rightly said to small children that do not take anything from anyone for free, the one who has come to give it for free has come with the intention of robbing something.
#KapilExposesKejriwal",kapil sharma rightly say small child not take anything anyone free come give free come intention rob something,negative,criticism
tweets_00001Ranbir001,"unemployment rate in Gujarat is 1.8%while in Delhi it's 8.8%, this is the difference. #KapilExposesKejriwal",unemployment rate gujarat 18while delhi 88 difference,negative,criticism
tweets_diggubhaai,"Taught at home.  Never take anything from anyone for free to small children because whenever someone gives it for free, his intention is never clear.  So is Kejriwal. #KapilExposesKejriwal",taught home never take anything anyone free small child whenever someone give free intention never clear kejriwal,negative,criticism
tweets_LaxmiKu67967235,"Nothing is being known about what the Delhi government Kejriwal is doing.  Friends, he should not do this.
#KapilExposesKejriwal",nothing know delhi government kejriwal friends not,negative,criticism
tweets_Mahi_Forever_07,"Kejriwal's truth will come in front of everyone.... Kejriwal is cheating Delhi by giving the greed of free things. 
#KapilExposesKejriwal",kejriwals truth come front everyone kejriwal cheat delhi give greed free thing,negative,criticism
tweets_tweets_aziz0fficial1,"#Luton Islamic Centre demands the UK government to proscribe the #Hindutva RSS as a terrorist organisation.

#India #Islamophobia #Leicester https://t.co/Ht0TeMmi51",islamic centre demand uk government proscribe r terrorist organisation,negative,hate
tweets_tweets_WaseemB5,"A thread 1/5) Everything she mentioned is allowed in Pakistan where does she live A cave ? and why would Muslims participate  in the festivals of other religions that literally celebrate their ""gods"" ? Smh these feminists are such a 🤡
#feminismiscancer #auratmarch #Islamophobia https://t.co/RoIo6uBo3T",thread 15 everything mention allow pakistan live cave would muslims participate festival religion literally celebrate god smh feminist,negative,hate
tweets_tweets_Raftaarimmu2,"That not Pakistan zindabad that's popular front zindabad u r media not a bjp worker do ur work perfect for people not for bjp 
#alt_news #media_hatred #islamophobia https://t.co/0tx28FtJ0o",not pakistan zindabad thats popular front zindabad u r medium not bjp worker ur work perfect people not bjp,negative,hate
tweets_tweets_Mohamed21553504,"""This attack on #PFI is the continuation form of #Islamophobia""

This attack is the start to end many other muslim organisations who is questioning Govt.
@PFIOfficial

#SaveTheRepublic #PFIRaids #PFICrackdown #PFI #PFIJhukegaNai #NIA #ED
#IStandWithPFI https://t.co/2NNX81DVJB#PFI",attack continuation form attack start end many muslim organisation question govt,negative,criticism
tweets_tweets_DeepakS20886577,"Terrorists' videos were buried to put all the blame on Hindutva, and protect these terrorists. #Islam #islamophobia #HindusUnderAttackInUK #liecester https://t.co/60ceOfnKrZ",terrorist videos bury put blame hindutva protect terrorist,negative,hate
tweets_tweets_the_ansar_,"Libtards- Hijab is not our culture. 

Le me- LGBTQ is also not our culture. 
#Hijab #DoubleStandard #Islamophobia",libtards hijab not culture le lgbtq also not culture,negative,hate
tweets_tweets__The_Dark_ones_,"#Islamophobia isn't a real thing
Fear of islam is extremely rational and crucial
burning #hijab is a must
#مهسا_امینی",isnt real thing fear islam extremely rational crucial burning must,negative,hate
tweets_tweets_RAKESHK18490501,@Shahbaz_arshid @vikrantgupta73 Ab eske upar ko tere religions ko aake gali dete to tum log usko #Islamophobia karar doge,ab eske upar ko tere religion ko aake gali dete tum log usko karar doge,negative,hate
tweets_tweets_kazimtweets,"#Italy now to see a rapid surge in #Islamophobia and other hate crimes. Earlier #GiorgiaMeloni was a political ""fringe"" who has now become mainstream, something not strange to we #Indians. All the very best to the Italians. https://t.co/qg7WR8OV25",see rapid surge hate crime earlier political fringe become mainstream something not strange best italian,negative,hate
tweets_tweets_Aaman01453,"This propaganda film is going to release,which is fully filled with muslim hatard and islamophobic content,thus boycott this film. 
#islamophobia #antimuslim #boycotthindutvanovie #boycott #indianmuslim #indianmuslimunderattack https://t.co/mfSQELNBUz",propaganda film go releasewhich fully fill muslim hatard islamophobic contentthus boycott film,negative,hate
tweets_tweets_A_Auto_Engineer,"Islamophobic thugs attack &amp; mob a bystander throwing bottles and objects for saying...
 ""Oh my God"".

They then attack police and try to destroy the Van. 

This kind of violent behaviour is certainly premeditated and organised. 

#fake
#protests 
#islamophobie 
#Islamophobia https://t.co/VeiABOEepJ",islamophobic thug attack mob bystander throw bottle object say oh god attack police try destroy van kind violent behaviour certainly premeditate organised,negative,hate
tweets_tweets_LoveIntegrity9,"Huge amount of Islamophobia at Stella Creasy's bash a Muslim fest.  

All the videos on that thread show how toxic zionists are. 

#Islamophobia https://t.co/Sa4wnCFC1E",huge amount islamophobia stella creasys bash muslim fest video thread show toxic zionist,negative,hate
tweets_tweets_Saghi28546823,"The fact that the Muslims of other countries are cursing us and calling us ""Islamophobes"" is because the Islamic Republic has thems Suger dady. And if I.R.I be Down they has money for go to trip #Islamophobia #MahsaAmini #مهسا_امینی",fact muslims country curse u call u islamophobes islamic republic thems suger dady iri money go trip,negative,hate
tweets_tweets_RUCSRR,"Listen | ""Soft #Jihad Assignment"" featuring @PascaleHarter #islam #islamophobia #xenophobia Rutgers-Newark Msa CAIR Omar Suleiman Muslim Advocates https://t.co/N9XGUW1bhQ",listen soft assignment feature rutgersnewark msa cair omar suleiman muslim advocate,negative,hate
tweets_tweets_SMHoosayn,"Lies being peddled by #IndianMedia &amp; personalities affiliated with RSS/BJP against #MuslimOrg @PFIOfficial which has been a victim of #WitchHunt by the #BJPGovt in #India

#HindutvaTrailer
#Islamophobia 
#NeoNazi_RSS
#HinduRashtra

@UNHumanRights @OIC_OCI @Europarl_EN @trtworld https://t.co/G8gdH2aVRN",lie peddle personality affiliate rssbjp victim,negative,hate
tweets_tweets_ak_uk_83,"@HSS_UK promoting division, and hate against Muslims?

#RSS #Hindutva #Islamophobia https://t.co/VNOEp3bzT4",promote division hate muslim,negative,hate
tweets_tweets_johnnyjboylan08,"@stellacreasy #IstandwithAlJazeera

Not taking any legal action against them? Hmmmm.

The cost of losing a civil case looms.

Stella and her partner have been called out for #Islamophobia.",not take legal action hmmmm cost lose civil case loom stella partner call,negative,criticism
tweets_tweets_HuseyinAliKosti,"Hindutva: Global Fascist Ideology https://t.co/EwSD42bvpb

#hindutva #leicester #india #Islamophobia",hindutva global fascist ideology,negative,hate
tweets_tweets_party_allah,"@JournalismPopal infact his aim is to create #islamophobia in #europe so that europeans and muslims knock each other out! 
https://t.co/5rQVbHuXRn",infact aim create european muslims knock,negative,hate
