username,orig_sentence,cleaned_sentence,category,sub-category
tweets_DrAdarsh_C_Ravi,@INCIndia @RahulGandhi happy tat ur talkng abt love nd brotherhood more... Considerng u as a bro i invite u to attend My RSS Shaka durng ur #BharatJodoYatra. Just visitng shaka wont make u a sanghi but u will get more knowledge abt d ideology nd methodlgy ur fightng against.  With love ❤️,happy tat ur talkng abt love nd brotherhood considerng u bro invite u attend r shaka durng ur visitng shaka wont make u sanghi u get knowledge abt ideology nd methodlgy ur fightng love,positive,
tweets_KonJirjoINC,"#BharatJodoYatra of @INCIndia under the leadership of Shri @RahulGandhi is an act of Patriotism, uniting &amp; glorifying the union of people of India, envisioning and installing hope &amp; trust in the minds of every Indians. Listen to the voices of the experiences of the Yatris. https://t.co/ccMie9GSdv",leadership shri act patriotism unite glorify union people india envision instal hope trust mind every indian listen voice experience yatris,positive,
tweets_AbidAsad,#BharatJodoYatra become seen as Mass Political Mobilization against Dictator Modi https://t.co/xE77GN9psb,become see mass political mobilization dictator modi,negative,anti-national
tweets_Faiz_INC,"Why #GodiMedia, BJP, RSS and their allies are so worried and trolling @RahulGandhi for his decision to participate in #BharatJodoYatra if they believe such act could be a suicide attempt for @INCIndia and Opposition parties who are fearless with ED and believe in Constitution?",bjp r ally worry troll decision participate believe act could suicide attempt opposition party fearless ed believe constitution,positive,
tweets_s_srivathsava,@AshokChandnaINC Rahul Gandhi should first focus on congress jodo yatra rather than #BharatJodoYatra,rahul gandhi first focus congress jodo yatra rather,negative,critisism
tweets_rounak_surolia,"Congratulations! The world is now reporting India as a land of hatred, just bcoz of the BJP-RSS regime's hooligans.
#BharatJodoYatra 
#भारत_जोड़ो_यात्रा https://t.co/iIa0GUzJOc",congratulation world report india land hatred bcoz bjprss regime hooligan,negative,hate
tweets_SufanRahman,"How is RSS and BJP the whole India.
When sum1 say anything abt RSS n BJP how it is anti national.
In politics 1 party downgrades othrs but don't relate it to the whole nation dignity or unity

RSS is not India

#BharatJodoYatra 
#TuesdayMotivaton 
#RSSमनुवादी_भाजपा_हटाओ_देश_बचाओ",r bjp whole india sum1 say anything abt r n bjp anti national politics 1 party downgrade othrs dont relate whole nation dignity unity rss not india,positive,
tweets_LavanyaBallal,"The #BharatJodoYatra is at Attingal.
1st indian riot against British, Attingal Outbreak Angengo revolt in 1721 started from keezhattingal. Elappuram the out skirt of keezhattingal is the exact place native revolt started against British with the silent support of Rani of Attingal",attingal 1st indian riot british attingal outbreak angengo revolt 1721 start keezhattingal elappuram skirt keezhattingal exact place native revolt start british silent support rani attingal,positive,
tweets_GujSagar,"@PanickarS Here comes sanghi PK giving lecture to 136 yrs old party.
😊😊😊😊
#BharatJodoYatra 2022.",come sanghi pk give lecture 136 yr old party 2022,negative,hate
tweets_archimags,"Hello @Twitter @TwitterIndia @TwitterSupport @paraga

Why doesn't the Bharat Jodo Yatra hashtag show up? The same thing was happening during the farmers protest. Why?

Is it ur system or is it the GoI inside man? 🤨

#BharatJodoYatra 

@INCIndia @Jairam_Ramesh https://t.co/TWI1fdqq65",hello doesnt bharat jodo yatra hashtag show thing happen farmer protest ur system goi inside man,positive,
tweets_liberal_mulla,"BJPigs can't hide behind their propaganda anymore. The sellout godi media can also not save their asses any longer.

The truth is out. We the People would not let this vile nexus of BJP and godi media fool us.

#निक्कर_नहीं_महंगाई_मुद्दा_है

#BharatJodoYatra",bjpigs cant hide behind propaganda anymore sellout godi medium also not save ass long truth people would not let vile nexus bjp godi medium fool u,negative,critisism
tweets_arjundsage1,Time to burn hatred and spread love #BharatJodoYatra https://t.co/cHjakBMxZq,time burn hatred spread love,positive,
tweets_politic002,"Fire in the RSS camp
#BharatJodoYatra is a great success
Register
https://t.co/7IcpAGawvQ https://t.co/5sAU6wqvQr",fire r camp great success register,negative,hate
tweets_ANSHUBAJPAI1,"@INCIndia Great leader. So humble. it's not politics. It's his humility.
God bless you Rahul As Loves the cheerful giver and you are one of them once again my Prayers is with your once again God bless you with His everlasting Love.
The great leader of India
#BharatJodoYatra",great leader humble not politics humility god bless rahul love cheerful giver prayer god bless everlasting love great leader india,positive,
tweets_NooruddinSonu,"Bharat Jodo Yatra continues even in the rain. Rahul ji has the love and affection that does not even count the rain. People, leaders, activists and fans follow the public leader. 
#BharatJodoYatra https://t.co/sagrvj9LjM",bharat jodo yatra continue even rain rahul ji love affection not even count rain people leader activist fan follow public leader,positive,
tweets_nrynshny,"Modiji can lift moods of his peoples. 

But he can’t lift GDP of the countrys and employment of young peoples. 

I am angry. 

#BharatJodoYatra",modiji lift mood people cant lift gdp countrys employment young people angry,negative,critisism
tweets_PatrioticChip,@_pallavighosh Ambani channel working against #BharatJodoYatra,ambani channel work,negative,critisism
tweets_GujSagar,"@PanickarS 😊😊😊😊
Poor you! Couldnt grasp the message? Congress is only depicting the status of khaki in which its found today due to #BharatJodoYatra.
Why are u so worried if you find traitor's khaki emiting smoke? Should India garland the murderers of Gandhiji? Kept ppl away from INA?",poor couldnt grasp message congress depict status khaki find today due u worried find traitor khaki emit smoke india garland murderer gandhiji keep ppl away ina,negative,critisism
tweets_pitchaijohn1961,"@BJP4India Rahul's priority is very clear. 
Defeat the communal force BJP. 
Defeat the dictator Modi.
Save India from destruction. 
Help indians to regain their pride. 

Rahul's priority is very clear.
Win in 2024 and bring back people's rule. 

#BharatJodoYatra https://t.co/KhlgRShYa3",rahuls priority clear defeat communal force bjp defeat dictator modi save india destruction help indian regain pride rahuls priority clear win 2024 bring back people rule,negative,hate
tweets_RiyazHabib,"@jothims @RahulGandhi Every step of yours in #BharatJodoYatra is increasing the nervousness in BJP camp.

Great going !!!",every step increase nervousness bjp camp great go,positive,
tweets_ashoswai,"For the last 8yrs, India has been polarised based on religion. Rahul Gandhi's #BharatJodoYatra restarts a mass political mobilization against majoritarianism &amp; focuses on the values &amp; importance of secularism &amp; democracy. #MyPiece #RightIsWrong https://t.co/LgimFWXhDs",last 8yrs india polarise base religion rahul gandhi restart mass political mobilization majoritarianism focus value importance secularism democracy,positive,
tweets_SevadalBUD,"Determined to unite the country, where have Gandhi's voters conceded defeat!

India will unite the country with Jojo Yatra, Gandhi's views will bring change.

#BharatJodoYatra",determine unite country gandhi voter concede defeat india unite country jojo yatra gandhis view bring change,positive,
tweets_sumonseng,"Why is an unregistered social service organisation &amp; it's political wing BJP so worried about #BharatJodoYatra ?
https://t.co/PnSa7zJDcP",unregistered social service organisation political wing bjp worry,positive,
tweets_Pranay7even,"Leader who represents every Indian 

Not like the one who represents few and works for few

#BharatJodoYatra https://t.co/v3il4wLS1q",leader represent every indian not like represent work,negative,critisism
tweets_laboni276,Its time to hear the nation’s #MannKiBaat.Join the spirit of #BharatJodoYatra and speak up against all the injustice and abuses of this apathetic government https://t.co/JV8s1i0FLC,time hear nation spirit speak injustice abuse apathetic government,positive,
tweets__Priyankaprdy,"@smritiirani Cylinderala Auntie thinks she is acting in Ekta Kapoor's cheap shows.
How one speaks reflect alot about the person. Better Auntie ji not to speak ,every time you speak it shows your upbringing.

#BharatJodoYatra https://t.co/LjhrqZ6PtQ",cylinderala auntie think act ekta kapoors cheap show speaks reflect alot person well auntie ji not speak every time speak show upbringing,negative,hate
tweets_RiyazHabib,"@MukandRita RG is the Only one in India, BJP is scarred of. All other leaders are state specific.
Arvind Kejriwal is having same ideology and not a real opponent and also AAP is in few states only.
Don’t you see the nervousness in bjp camp after #BharatJodoYatra",rg india bjp scar leader state specific arvind kejriwal ideology not real opponent also aap state dont see nervousness bjp camp,positive,
tweets_pallavict,"@tavleen_singh #BharatJodoYatra has not unnerved them; it’s Congis twitter handle posts that’s enraged them

RaGa has been a serial offender in abusing RSS &amp; has even APOLOGISED in courts

He’s meeting h@te mongers like PastorPonnaiah &amp; trying to spread #KeroseneToolkit? https://t.co/EyW2sWQN96",not unnerved congis twitter handle post thats enrage raga serial offender abuse r even apologise court meet h monger like pastorponnaiah try spread,negative,hate
tweets_sumonseng,"Wondering who is watching @RahulGandhi 's #BharatJodoYatra ?
It's #SambitPatra , @amitmalviya &amp; the infamous BJP IT Cell https://t.co/NrEuI4RXvC",wonder watch infamous bjp cell,negative,hate
tweets_DrVW30,I can see people who were not staunch congress supporters also posting in favour of #BharatJodoYatra and defending Rahul Gandhi’s efforts. Hoping for the successful completion of this yatra against all odds 🤘🙏🏽,see people not staunch congress supporter also post favour defend rahul gandhi effort hop successful completion yatra odds,positive,
tweets_Trendsetting123,"@VijaysMusings @XSingam @SalmanSoz @narendramodi @smritiirani @RahulGandhi @FreedaNicholas @RaniPadmaK @NitishKumar @yadavakhilesh @INCTharoorian @SujataIndia1st @ShashiTharoor @Elixir17965439 @anushakunmittal @WeThePeople3009 @cloudnikki @aayeff1 But who is Smriti Irani to decide why Did Rahul Ji not visit Swami Vivekanand's Statue 

Thank God her husband's restaurant #SillySouls Is shut pending investigation,if not she is most capable to have then said why did the #BharatJodoYatra
Not go to the restaurant for meals https://t.co/nZwMx7zZjA",smriti irani decide rahul ji not visit swami vivekanands statue thank god husband restaurant shut pending investigationif not capable say not go restaurant meal,negative,hate
tweets_DJSingh85016049,"Only #BharatJodoYatra can make India Vishawguru. 
Get united against fascist forces and the title of Vishawguru is yours.",make india vishawguru get united fascist force title vishawguru,positive,
tweets_Vignesh_TMV,"Love and support for Rahul Gandhi from Kerala.

#BharatJodoYatra https://t.co/nne8WNTCSM",love support rahul gandhi kerala,positive,
tweets_geetv79,"What gives Modi's minions the nerve to #LieLikeModi in public? 

Answer👇
Lapdog media that amplifies their lies and never exposes/shames them. 

Expect daily #ModiLies for the next 144 days of the 3750 kms of Congress #BharatJodoYatra.

#TodoNahiJodo 
#MileKadamJudeWatan https://t.co/6fbnavBZ14",give modis minion nerve public answer lapdog medium amplifies lie never exposesshames expect daily next 144 day 3750 km congress,negative,hate
tweets_RajKuma47739261,BJP is miffed with #BharatJodoYatra  as it's anathema to their Bharat Todo agenda,bjp miff anathema bharat todo agenda,negative,hate
tweets_Pranay7even,"@RamMohanINC Bringing every child of Bharat Matha together…

#BharatJodoYatra",bring every child bharat matha together,positive,
tweets_ANSHUBAJPAI1,"@INCHimachal @RahulGandhi Model of peace and harmony with development 
#BharatJodoYatra 🇮🇳 https://t.co/hB30zV67bl",model peace harmony development,positive,
tweets_thispacino,"A Country which is the union of 28 States, 8 UTs, 7 Religions, 100s of Tribes, 22 Languages and innumerable Cultures will take more than a life to be Understood!
#BharatJodoYatra https://t.co/HRP2HBQlWu",country union 28 state 8 ut 7 religion 100 tribe 22 language innumerable culture take life understood,positive,
tweets_SevadalGA,"The Warriors  of the @CongressSevadal starting a new day with the traditional flag hoisting,

 Starting a new journey with the same enthusiasm, same spirit

 #BharatJodoYatra https://t.co/eQMCZQhpUo",warrior start new day traditional flag hoist start new journey enthusiasm spirit,positive,
tweets_DeccanHerald,"#DHSpeakOut | 

#Congress #RSS #BJP #BharatJodoYatra #SambitPatra

Read more: https://t.co/Vjc9c9dx4C https://t.co/hnO2U5djx3",read,positive,
tweets_judedavid21,"India in SAFE HANDS !???
@rahulkanwal @MrsGandhi 
Time to join #BharatJodoYatra ? https://t.co/fdQLVtOMKZ",india safe hand time join,positive,
tweets_SurrbhiM,"#BharatJodoYatra is not a simple physical walk , it's an act of self sacrifice and patriotism 🇮🇳🇮🇳 https://t.co/4vmT2GKeNb",not simple physical walk act self sacrifice patriotism,positive,
tweets_INCObaid,"#BharatJodoYatra has brought ""Manhgai and Berojgari"" at the centre stage of the discussion.

BJP and it's supporters are trying hard to communalise the discussion again.

Nation will not engage itself in any communal discussion, for them ""Rozi, Roti and Shanti"" are important. https://t.co/ssMpse85qJ",bring manhgai berojgari centre stage discussion bjp supporter try hard communalise discussion nation not engage communal discussion rozi roti shanti important,positive,
tweets_freuslip,"Inspired by #BharatJodoYatra, Modi ji has decided to walk 56 steps a day to keep his Fitbit active.",inspire modi ji decide walk 56 step day keep fitbit active,negative,hate
tweets_Puneetvizh,"@TweetInder @SamHarris2429 @shuchitasrivast @JoeSaldanha @Trendsetting123 @SethLalits @Ajaykumar00009 @KJSingh12518759 @ronaldrajanna @priyankagandhi @fredhamilton @LambaAlka @RahulGandhi @pathan_neamath @SaddamSamsadINC @geetv79 @kukk44 @SujataIndia1st @psmanwatkar @priyapyadav18 @watdehel @PadmraniK @rkmarar9 @WeThePeople3009 @shubhshaurya1 @inbred_mind @Subytweets @ranjona @Malz59408224 @mrsinghCricUmp @Aakar__Patel @silvestercliff @terence_fdes @tjose66 @RaniPadmaK @09mitali @aniljames65_inc @nandtara @Alwynmoras4870 @75 @PriyaaReturnz @ManojMehtamm @BN34772728 @priyankac19 @Pawankhera @kap_bee @AliyaAbbas @NayakRagini What the #BharatJodoYatra Is, Isn't and Should Be.What is needed is not a refix (Jodo) with the old but a complete reconstruction of India (Punarnirman) to mount a challenge to the political, ideological and organisational might of the BJP.  https://t.co/TDyvzynFpU",isnt bewhat need not refix jodo old complete reconstruction india punarnirman mount challenge political ideological organisational might bjp,positive,
tweets_Hillalahmed5,"Humility requires courage and the name Gandhi is known for both.

#BharatJodoYatra https://t.co/gBgfFzNBf0",humility require courage name gandhi know,positive,
tweets_archansr,"@ShashiTharoor @kunalkamra88 @virdas @munawar0018 This been norm in PM Modi’s NewIndia. 

@RahulGandhi @INCIndia from day1 fighting this autocratic regressive communal fascist Modi Regime. Awful that, these kinds will never stand with RG/INC, Instead literally act as enablers, if not dare these join historic #BharatJodoYatra🇮🇳 https://t.co/sjfBiVJVw0",norm pm modis newindia day1 fight autocratic regressive communal fascist modi regime awful kind never stand rginc instead literally act enablers not dare join historic,negative,hate
tweets_StayingReal0511,"The Bharat Yatris are in high spirits as they embark on their 7th day of Padayatra from Thiruvananthapuram,on a mission to defeat the politics of #hate &amp; foster unity &amp; brotherhood
#BharatJodoYatra https://t.co/iIDAtOTGVp",bharat yatris high spirit embark 7th day padayatra thiruvananthapuramon mission defeat politics foster unity brotherhood,positive,
tweets_SASIKANTSINGH10,"Shri @RahulGandhi Ji with Shri @LaljiDesaiG Ji and warriors of @CongressSevadal who are walking together in the Bharat Jodo Yatra.

 #BharatJodoYatra 🇮🇳 
#BharatJodoYatra🙏 https://t.co/dn60nZH8Rg",shri ji shri ji warrior walk together bharat jodo yatra,positive,
tweets_ayu_shri,Opposition parties can't even choose their leader in the Lok sabha and they are shouting for #BharatJodoYatra ... are pehle khud to Jod jao 🤣. @RahulGandhi @ArvindKejriwal #LOL @TheSicario5 @NathMeghali @TDasKumar @AnkitaD39927893 @pari_Saikia1 @Misty_Kaushik @BJP4India https://t.co/rICSiZ020N,opposition party cant even choose leader lok sabha shout pehle khud jod jao,negative,hate
tweets_aanand_UP16,"The bond of Arvind Kejriwal and auto driver script is as strong as NDTV and fake news.
#KejriwalRukegaNahi #BharatJodoYatra",bond arvind kejriwal auto driver script strong ndtv fake news,negative,hate
tweets_Kushwaha72,"@RahulGandhi is the leader of the world. The world eyes are on his #BharatJodoYatra. Everyone is surprised seeing love from all age people for him, just as #Mahatma_Gandhi ji #Nehru ji. #RahulGandhi can lead the world like #Rajiv_Gandhi ji and Grandmother #Indira_Gandhi ji.",leader world world eye everyone surprise see love age people ji ji lead world like ji grandmother ji,positive,
tweets_tanishq_deo,@ApoCurious @RahulGandhi @priyankagandhi @INCIndia @SachinPilot @Jairam_Ramesh Not the other person is wrong bjp is wrong because the way they are spreading the hatered that is destroying the integrity of our nation . People gave their mandate to develop not to destroy india #BharatJodoYatra,not person wrong bjp wrong way spread hatered destroy integrity nation people give mandate develop not destroy india,negative,hate
tweets_QlnNews,hraja latest angry speech #shorts #hraja #bjp #bjphraja #hrajalatestspeech #BharatJodoYatra  #RahulGandhiTShirt @HRajaBJP @QlnNews https://t.co/BkI65GyC1M,hraja late angry speech,positive,
tweets_INC_Television,"Kerala does not allow for itself to be divided,

Kerala does not allow for hate to be spread.

The #BharatJodoYatra is just an extension of the ideas that prevail in Kerala https://t.co/spCsBQDMBl",kerala not allow divide kerala not allow hate spread extension idea prevail kerala,positive,
tweets_Francis_INC_,"The enthusiasm of all the Padyatris &amp; the people of Kerala has been exceptional. 
Early morning scenes from Thiruvananthapuram.
#BharatJodoYatra 🇮🇳
Jai Hind Jai Congress 🇮🇳
@RahulGandhi @LaljiDesaiG https://t.co/AazyJsJQup",enthusiasm padyatris people kerala exceptional early morning scene thiruvananthapuram jai hind jai congress,positive,
tweets_SevadalKL,"What is the significance of Bharat Jodo Yatra? Why should Congress come back? Renowned director Mr. Adoor Gopalakrishnan, who participated in the trip, says. #BharatJodoYatra https://t.co/Q01QQbAseB",significance bharat jodo yatra congress come back renowned director mr adoor gopalakrishnan participate trip say,negative,hate
tweets__bjp4abhishek_,"On the other hand Raga himself meets and greets infamous pastors known for abusing Hindutva and Indian nationalism..

Great work !! India needs no further proof of Congress Party's intentions and sincerity towards the nation. 🙂

#BharatJodoYatra",hand raga meet greet infamous pastor know abuse hindutva indian nationalism great work india need proof congress partys intention sincerity towards nation,negative,hate
tweets_amarpatil07,"@BJP4India why you people are so upset with #BharatJodoYatra ? focus on development, high inflation, unemployment .
चरम सीमा पर है बेरोजगारी और महंगाई",people upset focus development high inflation unemployment,positive,
tweets_isarifulmallick,"Communist Party of India (Marxist) criticises Congress' 'Bharat Jodo Yatra', says spending 18 days in Left-ruled Kerala and just two in BJP-ruled Uttar Pradesh is a ""strange way to fight BJP-RSS""

#BharatJodoYatra 
(PTI) https://t.co/Bz0sr1jxGZ",communist party india marxist criticises congress bharat jodo yatra say spending 18 day leftruled kerala two bjpruled uttar pradesh strange way fight bjprss pti,negative,hate
tweets_NageshraoH,"@vijaythottathil @chennai123 18 days in Kerala and 2 days in UP - CPI(M)

CPI(M) too could have use of these 18 days to rid India of hate and divisiveness by joining #BharatJodoYatra instead of complaining.
Or is it that agenda of CPI(M) and BJP is the same?
CPI(M) has a lot of explaining to do!",18 day kerala 2 day cpim cpim could use 18 day rid india hate divisiveness join instead complain agenda cpim bjp cpim lot explain,negative,critisism
tweets_munsifdigital,"Rahul Gandhi will interacts with rural labourers, leaders of Communist Marxist Party (CMP) and representatives of anti K-Rail agitation committee.

#MunsifDigital
#Congress
#BharatJodoYatra
#RahulGandhi
#HugeTurnout https://t.co/iYS0w9lcxS",rahul gandhi interact rural labourer leader communist marxist party cmp representative anti krail agitation committee,negative,hate
tweets_GujSagar,"@GauravPandhi @GHANSHYAMJANJI4 @RahulGandhi @priyankagandhi Take her to padyatra incharge. She deserves the amenities that other yatris are availing.
#BharatJodoYatra 2022.
Every Indian is participant (except sanghis).",take padyatra incharge deserve amenity yatris avail 2022 every indian participant except sanghis,negative,hate
tweets_KjdSingh,"Now its revealed, #BharatJodoYatra is nothing but a PR exercise to project #RahulGandhi all this talk of uniting the nation and unity is a side issue, taking on #BJP or #NarendraModi's hate politics not even on the radar  main agenda is owl gandi's image

https://t.co/ZiFrazE35g",reveal nothing pr exercise project talk unite nation unity side issue take hate politics not even radar main agenda owl gandis image,negative,hate
tweets_KaurageousDils,"The decline of Cong started way back in 2014
RaGa does not have it in him to lead a major national party but his mother in her putra-moh is unwilling to allow the Cong to be taken over by someone capable
#BharatJodoYatra is just another attempt to relaunch the inefficient 'Dud'",decline cong start way back 2014 raga not lead major national party mother putramoh unwilling allow cong take someone capable another attempt relaunch inefficient dud,negative,hate
tweets_affy1901,"After this, BJP and its apes sena trolls: #BharatJodoYatra is #jihadi #antinational #antiHindu https://t.co/a77RDF2ogp",bjp ape sena troll,negative,hate
tweets_papu_patwari,"come join hands together for a better india its all about indians 
Lets walk together to spread love 
n save democarsy of india 
#BharatJodoYatra https://t.co/lHOpV4PXDB",come join hand together good india indian let walk together spread love n save democarsy india,positive,
tweets_Rahulgu09736439,"@Jairam_Ramesh I capture all the moment f rahulgandhi &amp; inc in my utube channel please share &amp; spread all the video of rg bcz godi media is no more &amp; thy r not covering #BharatJodoYatra request all cong. worker support me utube&amp; tweeter spread kindness of rahul ji #Share
https://t.co/ArEQMXicXR",capture moment f rahulgandhi inc utube channel please share spread video rg bcz godi medium thy r not cover request cong worker support utubetweeter spread kindness rahul ji,negative,critisism
tweets_Faiz_INC,"Corruption is on its Peak wherever BJP or its allies are in power.

#BharatJodoYatra https://t.co/FSphZiwdR5",corruption peak wherever bjp ally power,negative,critisism
tweets_JanakiMenon5,"There is no better movie than Sandhesham which had aptly captured the dramatic stunts performed by our politicians to fool the public. 

#BharatJodoYatra https://t.co/YYmM9X3vdg",well movie sandhesham aptly capture dramatic stunt perform politician fool public,negative,hate
tweets_AnimeshUpadhay5,"many people say many things about him . some say papu some say etc. If papu is this then india need this type of papu.
#BharatJodoYatra https://t.co/CtQtqOKn3v",many people say many thing say papu say etc papu india need type papu,positive,
tweets_MadhupGarg,"By opposing #BharatJodoYatra on flimsy, false and diversionary issues, @BJP4India is helping @INCIndia gain lost ground. People are coming back because they are loving the new energy. 
BJP should stop playing dirty games and respond to people's issues.",oppose flimsy false diversionary issue help gain lose ground people come back love new energy bjp stop play dirty game respond people issue,negative,critisism
tweets_SanskariStree,@RagaTimes Also I do t think it’s all just innocent. Certainly the response to #BharatJodoYatra has been triggering for Sanghis and this is venting of a form. Probably part of a concerted effort.,also think innocent certainly response trigger sanghis vent form probably part concert effort,negative,hate
tweets_FeedmileApp,"Do you believe that the ""Bharat Jodo Yatra"" would help Congress regain its footing?
#feedmile #BharatJodoYatra #Congress #bharatjodoyatrakerala #CongressParty",believe bharat jodo yatra would help congress regain foot,positive,
tweets_ajayacharya,"There were @RahulGandhi chamchas at #BharatJodoYatra with T-Shirts saying ""Walking for a job"".
They must know that getting a job under @narendramodi govt is like a walk in the park. https://t.co/NFimGufZCR",chamchas tshirts say walk job must know get job govt like walk park,negative,hate
tweets_thewire_in,"The march will allow the Congress to assert its political and social plank, but will it be enough to challenge the Modi dispensation and structurally weaken the fascist tendencies of the BJP-led government? | Shivasundar
#BharatJodoYatra
https://t.co/rP0yAdVuAh",march allow congress assert political social plank enough challenge modi dispensation structurally weaken fascist tendency bjpled government shivasundar,positive,
tweets_TimesNow,"Siddaramaiah Missing From Poster: What Is Fishy About Karnataka Leg Of Cong's Bharat Jodo Campaign?

#TNDIGITALVIDEOS #BharatJodoYatra   #Siddaramaiah https://t.co/wQHauIshoJ",siddaramaiah miss poster fishy karnataka leg congs bharat jodo campaign,positive,
tweets_archimags,"Now that Rahul Gandhi has started the #BharatJodoYatra, people want him to speak about this and that - but how many of these same people are speaking up for Rahul Gandhi or supporting his efforts? 🤨

(btw that hashtag doesn't show up automatically in list of suggested hashtags)",rahul gandhi start people want speak many people speak rahul gandhi support effort btw hashtag doesnt show automatically list suggest hashtags,positive,
tweets_nallarasu,"From the moment BJP started it's onslaught on opposition in the Bhima Koregaon case with the help of Pegasus spyware, valiant CPI and CPM are absconding and still not able to seen in the scene. Strange way of defending democracy!
#BharatJodoYatra https://t.co/j4N3qRFqf4",moment bjp start onslaught opposition bhima koregaon case help pegasus spyware valiant cpi cpm abscond still not able see scene strange way defend democracy,negative,hate
tweets_ANSHUBAJPAI1,"@INCUttarPradesh @RahulGandhi Today during #BharatJodoYatra Shri Rahul Gandhi interacted with influential people in Kerala. The purpose of this yatra is to eradicate hatred from the country, to spread the message of love and brotherhood.
The shared participation of all of you is very important in this goal. https://t.co/k6p8UlpxgF",today shri rahul gandhi interact influential people kerala purpose yatra eradicate hatred country spread message love brotherhood share participation important goal,positive,
tweets_MisalPav99,He will do a #BharatJodoYatra and then immediately go on a foreign vacation. Sab gud-gobar ek baar me.,immediately go foreign vacation sab gudgobar ek baar,negative,critisism
tweets_PrashantPolamp1,"@BJP4India is bringing back its
#EkBharatSreshtaBharat (Vividhata mein ekta) campaign to counter #BharatJodoYatra. It can be clearly seen in all it's social media platforms. https://t.co/DHYxBYlceq",bring back vividhata mein ekta campaign counter clearly see social medium platform,positive,
tweets_DeekshaNRaut,#BharatJodoYatra is important especially for those people who think a pic of burning shorts is more offensive than hate speech of Mr N@rsinghanand.,important especially people think pic burn short offensive hate speech mr n,negative,hate
tweets_DS_Rajasthan,It’s time to look at these shorts as half empty..not full pants…     #BharatJodoYatra https://t.co/Yca0bbRjWf,time look short half emptynot full pant,positive,
tweets_ArmanNeyazi,"@ReenaAdhikari12 #BharatJodoYatra 
My favourite till date 📅 https://t.co/Qd2XbSDkzG",favourite till date,positive,
tweets_mahendarsama,"Rising unemployment engulfs the lives of the youths of this nation! 

#BharatJodoYatra, a fight to save the aspirations of the Youths. https://t.co/ebrmrft3Q9",rise unemployment engulfs live youths nation fight save aspiration youth,negative,critisism
tweets_chickukottaram,"""With this padayatra of @RahulGandhi, @INCIndia will be revived. Will come into power, i hoped.
People of India will have a better future. 
I'm 76 years old. Congress means my life. 
That's why I'm participating in this journey.""
#BharatJodoYatra #RaGa #keralamodel #GyanvapiCase https://t.co/GAbX3cS9dH",padayatra revive come power hop people india good future im 76 year old congress mean life thats im participate journey,positive,
tweets_FellowcitizenEs,"Power of Liberty,secularism,freedom, love&amp;affection is more than anything in this World for Human Beings #BharatJodoYatra🇮🇳@INCIndia will set right everything and make India to feel her Pride once again. @RahulGandhi on a great mission 🔥❤️

 https://t.co/kUSV3jgIY6",power libertysecularismfreedom loveampaffection anything world human set right everything make india feel pride great mission,positive,
tweets_Gurda_Kaleja,"Chhota Recharge will be Disast in Gujarat!!  😒😒

#BharatJodoYatra",chhota recharge disast gujarat,negative,hate
tweets_gangaram_raju,"Jhoot ki Rani #SmritiIrani who
Lied about her degree,
Lied about #SillySouls cafe bar.
#BharatJodoYatra https://t.co/XJVGg4L7Mc",jhoot ki rani lie degree lie cafe bar,negative,hate
tweets_Thecorruptorr,@Shehzad_Ind @himantabiswa Chowkidar @Shehzad_Ind fresh from the felicitation of the 11 rapists &amp; murderers #JusticeforBilkisBano ex Congress cadres to Join the #BharatJodoYatra,chowkidar fresh felicitation 11 rapist murderer ex congress cadre join,negative,hate
tweets_SevadalBUD,"Today, on 13th September 2022, after the traditional flag hoisting and the national anthem, India Jodo Yatra has moved towards its new stage.

#BharatJodoYatra https://t.co/GmR5NPVEVX",today 13th september 2022 traditional flag hoist national anthem india jodo yatra move towards new stage,positive,
tweets_radheshyamz,Govt of India's most Illiterate IAS cader Doney GM BSNL Aurangabad must be pulled and pushed in such a way by @PMOIndia + @dot_india. Show him to the nation about the illegal works he did along with his Sarkari Gunda punters! Shame on @cmdbsnl @cgm_mh_bsnl #BharatJodoYatra https://t.co/j0XhrFUmsL,govt india illiterate ia cader doney gm bsnl aurangabad must pull pushed way show nation illegal work along sarkari gunda punter shame,negative,hate
tweets_mahendarsama,"In their eyes we see innocence.
In their eyes we see hope.😎

We will not let that glint fade away because a few have taken the easy path of hate.

India's dreams will shine on 🇮🇳

#BharatJodoYatra https://t.co/VFne4svwSd",eye see innocence eye see hope not let glint fade away take easy path hate indias dream shine,positive,
tweets_PiyushWakodikr,"With gushing winds comes a crowd gushing with trust and enthusiasm.

#BharatJodoYatra 🇮🇳 https://t.co/B5pILT0wok",gush wind come crowd gush trust enthusiasm,positive,
tweets_vu2ben,#BharatJodoYatra Chinese are laughing away on Indian media reports quoting Modi Govt that India and China have vacated to either side of LAC. China has withdrawn from Indian land and India has withdrawn from Indian land. China claimsWhat mine in mine and what is your is also mine,chinese laugh away indian medium report quote modi govt india china vacate either side lac china withdrawn indian land india withdrawn indian land china claimswhat mine mine also mine,negative,critisism
tweets_mdabid181,"Nafrat chodo Bharat jodo. 
-----------------------------------------
The moments to be treasured during the
#BharatJodoYatra
#myleaderrahulgandhiji https://t.co/q8BXK3GhL5",nafrat chodo bharat jodo moment treasure,positive,
