,"user_id","username","id","date","Tweet","lang","replyCount","followersCount","category","sub-category",,
2366,1.49748E+018,"maddyruhil",1.56902E+018,"2022-09-11 18:07:03+00:00","Soon a day will come when remembering #9/11 will also be termed as #islamophobia","en",0,9,,,,
2367,1.23244E+018,"TrueStriver_X",1.56902E+018,"2022-09-11 18:03:16+00:00","#إلا_رسول_الله_يا_مودي
#IndianMuslimGenocideAlert
#IndianMuslimsUnderAttack
#SaveIndianMuslims #Islamophobia
#الهند #الهند_تضطهد_المسلمين @USCIRF @OIC_OCI https://t.co/vMDmvx6E2s","qme",0,1760,,,,
2368,3748561404,"zakirutra",1.56902E+018,"2022-09-11 18:03:06+00:00","ن لیگی مشینری توہین عدالت ،توہین فوج کی ناکامی کے بعد ایک بار پھر توہین مذہب پر زور لگاتے ہوئے ۔
#BehindYouSkipper 
#imrankhan_is_our_redline 
#Islamophobia","ur",0,113,,,,
2369,1.23244E+018,"TrueStriver_X",1.56902E+018,"2022-09-11 18:01:04+00:00","#إلا_رسول_الله_يا_مودي
#IndianMuslimGenocideAlert
#IndianMuslimsUnderAttack
#SaveIndianMuslims #Islamophobia
#الهند #الهند_تضطهد_المسلمين @USCIRF @OIC_OCI https://t.co/X1T8SHzyRU","qme",0,1760,,,,
2370,1.56273E+018,"Shahid_4360",1.56902E+018,"2022-09-11 17:57:14+00:00","कल ज्ञानवापी मस्जिद का फैसला है अल्लाह से दुआ करे की फैसला हमारे हक में आए और बातिल परस्तों का मुंह काला हो जाए , ओर जो हमारी मस्जिद पर जूठे दावे करते है अल्लाह उन ज़ालिम लोगो को तबाह और बर्बाद करे।
आमीन 
#Gyanvapi  #islam
#Gyanvapimosque 
#Islamophobia 
#islamophobia_in_india","hi",0,34,,,,
2371,358254954,"SUSHIL_SAPPYA",1.56902E+018,"2022-09-11 17:39:39+00:00","Just look at these two so called Librandus n self declared intellectuals defaming this country and it's PM.
Shame in u @Javedakhtarjadu @MaheshNBhatt 
Islamophobia is gift of your and your ancestors Karma. Don't blame world for this.
#Islamophobia 
#WorldTradeCenter 
#Terrorists https://t.co/ODrGoVe5Tk","en",0,125,,,,
2372,1.21391E+018,"SanghisUnited",1.56902E+018,"2022-09-11 17:29:08+00:00","A few years and then even remembering #911Anniversary will be considered #Islamophobia.

#911NeverForget","en",2,3271,,,,
2373,805241702,"MichaelLetwin",1.56901E+018,"2022-09-11 17:12:22+00:00","Decades after 9/11, Muslims battle #Islamophobia in US https://t.co/LZCxGhYyg6 via @AJEnglish","en",0,1687,,,,
2374,1.48018E+018,"Rustam62052",1.56901E+018,"2022-09-11 17:04:39+00:00","सिवान: महावीरी मेले के जुलूस के दौरान एक व्यक्ति खुलेआम मस्जिद के सामने ""काट दो सा**लो को काट दो"" के नारे लाग रहा हैं. घटना का वीडियो वायरल।

#BiharNews #BreakingNews #Islamophobia

 https://t.co/CSEXU8Nnat","hi",1,4580,,,,
2375,8.31741E+017,"AnsarKh70341603",1.56901E+018,"2022-09-11 17:00:44+00:00","#Islamophobia https://t.co/2zRcMlK94l","qht",0,437,,,,
2376,1.39167E+018,"Maaz_Sir",1.56901E+018,"2022-09-11 16:56:27+00:00","खून से इस धरती को हम नेहलाएंगे, हम तुझको तेरी अवकात बताएंगे।"" गुलबर्गा महबस मस्जिद के सामने #गणेश चतुर्थी जुलूस के दौरान गाना बजाया गया

#Islamophobia https://t.co/ZcbPGLj4T3","hi",0,976,,,,
2377,1.25832E+018,"mikhan700",1.56901E+018,"2022-09-11 16:55:41+00:00","@shanu_sab @AAPNareshBalyan @msisodia इसको भी #Islamophobia लगता हैं?","hi",0,5941,,,,
2378,1.515E+018,"MddTimes",1.56901E+018,"2022-09-11 16:54:47+00:00","#Sep11 2001: How #Islamophobia silenced the world
https://t.co/kILZGrIF4g
#AlQaïda #OsamaBinLaden #Islam https://t.co/dSLuPVOBfr","en",0,36,,,,
2379,2465224970,"ChiaraZn",1.569E+018,"2022-09-11 16:45:44+00:00","America's war on terror #displaced 37 million people 
(from Iraq, Syria, Afghanistan, Yemen, Somalia, Pakistan, Philippines, Libya...)
#Islamophobia #stopracism #stopwars
#911NeverForget #911Anniversary https://t.co/X2ibBI8UO5","en",0,2158,,,,
2380,600258980,"LisaJWilbur",1.569E+018,"2022-09-11 16:40:57+00:00","@POTUS #JoeBiden Walk your Talk. Stop being a #WhiteSupremacist by #Gaslighting #America in order to protect #GretchenWhitmer 's political career as Everyone Protected her #Islamophobia #Racist aunt #SMCounty #GOP judge since 1994 like #KamalaHarris
#Whit","en",0,18,,,,
2381,1.23244E+018,"TrueStriver_X",1.569E+018,"2022-09-11 16:34:01+00:00","#Islamophobia_in_india 
#IndianMuslimGenocideAlert
#IndianMuslimsUnderAttack
#SaveIndianMuslims #Islamophobia
#الهند #الهند_تضطهد_المسلمين @USCIRF @OIC_OCI https://t.co/6gPPeYjmWY","qme",0,1760,,,,
2382,117157045,"mdshaan",1.569E+018,"2022-09-11 16:30:59+00:00","@IlhanMN @mehdirhasan @Trevornoah @ravishndtv @BDUTT @fayedsouza please raise alarm… this is scary #Islamophobia #HateCrime #HateSpeech https://t.co/iE6vPw017k","en",0,61,,,,
2383,1.23244E+018,"TrueStriver_X",1.569E+018,"2022-09-11 16:30:29+00:00","#Islamophobia_in_india 
#Islamophobia
#الهند #الهند_تضطهد_المسلمين @USCIRF @OIC_OCI https://t.co/3PGbdJ4fl9","qme",0,1760,,,,
2384,1.35119E+018,"Katz4B",1.569E+018,"2022-09-11 16:27:48+00:00","@jihadwatchRS @UN @TheDemocrats 
Seems d 🌎 leaders hav decided to allow A New #Phobia to take over their psyche- 

d ‘phobia’ of being Labeled as having #Islamophobia  - so ‘someone did something’ &amp; something bad happened to 3000+ people al","en",0,1155,,,,
2385,19057893,"mbrianaepler",1.569E+018,"2022-09-11 16:25:02+00:00","(2/2) Listen/watch EP6 of Leading With Empathy &amp; Allyship:

""Exploring Empathy, #Islamophobia And Muslim Identity"" with @NajeebaSyeed

➡️ https://t.co/ROXoOFfTcm

#AllyshipPodcast #Allyship https://t.co/XTQGcTm2Lr","en",0,15381,,,,
2386,1.35119E+018,"Katz4B",1.569E+018,"2022-09-11 16:23:53+00:00","@DocWashburn Seems d leaders hav decided to allow a new #Phobia to take over their psyche- 

d ‘phobia’ of being Labeled as having #Islamophobia  - so ‘someone did something’ &amp; something bad happened to 3000+ people all at once…","en",0,1155,,,,
2387,1.36629E+018,"ThePeace80",1.569E+018,"2022-09-11 16:14:16+00:00","Turn passionately towards your Lord, and submit to Him before the punishment comes to you, after which you will not be helped.

Chapter 39, Verse 54

#QURAN 📖
#quote #quotes
#Islamophobia #Islam
#Bible #Christianity #Christian
#Atheism #Atheist 
#Judaism #Jew","en",0,6972,,,,
2388,1.10388E+018,"ansari3891",1.569E+018,"2022-09-11 16:09:16+00:00","12.5 million dead Muslims.
37 million displaced Muslims.
Tell me Islamophobia doesn’t exist.
Shoot me down as a hate speaker for bringing this to light. #Islamophobia #MuslimHolocaust
How selfish some can be in glorifying their pain whilst ignoring the plight next door. https://t.co/nsaudUd69l","en",0,64,,,,
2389,1.53092E+018,"LaskarTitul",1.56899E+018,"2022-09-11 15:54:40+00:00","@SibAshraf #Islamophobia #Bihar","qme",0,553,,,,
2390,1.22131E+018,"guliya_junaid",1.56899E+018,"2022-09-11 15:43:26+00:00","सर्वे मदरसो में ही क्यों?
दूसरे धर्मो के तालीम स्थानों में क्यूं सर्वे नहीं किया जाता?
सरकारी स्कूलों में सर्वे करके वहां अच्छी तालीम की व्यवस्था क्यूं नहीं की जाती?
#Islamophobia","hi",0,115,,,,
2391,1914462026,"singhslathiaji",1.56899E+018,"2022-09-11 15:42:55+00:00","#french #france #west #euorope #white #whitepeople #islam #islamophobia https://t.co/zLHCNrfBfd","qht",0,11,,,,
2392,1.05858E+018,"shekhalisher786",1.56899E+018,"2022-09-11 15:37:14+00:00","@LadyVelvet_HFQ #Islamophobia #MuslimHolocaust","qme",0,713,,,,
2393,45152326,"imsms80",1.56898E+018,"2022-09-11 14:53:25+00:00","The chorus says :

""We will colour this land with blood.
Show you your true worth.""

#IslamophobiaInIndia #Islamophobia
#Islamophobia_In_India #HinduRashtra #Hindutva #ModiMadeDisaster
#Modi #NewIndia #Karnataka #ModiDisasterForIndia https://t.co/GY6Pr94R0Q","en",0,368,,,,
2394,1.44144E+018,"JUS_FANofRG",1.56898E+018,"2022-09-11 14:52:05+00:00","#Hindutuvterror 
#Islamophobia 

In india 

 https://t.co/dANDFXWdju","in",0,2947,,,,
2395,4711563997,"Nov_Pan",1.56898E+018,"2022-09-11 14:50:56+00:00","@KhaledBeydoun #Islamophobia https://t.co/JQlC2vJDKN","qme",0,2,,,,
2396,1.05706E+018,"jk95_1453",1.56897E+018,"2022-09-11 14:44:21+00:00","Dear White People, having 9/11 happen DOES NOT absolve you of 900 years of racial/religious terror nor does it entitle you to be a racist trigger-happy asshole. #911Anniversary #September11th #Islamophobia #WhiteSupremacy","en",0,49,,,,
2397,930888978,"amy_adhd",1.56897E+018,"2022-09-11 14:30:27+00:00","#ProgressiveIslamophobia
#Islamophobia https://t.co/xOipvmZ70d","qme",0,1488,,,,
2398,155295587,"Islam21c",1.56897E+018,"2022-09-11 14:29:25+00:00","#china #remembering911 #muslims #islamophobia #waronterror","qht",1,19829,,,,
2399,252444198,"jazam74",1.56897E+018,"2022-09-11 14:26:22+00:00","Ummati Kon Hai? #shorts https://t.co/ZY8vPrBrhU via @YouTube #Quran #QuranHour #Sunnah #Hadith #Islam #Islamophobia #ProphetMuhammad #Sufi #Sufism #Shaykh #Tasawuf #YounusAlGohar #Alratv #spiritualityandlife #Allah #NeverForget #Shariah #Love #peace #Harmony #muslims #equality","hi",0,18164,,,,
2400,1.26731E+018,"MurtazaMir1995",1.56897E+018,"2022-09-11 14:10:39+00:00","It's called islamophobia.
#Islamophobia https://t.co/eZ93VjnKVF","en",0,8,,,,
2401,1.46735E+018,"HakimullahMehs8",1.56896E+018,"2022-09-11 14:09:38+00:00","نماز وہ واحد حکم ہے جسے اللہ نے آسمان سے وحی کے زریعہ نہیں اتارا بلکہ اپنے محبوب حضرت محمد ﷺ کو آسمان پر بلا کر تحفے میں دیا ۔
#onlyislam #Islamophobia #IslamicState 
@3hxOp2qT8T82Wls @4BnEyVphNSnaOZf @AmartyFath","ur",0,119,,,,
2402,1.15152E+018,"AndreaZanardo8",1.56896E+018,"2022-09-11 14:09:30+00:00","282 days ago #antisemites attacked a group of Jewish teenagers in central #London. 
No one has been arrested. They may attack again. 
The victims have been accused of #Islamophobia 
If at this moment you are thinking, ""But Israel..."" you are a horrible human being. #HannukaGate","en",0,1566,,,,
2403,39944626,"yoncaayas",1.56896E+018,"2022-09-11 14:02:02+00:00","Ülkemizde ve dünyada sürekli olarak bir üst akıldan,derin devletten ve ülkemiz ve İslam için tehlikesinden söz edilmekte.Ancak hep tespit tespit tespit, peki çözüm nerede? #üstakıl #derindevlet #gülvehaç #tapınakşövalyeleri #masonluk #Metaverse #birbir #İslam #Islamophobia #Türk","tr",0,594,,,,
2404,1.54799E+018,"ihateisrael9",1.56896E+018,"2022-09-11 13:48:01+00:00","muslman aapne Islam ke liye 3 deen ke liye sab muslman ek saath Google aur YouTube bandh kar skhte hai sabhi bhaiyon se gujarish hai Twitter par  trend chalana chahie jisse sabko pata chala Ki Musalman Islam se kitne mohbbat karte hai koi dusra esa nahi kare #Islamophobia https://t.co/giwhKIBrkX","hi",3,1122,,,,
2405,1.24815E+018,"iftikhar_rakib",1.56896E+018,"2022-09-11 13:33:32+00:00","12.5 million dead Muslims.
37 million displaced Muslims.
Tell me Islamophobia doesn’t exist.
Shoot me down as a hate speaker for bringing this to light.#Islamophobia
How selfish some can be in glorifying their pain whilst ignoring the plight next door.
@LadyVelvet_HFQ https://t.co/TaGzzEZ2KB","en",0,52,,,,
2406,1.12831E+018,"M_KUMAR55",1.56895E+018,"2022-09-11 13:23:58+00:00","@KreatelyMedia अब तो #इमरान_खान भी नवी की शान में गुस्ताखी करने लगे हैं,,, पाकिस्तान में किया हो रहा है,,,,😀

#Islamopho","hi",0,330,,,,
2407,1.44144E+018,"JUS_FANofRG",1.56895E+018,"2022-09-11 13:18:45+00:00","#muslim boy arrested by Police on basis of his whatsapp status congratulating paskistan cricket team for his victory 

Complain was registered by his Hindu whatsapp contact

Indeed India is a secular country 

Co existing ??? 

#MuslimHate 
#Islamophobia https://t.co/0uTutcUQa8","en",1,2947,,,,
2408,1.44144E+018,"JUS_FANofRG",1.56895E+018,"2022-09-11 13:17:57+00:00","Criminalizing #Muslims &amp; their faith 

Unjustly arresting Muslims have become a new normal 

#MuslimHate
#Islamophobia https://t.co/5rQeGUWsCi","en",0,2947,,,,
2409,94067722,"hafeezkhan",1.56895E+018,"2022-09-11 13:15:06+00:00","@Me_AbjaReddy @Srikanth9982 @Asifyarrkhan This is the world of technology.
Information is on finger tips.

Quran&amp;hadith translations are available.

I bet, bring one sentence which is against any religion, promotes enmity., terror etc.

Media running ","en",1,408,,,,
2410,504619093,"manzar_h",1.56895E+018,"2022-09-11 13:11:42+00:00","@gulf_news 12.5 million dead Muslims.
37 million displaced Muslims.
#Islamophobia","en",0,15,,,,
2411,17656942,"KathleenKern",1.56895E+018,"2022-09-11 13:07:36+00:00","@iammentalfloss @progressivebrat Hey, Christofascism predates the Taliban by centuries. Ever heard of the Inquisition? Salem witch trials? Genocide of Indigenous people in the Americas?  Comparing the current Christofascists to the Taliban is subtle #Isla","en",2,741,,,,
2412,232837023,"hitech000",1.56894E+018,"2022-09-11 12:50:09+00:00","@LadyVelvet_HFQ Absolutely 💯

#Islamophobia #BLM #WeAllBleedRed","en",0,121,,,,
2413,1.40948E+018,"TSd9b",1.56894E+018,"2022-09-11 12:49:39+00:00","Exibition of #Islamophobia https://t.co/xSNW2wig3N","en",0,1906,,,,
2414,448259967,"LadyVelvet_HFQ",1.56894E+018,"2022-09-11 12:46:47+00:00","12.5 million dead Muslims.
37 million displaced Muslims.
Tell me Islamophobia doesn’t exist.
Shoot me down as a hate speaker for bringing this to light. #Islamophobia #MuslimHolocaust
How selfish some can be in glorifying their pain whilst ignoring the plight next door. https://t.co/7gSh6Is1lP","en",222,540522,,,,
2415,1.25304E+018,"shadaba51999266",1.56894E+018,"2022-09-11 12:45:44+00:00","It was an inside job, executed smartly by MOSAD terrorists.
It was the origin where ita all began #Islamophobia https://t.co/WQ3mOGjJYA","en",0,18,,,,
2416,1.44144E+018,"JUS_FANofRG",1.56894E+018,"2022-09-11 12:38:34+00:00","#potrait of #godse was carried in procession 

Look at this #godse lover and obsessed terrorists 👇👇👇👇

#Hindutuvterror 

#MuslimHate
#Islamophobia https://t.co/UlO6Tgkqle","en",0,2947,,,,
2417,1.44144E+018,"JUS_FANofRG",1.56894E+018,"2022-09-11 12:37:20+00:00","Hindutuv Terrorist throwing Chappal inside #Masjid 
Provocating #Muslims 

No self defense allowed??
Action will b taken only on - #Muslims if they even self defend themselves 

Will u take action ? @yadavtejashwi @RahulGandhi @asadowaisi ? 

#muslimhate 
#Islamophobia https://t.co/XMk7xmbUNV","en",0,2947,,,,
2418,9.35297E+017,"PoliceRewired",1.56894E+018,"2022-09-11 12:30:57+00:00","📈 The Hate Meter - an open source tool developed to track #islamophobia #library
https://t.co/Em1hEj6s5r","en",0,879,,,,
2419,1.44144E+018,"JUS_FANofRG",1.56893E+018,"2022-09-11 12:08:32+00:00","Life of a #Muslim couple after #UAPA being unjustly imposed on the husband 

Being a Muslim isn't easy requires lot of courage 

#MuslimHate
#Islamophobia 

 https://t.co/7JQWXY4xbQ","en",0,2947,,,,
2420,1.44144E+018,"JUS_FANofRG",1.56893E+018,"2022-09-11 12:01:59+00:00","Hindutuv Terrorist trying to make this new normal coz everytime they do this they aren't punished 

Provocative slogans and dances next to masjids - Hindutuv Terrorist with BJP leaders

Victims - Muslims

Action taken- None

#Hindutuvterror at its peak

#Islamophobia at its peak https://t.co/OORsEU6dcR","en",0,2947,,,,
2421,1.44144E+018,"JUS_FANofRG",1.56893E+018,"2022-09-11 11:57:18+00:00","#Hindutuvterror openly threatening to shed blood 

#hindutuvterror attacking Masjids &amp; Muslims all over 

#IndianMuslimUnderAttack
#MuslimHate 
#Islamophobia https://t.co/ALwDFQUILr","en",0,2947,,,,
2422,9.39794E+017,"KatyKatStation",1.56893E+018,"2022-09-11 11:56:54+00:00","Not every American came together on 9/11. #Islamophobia","en",0,957,,,,
2423,1.44144E+018,"JUS_FANofRG",1.56893E+018,"2022-09-11 11:41:44+00:00","#Hindutuvterror openly threatening to shed blood 

#hindutuvterror attacking Masjids &amp; Muslims all over 

#IndianMuslimUnderAttack
#MuslimHate 
#Islamophobia 

@UNHumanRights @humanrights1st @JaumedUrgell @MWLOrg @IAMCouncil @MWLOrg_en @MuslimAdvocates https://t.co/8bVsif8X6x","en",0,2947,,,,
2424,1.23244E+018,"TrueStriver_X",1.56892E+018,"2022-09-11 11:14:36+00:00","#Islamophobia_in_india 
#HindutvaTerrorists 
#IndianMuslimGenocideAlert
#IndianMuslimsUnderAttack
#SaveIndianMuslims #Islamophobia
#الهند #الهند_تضطهد_المسلمين @USCIRF @OIC_OCI https://t.co/y401B4bXlV","qme",0,1760,,,,
2425,61083422,"theSundaily",1.56892E+018,"2022-09-11 11:13:12+00:00","Decades after 9/11, muslims battle plague of Islamophobia in US 

#theSun #theSundaily #muslims #Islamophobia #UnitedStates
https://t.co/fOkwysjm4E","en",0,164131,,,,
2426,1.38372E+018,"asianpeace_org",1.56892E+018,"2022-09-11 11:09:39+00:00","BJP is fuelling Islamophobia in India
https://t.co/rTiPbfWDPT
#BJP #India #Islamophobia #modigovt https://t.co/jz8M7iKbEq","en",0,854,,,,
2427,1.25832E+018,"mikhan700",1.56892E+018,"2022-09-11 11:08:08+00:00","@kareemmimbar78 #Islamophobia","qme",0,5941,,,,
2428,1.45619E+018,"RizwanA63007831",1.56891E+018,"2022-09-11 10:35:19+00:00","@zoo_bear bhai eska baryme be check Karo
#ArrestRapers 
#Islamophobia #MuslimsUnderAttackinIndia 
#MuslimGirls https://t.co/xP90ZDfw8e","ht",0,7,,,,
2429,1.05858E+018,"shekhalisher786",1.56891E+018,"2022-09-11 10:20:05+00:00","@LadyVelvet_HFQ #Islamophobia #BLM #WeAllBleedRed","qme",0,713,,,,
2430,1.43306E+018,"DrawnMixed",1.56891E+018,"2022-09-11 10:18:19+00:00","#September11th #Islamophobia #Sept11","qht",0,8,,,,
2431,1.4482E+018,"Jawaniqurban",1.56891E+018,"2022-09-11 10:17:59+00:00","@Champarni_Tariq @NitishKumar @yadavtejashwi हस्तक्षेप करने कि मांग मेंही अटके हुए हैं
सिर्फ सरकार बदली है विचारधारा नहीं
वि�","hi",0,552,,,,
2432,1.37973E+018,"im_rony07",1.5689E+018,"2022-09-11 10:06:13+00:00","That is their Hindutva religion!
#IslamophobiaInIndia #Islamophobia https://t.co/R69zSagIKB","en",0,28,,,,
2433,2870100265,"SibAshraf",1.5689E+018,"2022-09-11 09:57:08+00:00","""खून से इस धरती को हम नहलाएंगे, हम तुझको तेरी औकात बताएंगे"" ये विवादित गाना बजा कर मस्जिद के सामने नाचा जा रहा है, इस्लामोफोबिया के गढ़ कर्नाटक में गुलबर्गा के महबस मस्जिद के सामने कानून की धज्जी उड़ा कर मुसलमानों का नरसंहार करने वाला गाना बजाया जा रहा है,
#Islamophobia https://t.co/dWK5yhpf2k","hi",13,5627,,,,
2434,433636980,"eccapecca",1.5689E+018,"2022-09-11 09:43:35+00:00","Decades after 9/11, Muslims battle plague of #Islamophobia in #USA- #Muslims continue to be target of hate, bullying, discrimination, says Council on American-Islamic Relations

#11septembre2001
#11settembre2001
 https://t.co/BpdSXNVuQO via @middleeastmnt","en",0,1657,,,,
2435,3237178900,"youdebunked",1.5689E+018,"2022-09-11 09:41:53+00:00","@vedkabhed #Hindutva is based on #Islamophobia","en",0,1281,,,,
2436,3240753078,"mark_melbin",1.5689E+018,"2022-09-11 09:32:18+00:00","Douglas Murray the white supremacist.

#WhiteSupremacy #racism #xenophobia #Islamophobia https://t.co/2ebD1GM7Sx","en",0,1580,,,,
2437,9.1195E+017,"MdNadim_786",1.56889E+018,"2022-09-11 09:30:19+00:00","Truth sounds like hate to those who hate the truth. #Islamophobia","en",0,12450,,,,
2438,375625591,"JaapBosma1",1.56889E+018,"2022-09-11 09:24:06+00:00","@blakeflayton Do you mean the colonial conflict in Palestine?

But that is between Zionists and indigenous Palestinians, not between Jews and Muslims. 

Your distortion promotes both #antisemitism and #islamophobia","en",4,122,,,,
2439,448259967,"LadyVelvet_HFQ",1.56889E+018,"2022-09-11 09:21:39+00:00","Truth sounds like hate to those who hate the truth.
#Islamophobia #BLM #WeAllBleedRed","en",35,540522,,,,
2440,9.33957E+017,"Freethought9765",1.56888E+018,"2022-09-11 08:49:47+00:00","@PoshAndProud1 @BrexitDuck @therealGDJ #runeymedetrust being a prime example - not enough (white on black) racism- invent a new one! #islamophobia being the prime example - then they can get grants the discover the extent of the crap they just made up","en",1,168,,,,
2441,1.45151E+018,"AliaaaKha",1.56888E+018,"2022-09-11 08:19:35+00:00","दलाल मीडिया मुस्लिम लड़कों के पत्थर चलाने को रात दिन दिखा रही है,
मगर उसी बिहार बड़हरिया की इस मस्जिद पर लगातार पत्थर चलाते भगवा दंगाइयों को नहीं दिखा रही,
लोग डर से मस्जिद के पिलर और दीवार के आड़ में छुप रहे हैं,खुल्लम खुल्ला एकतरफा करवाई हो रही है।

#Islamophobia
#ReleaseRizwan https://t.co/5VBbG17Ldv","hi",0,2085,,,,
2442,377100794,"machbeach",1.56888E+018,"2022-09-11 08:15:13+00:00","Giliran tertangkap ngaku tak terlibat .. selamatkan NU dari kahancuran  boneka intervensi rezim #Islamophobia bela tervonis Al maidah 51 , promote aliran Nusantara , bubarin pengajian https://t.co/InvDMN64jQ","in",0,2853,,,,
2443,1.42524E+018,"AliyaDissents",1.56886E+018,"2022-09-11 07:23:22+00:00","Just going to put this out there, if criticism is #Blasphemy , then so be it.
#Islam isn’t special. It can’t be exempt from criticism in the name of #blasphemy / #Islamophobia especially with so many #HumanRightsViolations ! 
Instead of being offended,stand up for what’s right.","en",6,2351,,,,
2444,733504945,"Muslims4USA",1.56886E+018,"2022-09-11 07:12:13+00:00","Why is the question?
Why disturb the #Muslims Praying?

Did they stop at all Religious Places or just Mosque?
#Islamophobia @StateIRF @BradSherman 
@RepGregoryMeeks @StateIRF @IRF_Ambassador @IlhanMN @SenatorMenendez
@usembislamabad @SenatorRisch https://t.co/2wVSDKYmkH","en",0,3274,,,,
2445,3826269205,"irfan78211ali",1.56886E+018,"2022-09-11 07:07:51+00:00","@UNGeneva @UNOSAPG 
#Islamophobia #genocidealert https://t.co/W0LHPrCHpP","qme",0,13,,,,
2446,1.37715E+018,"saudahmad88",1.56886E+018,"2022-09-11 07:00:18+00:00","@SibAshraf Ye sab kon party karwa raha hai
Sab ko maloom hai
#Islamophobia","hi",0,835,,,,
2447,16961772,"umayr",1.56885E+018,"2022-09-11 06:48:02+00:00","#IncredibleIndia #Hindutva #Islamophobia https://t.co/1U19JrqSNK","qht",0,145,,,,
2448,2800221800,"darwish203",1.56885E+018,"2022-09-11 06:38:21+00:00","#darwish203

#الخدعة_الرهيبة
#11سبتمبر 2001: 
#الهجمات لا تزال #تغذي #نظريات
#المؤامرة رغم #مرور 20 #عاما على وقوعها.

#Islamophobia

"" https://t.co/VDulgsai2A https://t.co/fYci13SIyA","ar",0,4680,,,,
2449,1.45777E+018,"Ramjan688787591",1.56885E+018,"2022-09-11 06:37:48+00:00","#Releasrizwan
#Islamophobia 
#targetindianmuslims https://t.co/jD6R1TxUpv","qht",0,230,,,,
2450,1.50987E+018,"Mosim01",1.56885E+018,"2022-09-11 06:37:12+00:00","Ye hai Ganesh chaturthi 😅😅😅  Bhajan kirtan ki jgh gobarbhkti ke gaane bja rhe h wo bhi masjid ke samne isi wjh se mahol khrb hota hai Andbhkt gwar jahil khi k 🤬🤬🤬🤬🤬🤬
@Uppolice Action lo 
#Islamophobia https://t.co/8b8Ml9tme3","in",0,25,,,,
2451,9.98784E+017,"RazaKonen",1.56885E+018,"2022-09-11 06:30:02+00:00","#Islamophobia https://t.co/4pMo1IZ0yI","qht",0,448,,,,
2452,1.23059E+018,"ilmiokitabi",1.56885E+018,"2022-09-11 06:29:53+00:00","https://t.co/fAnjYfPhVJ
😂 Jehlum Acadamy main ""Baba Jee"" se ""HADITH"" peh Debate کی Video??
#ilmiokitabi #islam #Islam_ReligionOfPeace #ISLAM #EngineerMuhammadAliMirza #Pakistan #Muslims #Islamophobia #islamicquotes #debate https://t.co/lMKujSghf1","in",0,180,,,,
2453,242651047,"mahwashajaz_",1.56885E+018,"2022-09-11 06:24:28+00:00","Deeply disturbing to see. India’s secular fabric being torn apart by such hateful behavior. #Islamophobia on peak display. https://t.co/yf2ugz1pGq","en",1,132556,,,,
2454,1.27644E+018,"thejamiatimes",1.56885E+018,"2022-09-11 06:23:41+00:00","""Khoon Se Iss Dharthi Ko Ham Nehlayenge, Hum Tujhko Teri Aukat Batayenge."" (Song that threatens Muslim genocide) was played Hindu right-wing during #GaneshChaturthi procession in front of Mehbas Masjid in Gulbarga Karnataka. 

#Karnataka #Gulbarg #Islamophobia https://t.co/SZkXyDgW2w","en",15,1877,,,,
2455,9.9229E+017,"asifmohd63",1.56885E+018,"2022-09-11 06:23:21+00:00","@yadavtejashwi जंगल राज़ चल रहा है बिहार मे, या आरएसएस बीजेपी की नीति अपनाई है मुस्लिम विरोधी....?
क्या लोकतंत�","hi",0,684,,,,
2456,1.25628E+018,"JournoMirror",1.56885E+018,"2022-09-11 06:21:37+00:00","सिवान: महावीरी मेले के जुलूस के दौरान एक व्यक्ति खुलेआम मस्जिद के सामने ""काट दो सा**लो को काट दो"" के नारे लाग रहा हैं. घटना का वीडियो वायरल।

#BiharNews #BreakingNews #Islamophobia https://t.co/nwHsQ0YmZG","hi",68,12960,,,,
2457,1.33555E+018,"hajra_younis",1.56885E+018,"2022-09-11 06:19:05+00:00","#Quran e Kareem
#Islam
#IslamicTeachings
#Islamophobia
#Christianity
May Allah's peace and blessings be upon Maryam (Mary) and Isa(Jesus). Aameen
3 https://t.co/39KLKaAUzl","en",0,86,,,,
2458,1.33555E+018,"hajra_younis",1.56885E+018,"2022-09-11 06:19:03+00:00","#Quran e Kareem
#Islam
#IslamicTeachings
#Islamophobia
#Christianity
May Allah's peace and blessings be upon Maryam(Mary) and Isa(Jesus) 
2 https://t.co/mYX6GipZvM","en",1,86,,,,
2459,1.33555E+018,"hajra_younis",1.56885E+018,"2022-09-11 06:19:01+00:00","#Quran
#Islam
#IslamicTeachings
#Islamophobia
#Christianity
May Allah's peace and blessings be upon Maryam(Mary) and Isa (Jesus)
1 https://t.co/G90UnQmLI5","en",1,86,,,,
2460,2467243458,"_i_a_m_Indian_",1.56885E+018,"2022-09-11 06:17:21+00:00","@ashoswai Ab inke festivals mein bas yahi reh gaya hai...
#Islamophobia #IndianMuslimGenocideAlert","hi",1,185,,,,
2461,7.1813E+017,"TopMostShop",1.56884E+018,"2022-09-11 06:08:03+00:00","World is confused abt Islam. Is the known #Islamicsharia same as #Afghanistan's sharia? Is criticising #Taliban #Islamophobia? When #Talibans use guns for #death sentence, cameras for #videos &amp; loudspeakers r they offending sharia? https://t.co/RzmXdo9ihq https://t.co/4TqketBIOK","en",0,3271,,,,
